Unnamed: 0,id,nct_id,agency_class,lead_or_collaborator,name,new_class
594,8597302,NCT01997554,OTHER,lead,Hospices Civils de Lyon,Health care Institution
595,8440772,NCT00430547,OTHER_GOV,lead,Barwon Health,Other
596,8440773,NCT00430547,OTHER,collaborator,University of Melbourne,University
597,8440774,NCT00430547,OTHER,collaborator,"National Health and Medical Research Council, Australia",Other
598,8537698,NCT00768820,OTHER,lead,The Chaim Sheba Medical Center,Health care Institution
599,8535633,NCT04662190,OTHER,lead,Althaia Xarxa Assistencial Universitària de Manresa,Other
600,8535634,NCT04662190,UNKNOWN,collaborator,Societat Catalana d'Oftalmologia,Other
601,8440230,NCT00424151,INDIV,lead,"Silkiss, Rona Z., M.D., FACS",Other
602,8440231,NCT00424151,UNKNOWN,collaborator,"Lauer, Simeon, M.D.",Other
603,8440232,NCT00424151,UNKNOWN,collaborator,"Reier, Alice M.D.",Other
604,8440233,NCT00424151,UNKNOWN,collaborator,"Coleman, Morton M.D.",Other
605,8466920,NCT00639405,OTHER,lead,State University of New York - Upstate Medical University,University
606,8538307,NCT01403324,OTHER,lead,"Gustave Roussy, Cancer Campus, Grand Paris",Health care Institution
607,8537898,NCT01398774,OTHER,lead,Children's Hospital of Philadelphia,Health care Institution
608,8440966,NCT00432939,OTHER,lead,Columbia University,University
609,8537822,NCT01398085,OTHER,lead,"University College, London",University
610,8537823,NCT01398085,OTHER,collaborator,Cancer Research UK,Other
611,8440967,NCT00432939,NIH,collaborator,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Government Agency
612,8597476,NCT01999790,OTHER,lead,University of Sao Paulo,University
613,8538802,NCT01408368,OTHER,lead,Jagiellonian University,University
614,8441223,NCT00435851,OTHER,lead,"Gustave Roussy, Cancer Campus, Grand Paris",Health care Institution
615,8441224,NCT00435851,OTHER_GOV,collaborator,"National Cancer Institute, France",Government Agency
616,8538946,NCT01409798,OTHER,lead,University of Nebraska,University
617,8539249,NCT01413113,OTHER,lead,University of Washington,University
618,8539250,NCT01413113,INDUSTRY,collaborator,GlaxoSmithKline,Other
619,8539251,NCT01413113,NIH,collaborator,National Cancer Institute (NCI),Government Agency
620,8539252,NCT01413113,NETWORK,collaborator,National Comprehensive Cancer Network,Other
621,8441501,NCT00439127,OTHER,lead,Oncology Institute of Southern Switzerland,Other
622,8441384,NCT00437931,OTHER,lead,"HaEmek Medical Center, Israel",Health care Institution
623,8441520,NCT00439478,OTHER,lead,"University Hospital, Basel, Switzerland",Health care Institution
624,8540029,NCT01421407,INDUSTRY,lead,Theraclion,Other
625,8539637,NCT01417442,OTHER,lead,Bezmialem Vakif University,University
626,8541425,NCT01436994,OTHER,lead,Newcastle-upon-Tyne Hospitals NHS Trust,Health care Institution
627,8540385,NCT01424878,NIH,lead,National Cancer Institute (NCI),Government Agency
628,8607577,NCT02107794,OTHER,lead,Mayo Clinic,Health care Institution
629,8540543,NCT01426724,OTHER,lead,University of Virginia,University
630,8540671,NCT01428167,OTHER,lead,"The University of Texas Medical Branch, Galveston",University
631,8541147,NCT01433809,OTHER,lead,Norman Eberhardt,Other
632,8442044,NCT00446329,OTHER,lead,Papageorgiou General Hospital,Health care Institution
633,8541443,NCT01437254,OTHER,lead,AHS Cancer Control Alberta,Other
634,8541444,NCT01437254,UNKNOWN,collaborator,"Natural Resources, Canada",Other
635,8541445,NCT01437254,UNKNOWN,collaborator,Edmonton PET Centre,Other
636,8541578,NCT01438554,OTHER,lead,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,Health care Institution
637,8541579,NCT01438554,NETWORK,collaborator,National Comprehensive Cancer Network,Other
638,8541580,NCT01438554,INDUSTRY,collaborator,Novartis,Other
639,8541787,NCT01441154,NIH,lead,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Government Agency
640,8543291,NCT01458600,OTHER,lead,Mikael Lantz,Other
641,8542326,NCT01447368,OTHER,lead,The University of Hong Kong,University
642,8542836,NCT01453634,INDUSTRY,lead,"OPKO Health, Inc.",Industry
643,8543445,NCT01460030,INDUSTRY,lead,"Kyowa Kirin Co., Ltd.",Industry
644,8442495,NCT00452049,OTHER,lead,Universitaire Ziekenhuizen Leuven,Other
645,8598574,NCT02012231,INDUSTRY,lead,Fore Biotherapeutics,Other
646,8442479,NCT00451880,INDUSTRY,lead,Exelixis,Other
647,8543952,NCT01465867,OTHER,lead,University of Roma La Sapienza,University
648,8442638,NCT00454077,OTHER,lead,University of Siena,University
649,8598707,NCT02013479,OTHER,lead,Steen Bonnema,Other
650,8598708,NCT02013479,OTHER,collaborator,"Rigshospitalet, Denmark",Health care Institution
651,8598709,NCT02013479,OTHER,collaborator,Bispebjerg Hospital,Health care Institution
652,8598710,NCT02013479,OTHER,collaborator,Hospital of South West Denmark,Health care Institution
653,8598711,NCT02013479,INDUSTRY,collaborator,Pharma Nord,Other
654,8598712,NCT02013479,OTHER,collaborator,The Danish Medical Research Council,Other
655,8598713,NCT02013479,OTHER,collaborator,Region of Southern Denmark,Other
656,8598714,NCT02013479,OTHER,collaborator,University of Southern Denmark,University
657,8545063,NCT01479088,OTHER,lead,ENRICO VERRINA,Other
658,8442651,NCT00454350,INDUSTRY,lead,"Genzyme, a Sanofi Company",Other
659,8544396,NCT01471288,OTHER,lead,Mashhad University of Medical Sciences,University
660,8544397,NCT01471288,UNKNOWN,collaborator,Pharmaceutical Research Center,Other
661,8545559,NCT01484379,OTHER,lead,Rambam Health Care Campus,Other
662,8443108,NCT00459459,OTHER,lead,National Taiwan University Hospital,Health care Institution
663,8443112,NCT00459498,OTHER,lead,University of Sao Paulo,University
664,8443113,NCT00459498,OTHER_GOV,collaborator,Fundação de Amparo à Pesquisa do Estado de São Paulo,Other
665,8545288,NCT01481402,OTHER,lead,Jens Faber,Other
666,8545764,NCT01486667,OTHER,lead,King Saud University,University
667,8599006,NCT02017080,OTHER,lead,University of Belgrade,University
668,8545798,NCT01487057,OTHER,lead,Prof. Dr. I. Chiricuta Institute of Oncology,Other
669,8607676,NCT02109250,INDUSTRY,lead,"Genzyme, a Sanofi Company",Other
670,8545799,NCT01487057,OTHER,collaborator,Iuliu Hatieganu University of Medicine and Pharmacy,University
671,8599134,NCT02018276,OTHER,lead,Yonsei University,University
672,8545978,NCT01488721,INDUSTRY,lead,Luminex Corporation,Other
673,8546870,NCT01498341,OTHER,lead,University of Aarhus,University
674,8443387,NCT00463021,INDUSTRY,lead,"Genzyme, a Sanofi Company",Other
675,8548082,NCT01511393,INDUSTRY,lead,Novo Nordisk A/S,Other
676,8470016,NCT00677469,OTHER,lead,Shiraz University of Medical Sciences,University
677,8443773,NCT00467506,OTHER,lead,Nantes University Hospital,Health care Institution
678,8547971,NCT01510002,OTHER,lead,Jagiellonian University,University
679,8548083,NCT01511393,INDUSTRY,collaborator,AstraZeneca,Other
680,8548084,NCT01511393,INDUSTRY,collaborator,Eli Lilly and Company,Other
681,8548085,NCT01511393,INDUSTRY,collaborator,"United BioSource, LLC",Other
682,8550001,NCT01534169,OTHER,lead,Xiao-Ming Mao,Other
683,8548156,NCT01512212,OTHER,lead,SB Istanbul Education and Research Hospital,Health care Institution
684,8548157,NCT01512212,OTHER,collaborator,Bezmialem Vakif University,University
685,8443925,NCT00469599,OTHER,lead,Zealand University Hospital,Health care Institution
686,8444081,NCT00471458,OTHER,lead,Tampere University,University
687,8549564,NCT01528904,OTHER,lead,University of Belgrade,University
688,8549745,NCT01530919,OTHER,lead,University of Louisville,University
689,8549746,NCT01530919,OTHER,collaborator,Norton Healthcare,Other
690,8549747,NCT01530919,OTHER,collaborator,Jewish Hospital and St. Mary's Healthcare,Health care Institution
691,8444011,NCT00470496,OTHER,lead,Roswell Park Cancer Institute,Other
692,8444012,NCT00470496,NIH,collaborator,National Cancer Institute (NCI),Government Agency
693,8599760,NCT02024906,OTHER,lead,"Jill Hamilton-Reeves, PhD RD LD",Other
694,8599761,NCT02024906,UNKNOWN,collaborator,Soy Nutrition Institute,Other
695,8550176,NCT01536678,INDUSTRY,lead,GlaxoSmithKline,Other
696,8551010,NCT01545622,OTHER,lead,University of Arkansas,University
697,8550426,NCT01539499,OTHER,lead,University of Arkansas,University
698,8550433,NCT01539655,INDUSTRY,lead,Sanofi,Other
699,8444853,NCT00480428,NIH,lead,National Cancer Institute (NCI),Government Agency
700,8553391,NCT01571843,OTHER,lead,Columbia University,University
701,8551536,NCT01551498,INDUSTRY,lead,"Rock Creek Pharmaceuticals, Inc.",Industry
702,8552142,NCT01558115,OTHER,lead,John P. Bilezikian,Other
703,8552143,NCT01558115,NIH,collaborator,National Institutes of Health (NIH),Government Agency
704,8552144,NCT01558115,NIH,collaborator,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Government Agency
705,8552145,NCT01558115,INDUSTRY,collaborator,Amgen,Other
706,8652323,NCT04383795,OTHER,lead,Seoul St. Mary's Hospital,Health care Institution
707,8552349,NCT01560299,OTHER,lead,Mashhad University of Medical Sciences,University
708,8552812,NCT01565486,OTHER,lead,Seoul St. Mary's Hospital,Health care Institution
709,8467561,NCT00647140,OTHER,lead,Assistance Publique - Hôpitaux de Paris,Other
710,8553392,NCT01571843,NIH,collaborator,National Institutes of Health (NIH),Government Agency
711,8553393,NCT01571843,NIH,collaborator,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Government Agency
712,8553535,NCT01573520,OTHER,lead,Michel Burnier,Other
713,8445848,NCT00493103,OTHER,lead,University of Sao Paulo,University
714,8445849,NCT00493103,OTHER_GOV,collaborator,Fundação de Amparo à Pesquisa do Estado de São Paulo,Other
715,8553674,NCT01574859,OTHER,lead,"Rigshospitalet, Denmark",Health care Institution
716,8446297,NCT00498238,OTHER_GOV,lead,Assaf-Harofeh Medical Center,Health care Institution
717,8446233,NCT00497484,OTHER,lead,University of Milan,University
718,8446234,NCT00497484,INDUSTRY,collaborator,Eli Lilly and Company,Other
719,8446241,NCT00497575,OTHER,lead,Zhejiang University,University
720,8554052,NCT01579344,OTHER,lead,Fabricio Lopes da Fonseca,Other
721,8554071,NCT01579539,OTHER,lead,Medical University of Vienna,University
722,8554685,NCT01586520,OTHER,lead,Newcastle-upon-Tyne Hospitals NHS Trust,Health care Institution
723,8446814,NCT00505011,OTHER,lead,"University of Campinas, Brazil",University
724,8554843,NCT01588288,OTHER,lead,"University Hospital, Rouen",Health care Institution
725,8446510,NCT00501215,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
726,8555758,NCT01598727,OTHER,lead,Sheffield Teaching Hospitals NHS Foundation Trust,Health care Institution
727,8555759,NCT01598727,UNKNOWN,collaborator,"Fluoptics Ltd, Grenoble, France",Other
728,8555817,NCT01599273,OTHER,lead,Yonsei University,University
729,8446815,NCT00505011,OTHER_GOV,collaborator,Fundação de Amparo à Pesquisa do Estado de São Paulo,Other
730,8447265,NCT00510640,OTHER,lead,"University Hospital, Bordeaux",Health care Institution
731,8446865,NCT00505479,OTHER,lead,Zhejiang University,University
732,8447042,NCT00507897,OTHER,lead,Yaroslavl State Medical Academy,Other
733,8557402,NCT01616316,OTHER,lead,Samsung Medical Center,Health care Institution
734,8447154,NCT00509483,OTHER,lead,University of Sao Paulo,University
735,8447155,NCT00509483,OTHER_GOV,collaborator,Fundação de Amparo à Pesquisa do Estado de São Paulo,Other
736,8557575,NCT01617694,OTHER,lead,Yonsei University,University
737,8556797,NCT01609946,OTHER,lead,Johannes Vermehren,Other
738,8556956,NCT01611896,OTHER,lead,"Rigshospitalet, Denmark",Health care Institution
739,8556957,NCT01611896,OTHER,collaborator,Odense University Hospital,Health care Institution
740,8556958,NCT01611896,OTHER,collaborator,Hospital of South West Denmark,Health care Institution
741,8556959,NCT01611896,OTHER,collaborator,Herlev Hospital,Health care Institution
742,8556960,NCT01611896,OTHER,collaborator,Bispebjerg Hospital,Health care Institution
743,8556961,NCT01611896,OTHER,collaborator,Hvidovre University Hospital,Health care Institution
744,8556962,NCT01611896,OTHER,collaborator,"Hillerod Hospital, Denmark",Health care Institution
745,8556963,NCT01611896,OTHER,collaborator,"Copenhagen Trial Unit, Center for Clinical Intervention Research",Other
746,8556964,NCT01611896,OTHER,collaborator,Danish Council for Independent Research,Other
747,8556965,NCT01611896,OTHER,collaborator,The Danish Council for Strategic Research,Other
748,8557381,NCT01616108,OTHER,lead,Smith-Kettlewell Eye Research Institute,Other
749,8557382,NCT01616108,OTHER,collaborator,Eidactics,Other
750,8557383,NCT01616108,OTHER,collaborator,Sutter Health,Other
751,8557384,NCT01616108,OTHER,collaborator,Strabismus Research Foundation,Other
752,8447266,NCT00510640,INDUSTRY,collaborator,Pfizer,Other
753,8558345,NCT01625520,OTHER,lead,Federico II University,University
754,8558833,NCT01631305,OTHER,lead,Sinaloa Pediatric Hospital,Health care Institution
755,8447470,NCT00513032,OTHER,lead,"University Hospital, Geneva",Health care Institution
756,8601339,NCT02041260,OTHER,lead,Thomas Jefferson University,University
757,8559749,NCT01641679,OTHER,lead,The Netherlands Cancer Institute,Other
758,8559750,NCT01641679,OTHER,collaborator,"Amsterdam UMC, location VUmc",Other
759,8559751,NCT01641679,OTHER,collaborator,UMC Utrecht,Other
760,8562021,NCT01668238,OTHER,lead,XU Zhi,Other
761,8560284,NCT01648569,NETWORK,lead,Korean Association of Endocrine Surgeons,Other
762,8560339,NCT01649206,OTHER,lead,Federico II University,University
763,8561305,NCT01660126,OTHER,lead,NHS Greater Glasgow and Clyde,Other
764,8561306,NCT01660126,OTHER,collaborator,University of Glasgow,University
765,8561307,NCT01660126,OTHER,collaborator,University College Cork,University
766,8561308,NCT01660126,OTHER,collaborator,University of Bern,University
767,8561309,NCT01660126,OTHER,collaborator,Leiden University Medical Center,Health care Institution
768,8448467,NCT00524238,OTHER,lead,University of Aarhus,University
769,8561755,NCT01665651,OTHER,lead,Bing Shu,Other
770,8561756,NCT01665651,OTHER,collaborator,Huadong Hospital,Health care Institution
771,8561757,NCT01665651,OTHER,collaborator,The First Affiliated Hospital of Anhui University of Chinese Medicine,Health care Institution
772,8561758,NCT01665651,OTHER,collaborator,Longhua Hospital,Health care Institution
773,8560216,NCT01647503,OTHER_GOV,lead,Postgraduate Institute of Medical Education and Research,Other
774,8560236,NCT01647750,OTHER,lead,Newcastle-upon-Tyne Hospitals NHS Trust,Health care Institution
775,8560237,NCT01647750,OTHER_GOV,collaborator,"National Institute for Health Research, United Kingdom",Government Agency
776,8560939,NCT01656070,OTHER,lead,University of Milan,University
777,8561113,NCT01658085,OTHER,lead,Hospital Universitari de Bellvitge,Health care Institution
778,8561220,NCT01659385,OTHER,lead,University of Nebraska,University
779,8448269,NCT00522028,OTHER,lead,Oslo University Hospital,Health care Institution
780,8448270,NCT00522028,OTHER,collaborator,Rikshospitalet University Hospital,Health care Institution
781,8448271,NCT00522028,OTHER,collaborator,Göteborg University,University
782,8448272,NCT00522028,OTHER,collaborator,"Rigshospitalet, Denmark",Health care Institution
783,8448273,NCT00522028,OTHER,collaborator,Karolinska University Hospital,Health care Institution
784,8448274,NCT00522028,OTHER,collaborator,Uppsala University Hospital,Health care Institution
785,8448275,NCT00522028,OTHER,collaborator,Haukeland University Hospital,Health care Institution
786,8448276,NCT00522028,OTHER,collaborator,St. Olavs Hospital,Health care Institution
787,8562022,NCT01668238,OTHER,collaborator,Peking University,University
788,8448530,NCT00525122,OTHER_GOV,lead,"Medisch Centrum Rijnmond-Zuid, Netherlands",Other
789,8449038,NCT00531713,OTHER,lead,Copenhagen University Hospital at Herlev,Health care Institution
790,8448686,NCT00527085,INDUSTRY,lead,Amgen,Other
791,8562636,NCT01675089,OTHER,lead,University of Sao Paulo General Hospital,Health care Institution
792,8448702,NCT00527267,INDUSTRY,lead,Amgen,Other
793,8448798,NCT00528502,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
794,8563983,NCT01690806,OTHER,lead,Università degli Studi dell'Aquila,Other
795,8608019,NCT02112643,OTHER,lead,Columbia University,University
796,8564477,NCT05290493,INDUSTRY,lead,"Nobias Therapeutics, Inc.",Industry
797,8564706,NCT05294393,OTHER,lead,Aristotle University Of Thessaloniki,University
798,8608020,NCT02112643,UNKNOWN,collaborator,International Thyroid Eye Disease Society,Other
799,8566272,NCT04825964,OTHER,lead,Gazi University,University
800,8565029,NCT05275374,INDUSTRY,lead,"Xynomic Pharmaceuticals, Inc.",Industry
801,8566008,NCT04936854,OTHER,lead,Haukeland University Hospital,Health care Institution
802,8602774,NCT02056730,OTHER,lead,Chulalongkorn University,Health care Institution
803,8602714,NCT02055989,OTHER,lead,Royal Marsden NHS Foundation Trust,Other
804,8565591,NCT05114980,OTHER,lead,University of Alabama at Birmingham,University
805,8565953,NCT04970134,OTHER,lead,Grupo Español de Tratamiento de Tumores de Cabeza y Cuello,Other
806,8449797,NCT04583735,INDUSTRY,lead,"Horizon Therapeutics USA, Inc.",Industry
807,8568056,NCT03757637,OTHER,lead,National Taiwan University Hospital,Health care Institution
808,8567889,NCT03872284,OTHER,lead,Hospices Civils de Lyon,Health care Institution
809,8603173,NCT02061111,OTHER,lead,Naestved Hospital,Health care Institution
810,8603174,NCT02061111,OTHER,collaborator,University of Southern Denmark,University
811,8603175,NCT02061111,OTHER,collaborator,Region Zealand,Other
812,8603039,NCT02059655,OTHER,lead,Cardiff University,University
813,8603040,NCT02059655,UNKNOWN,collaborator,National Institute for Social Care and Health Research,Government Agency
814,8567832,NCT03899792,INDUSTRY,lead,"Loxo Oncology, Inc.",Industry
815,8567833,NCT03899792,INDUSTRY,collaborator,Eli Lilly and Company,Other
816,8450319,NCT03157128,INDUSTRY,lead,"Loxo Oncology, Inc.",Industry
817,8568142,NCT03708627,OTHER,lead,Johns Hopkins University,University
818,8568865,NCT02895906,INDUSTRY,lead,"Aevi Genomic Medicine, LLC, a Cerecor company",Other
819,8568880,NCT02838927,OTHER,lead,European Georges Pompidou Hospital,Health care Institution
820,8568881,NCT02838927,UNKNOWN,collaborator,Oscar - Filière Santé Maladies Rares,Other
821,8450320,NCT03157128,INDUSTRY,collaborator,Eli Lilly and Company,Other
822,8570292,NCT01701349,INDUSTRY,lead,Mateon Therapeutics,Other
823,8569522,NCT00579527,INDUSTRY,lead,Enzyvant Therapeutics GmBH,Other
824,8569523,NCT00579527,NIH,collaborator,National Institutes of Health (NIH),Government Agency
825,8569524,NCT00579527,NIH,collaborator,National Institute of Allergy and Infectious Diseases (NIAID),Government Agency
826,8569525,NCT00579527,NIH,collaborator,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),Government Agency
827,8569533,NCT00576836,INDUSTRY,lead,Enzyvant Therapeutics GmBH,Other
828,8569534,NCT00576836,NIH,collaborator,National Institutes of Health (NIH),Government Agency
829,8569535,NCT00576836,NIH,collaborator,National Institute of Allergy and Infectious Diseases (NIAID),Government Agency
830,8569536,NCT00576836,NIH,collaborator,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),Government Agency
831,8569537,NCT00576407,INDUSTRY,lead,Enzyvant Therapeutics GmBH,Other
832,8569538,NCT00576407,NIH,collaborator,National Institutes of Health (NIH),Government Agency
833,8569539,NCT00576407,NIH,collaborator,National Institute of Allergy and Infectious Diseases (NIAID),Government Agency
834,8569540,NCT00576407,NIH,collaborator,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),Government Agency
835,8570237,NCT01700699,OTHER,lead,University of Salerno,University
836,8570807,NCT01707056,OTHER,lead,Medstar Health Research Institute,Other
837,8254815,NCT04905641,OTHER,lead,Mahidol University,University
838,8570604,NCT01704586,OTHER,lead,University of Wuerzburg,University
839,8570605,NCT01704586,OTHER,collaborator,"Deutsche Krebshilfe e.V., Bonn (Germany)",Other
840,8450851,NCT00535561,OTHER,lead,Duzce University,University
841,8570808,NCT01707056,OTHER,collaborator,Georgetown University,University
842,8254930,NCT04904159,OTHER_GOV,lead,Dr. Lutfi Kirdar Kartal Training and Research Hospital,Health care Institution
843,8571008,NCT01709292,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
844,8571009,NCT01709292,INDUSTRY,collaborator,"Genentech, Inc.",Industry
845,8571015,NCT01709435,NIH,lead,National Cancer Institute (NCI),Government Agency
846,8451054,NCT00537797,OTHER,lead,Washington University School of Medicine,University
847,8451132,NCT00538720,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
848,8572568,NCT01725113,OTHER,lead,Winthrop University Hospital,Health care Institution
849,8608195,NCT02114619,OTHER,lead,Mashhad University of Medical Sciences,University
850,8572797,NCT01727973,OTHER,lead,Sun Yat-sen University,University
851,8573035,NCT01730638,OTHER,lead,Nantes University Hospital,Health care Institution
852,8573036,NCT01730638,OTHER_GOV,collaborator,"Institut National de la Santé Et de la Recherche Médicale, France",Other
853,8573037,NCT01730638,INDUSTRY,collaborator,Gilead Sciences,Other
854,8604008,NCT02070211,OTHER,lead,Bambino Gesù Hospital and Research Institute,Health care Institution
855,8604009,NCT02070211,OTHER,collaborator,National Alliance for Research on Schizophrenia and Depression,Other
856,8604010,NCT02070211,OTHER,collaborator,Orygen,Other
857,8608198,NCT02114658,INDUSTRY,lead,Bayer,Other
858,8573701,NCT01738243,OTHER,lead,"University of California, Los Angeles",University
859,8573556,NCT01736163,INDUSTRY,lead,"Genzyme, a Sanofi Company",Other
860,8575360,NCT01756534,OTHER_GOV,lead,Tel-Aviv Sourasky Medical Center,Health care Institution
861,8573597,NCT01736878,NETWORK,lead,Eanm Research Ltd,Other
862,8573964,NCT01741064,OTHER,lead,Skane University Hospital,Health care Institution
863,8573965,NCT01741064,OTHER,collaborator,Karolinska University Hospital,Health care Institution
864,8574334,NCT01744743,OTHER,lead,Fudan University,University
865,8574335,NCT01744743,OTHER_GOV,collaborator,Shanghai Municipal Science and Technology Commission,Other
866,8574336,NCT01744743,OTHER_GOV,collaborator,Shanghai Municipal Health Bureau,Other
867,8574338,NCT01744769,OTHER,lead,Konkuk University Medical Center,Health care Institution
868,8574856,NCT01750593,OTHER,lead,Bezmialem Vakif University,University
869,8573836,NCT01739634,INDUSTRY,lead,Salient Pharmaceuticals Incorporated,Other
870,8573869,NCT01739972,FED,lead,Walter Reed National Military Medical Center,Health care Institution
871,8574592,NCT01747512,OTHER,lead,AHS Cancer Control Alberta,Other
872,8574593,NCT01747512,OTHER,collaborator,Cross Cancer Institute,Other
873,8576628,NCT01769157,OTHER,lead,Korea University Anam Hospital,Health care Institution
874,8575434,NCT01757470,INDUSTRY,lead,"Genzyme, a Sanofi Company",Other
875,8575456,NCT01757834,OTHER,lead,University of Washington,University
876,8575457,NCT01757834,NIH,collaborator,National Cancer Institute (NCI),Government Agency
877,8575789,NCT01761149,OTHER,lead,Central South University,University
878,8575715,NCT01760421,OTHER,lead,National Taiwan University Hospital,Health care Institution
879,8452176,NCT00551486,OTHER,lead,Chungnam National University,Health care Institution
880,8576629,NCT01769157,INDUSTRY,collaborator,IlDong Pharmaceutical Co Ltd,Other
881,8452242,NCT00552253,OTHER,lead,National Taiwan University Hospital,Health care Institution
882,8577610,NCT01779817,OTHER_GOV,lead,"University Hospital, Angers",Health care Institution
883,8452267,NCT00552487,OTHER,lead,University of Wuerzburg,University
884,8576849,NCT01771523,OTHER,lead,Maltepe University,University
885,8577124,NCT01774279,OTHER_GOV,lead,Velindre NHS Trust,Other
886,8577304,NCT01776385,OTHER,lead,Centre Hospitalier Universitaire de Nice,Health care Institution
887,8577310,NCT01776502,OTHER,lead,Nantes University Hospital,Health care Institution
888,8577490,NCT01778400,OTHER,lead,Asan Medical Center,Health care Institution
889,8577767,NCT01781767,OTHER_GOV,lead,Tel-Aviv Sourasky Medical Center,Health care Institution
890,8577782,NCT01781923,OTHER,lead,Duke University,University
891,8577783,NCT01781923,NIH,collaborator,National Institute of Mental Health (NIMH),Government Agency
892,8577784,NCT01781923,OTHER,collaborator,Harvard University,University
893,8577785,NCT01781923,OTHER,collaborator,University of Pittsburgh,University
894,8578491,NCT01789541,OTHER,lead,Karolinska Institutet,Other
895,8577879,NCT01783002,OTHER,lead,University of British Columbia,University
896,8577880,NCT01783002,OTHER,collaborator,British Columbia Cancer Agency,Other
897,8255600,NCT04895631,OTHER,lead,Thomas Hope,Other
898,8452610,NCT00556530,OTHER,lead,Albert Einstein College of Medicine,Other
899,8578446,NCT01788982,NETWORK,lead,European Organisation for Research and Treatment of Cancer - EORTC,Other
900,8452611,NCT00556530,NIH,collaborator,"National Heart, Lung, and Blood Institute (NHLBI)",Other
901,8579492,NCT01800617,INDUSTRY,lead,"Ipe, LLC",Other
902,8578751,NCT01792492,OTHER,lead,Boston Medical Center,Health care Institution
903,8578966,NCT01794676,OTHER,lead,Jersey Shore University Medical Center,Health care Institution
904,8578967,NCT01794676,OTHER,collaborator,Rutgers University,University
905,8578968,NCT01794676,OTHER,collaborator,Rutgers Cancer Institute of New Jersey,Other
906,8452910,NCT00560300,NIH,lead,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Government Agency
907,8579530,NCT01801033,NIH,lead,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Government Agency
908,8579531,NCT01801033,NIH,collaborator,"National Heart, Lung, and Blood Institute (NHLBI)",Other
909,8255809,NCT04892303,OTHER,lead,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,Health care Institution
910,8255810,NCT04892303,NIH,collaborator,National Cancer Institute (NCI),Government Agency
911,8580569,NCT01812395,OTHER,lead,S.B. Konya Education and Research Hospital,Health care Institution
912,8580022,NCT01805856,OTHER,lead,Ito Hospital,Health care Institution
913,8580322,NCT01809444,OTHER,lead,Sun Yat-sen University,University
914,8580465,NCT01811199,OTHER,lead,Marmara University,University
915,8580784,NCT01815021,INDUSTRY,lead,Amorphical Ltd.,Industry
916,8580628,NCT01813136,OTHER,lead,Centre Leon Berard,Health care Institution
917,8580629,NCT01813136,INDUSTRY,collaborator,GlaxoSmithKline,Other
918,8582175,NCT01830504,OTHER,lead,Hospices Civils de Lyon,Health care Institution
919,8453733,NCT00569920,OTHER_GOV,lead,Sykehuset Telemark,Other
920,8453822,NCT00571077,OTHER,lead,Hadassah Medical Organization,Other
921,8453823,NCT00571077,FED,collaborator,Walter Reed Army Medical Center,Health care Institution
922,8453824,NCT00571090,OTHER,lead,Istanbul Science University,University
923,8453825,NCT00571090,OTHER,collaborator,Group Florence Nightingale,Other
924,8605412,NCT02084732,OTHER_GOV,lead,"Instituto Nacional de Cancerologia, Columbia",Other
925,8453628,NCT00568438,OTHER,lead,Stanford University,University
926,8454008,NCT00573573,OTHER,lead,GAAD Medical Research Institute Inc.,Industry
927,8582930,NCT01838629,OTHER_GOV,lead,Weimin Xu,Other
928,8582294,NCT01831869,OTHER_GOV,lead,Shandong Provincial Hospital,Health care Institution
929,8582444,NCT01833650,OTHER,lead,Cyprus University of Technology,University
930,8582445,NCT01833650,OTHER,collaborator,Bank of Cyprus Oncology Centre,Other
931,8605767,NCT02088645,OTHER,lead,"University Hospital, Basel, Switzerland",Health care Institution
932,8582885,NCT01838031,OTHER,lead,Peking Union Medical College Hospital,Health care Institution
933,8582886,NCT01838031,OTHER,collaborator,Beijing Municipal Science & Technology Commission,Other
934,8583072,NCT01840332,OTHER,lead,University of Tartu,University
935,8582832,NCT01837433,OTHER,lead,Xinqiao Hospital of Chongqing,Health care Institution
936,8605768,NCT02088645,OTHER,collaborator,"Krebsforschung Schweiz, Bern, Switzerland",Health care Institution
937,8605769,NCT02088645,OTHER,collaborator,"Center for Proton Therapy, Paul Scherrer Institute, Villigen,Switzerland",Other
938,8605770,NCT02088645,OTHER,collaborator,"University Hospital, Zürich",Health care Institution
939,8605771,NCT02088645,OTHER,collaborator,University Hospital Freiburg,Health care Institution
940,8584289,NCT01853579,OTHER,lead,"University Hospital Inselspital, Berne",Health care Institution
