Unnamed: 0,id,nct_id,status,name,city,state,zip,country,continent,iso
3305,43221622,NCT01224782,,Site Reference ID/Investigator# 42975,Bucharest,,,Romania,Europe,ROU
3306,43221623,NCT01224782,,Site Reference ID/Investigator# 42976,Bucharest,,,Romania,Europe,ROU
3307,43221624,NCT01224782,,Site Reference ID/Investigator# 42981,Cluj-Napoca,,400006,Romania,Europe,ROU
3308,43221625,NCT01224782,,Site Reference ID/Investigator# 42982,Cluj-Napoca,,400006,Romania,Europe,ROU
3309,43221626,NCT01224782,,Site Reference ID/Investigator# 42980,Cluj-Napoca,,400139,Romania,Europe,ROU
3310,43221627,NCT01224782,,Site Reference ID/Investigator# 63623,Cluj-Napoca,,400139,Romania,Europe,ROU
3311,43221628,NCT01224782,,Site Reference ID/Investigator# 43009,Constanta,,900591,Romania,Europe,ROU
3312,43221629,NCT01224782,,Site Reference ID/Investigator# 43002,Craiova,,200642,Romania,Europe,ROU
3313,43221630,NCT01224782,,Site Reference ID/Investigator# 43003,Craiova,,200642,Romania,Europe,ROU
3314,43221631,NCT01224782,,Site Reference ID/Investigator# 43006,Craiova,,200642,Romania,Europe,ROU
3315,43221632,NCT01224782,,Site Reference ID/Investigator# 42991,Iasi,,700503,Romania,Europe,ROU
3316,43221633,NCT01224782,,Site Reference ID/Investigator# 42988,Iasi,,,Romania,Europe,ROU
3317,43221634,NCT01224782,,Site Reference ID/Investigator# 42989,Iasi,,,Romania,Europe,ROU
3318,43221635,NCT01224782,,Site Reference ID/Investigator# 42999,Oradea,,410450,Romania,Europe,ROU
3319,43221636,NCT01224782,,Site Reference ID/Investigator# 43000,Oradea,,410450,Romania,Europe,ROU
3320,43221637,NCT01224782,,Site Reference ID/Investigator# 42979,Ploiesti,,100097,Romania,Europe,ROU
3321,43221638,NCT01224782,,Site Reference ID/Investigator# 42984,Targu Mures,,,Romania,Europe,ROU
3322,43221639,NCT01224782,,Site Reference ID/Investigator# 42985,Targu Mures,,,Romania,Europe,ROU
3323,43221640,NCT01224782,,Site Reference ID/Investigator# 42987,Targu Mures,,,Romania,Europe,ROU
3324,43221641,NCT01224782,,Site Reference ID/Investigator# 42994,Timisoara,,,Romania,Europe,ROU
3325,43221642,NCT01224782,,Site Reference ID/Investigator# 42995,Timisoara,,,Romania,Europe,ROU
3326,42310268,NCT02854345,Recruiting,CHU Besancon,Besancon,,25000,France,Europe,FRA
3327,43410990,NCT01876784,,Research Site,Little Rock,Arkansas,72205,United States,North America,USA
3328,43410991,NCT01876784,,Research Site,Torrance,California,90502,United States,North America,USA
3329,43410992,NCT01876784,,Research Site,Lexington,Kentucky,40536-0293,United States,North America,USA
3330,43410993,NCT01876784,,Research Site,Boston,Massachusetts,02114,United States,North America,USA
3331,43410994,NCT01876784,,Research Site,Ann Arbor,Michigan,48109,United States,North America,USA
3332,43410995,NCT01876784,,Washington University,Saint Louis,Missouri,63110,United States,North America,USA
3333,43410996,NCT01876784,,Research Site,Omaha,Nebraska,68198-4100,United States,North America,USA
3334,43410997,NCT01876784,,Research Site,New York,New York,10065,United States,North America,USA
3335,43410998,NCT01876784,,Research Site,Portland,Oregon,97239,United States,North America,USA
3336,43410999,NCT01876784,,Research Site,Philadelphia,Pennsylvania,19014,United States,North America,USA
3337,43411000,NCT01876784,,Research Site,Porto Alegre,,,Brazil,South America,BRA
3338,43411001,NCT01876784,,Research Site,Ribeirão Preto,,,Brazil,South America,BRA
3339,43411002,NCT01876784,,Research Site,Rio de Janeiro,,,Brazil,South America,BRA
3340,43411003,NCT01876784,,Research Site,São José do Rio Preto,,,Brazil,South America,BRA
3341,43411004,NCT01876784,,Research Site,São Paulo,,,Brazil,South America,BRA
3342,43411005,NCT01876784,,Research Site,Beijing,,,China,East Asia,CHN
3343,43411006,NCT01876784,,Research Site,Changchun,,,China,East Asia,CHN
3344,43411007,NCT01876784,,Research Site,Chengdu,,,China,East Asia,CHN
3345,43411008,NCT01876784,,Research Site,Huangzhou,,,China,East Asia,CHN
3346,43411009,NCT01876784,,Research Site,Shanghai,,,China,East Asia,CHN
3347,43411010,NCT01876784,,Research Site,Tianjin,,,China,East Asia,CHN
3348,43411011,NCT01876784,,Research Site,Wuhan,,,China,East Asia,CHN
3349,43411012,NCT01876784,,Research Site,Olomouc,,,Czechia,Europe,CZE
3350,43411013,NCT01876784,,Research Site,Praha,,,Czechia,Europe,CZE
3351,43411014,NCT01876784,,Research Site,Odense,,,Denmark,Europe,DNK
3352,43411015,NCT01876784,,Research Site,Angers Cedex 01,,,France,Europe,FRA
3353,43411016,NCT01876784,,Research Site,Bordeaux Cedex,,,France,Europe,FRA
3354,43411017,NCT01876784,,Research Site,Caen Cedex 5,,,France,Europe,FRA
3355,43411030,NCT01876784,,Research Site,Kobe-shi,,,Japan,East Asia,JPN
3356,43411031,NCT01876784,,Research Site,Koto-ku,,,Japan,East Asia,JPN
3357,43411032,NCT01876784,,Research Site,Matsumoto-shi,,,Japan,East Asia,JPN
3358,43411033,NCT01876784,,Research Site,Nagasaki-shi,,,Japan,East Asia,JPN
3359,43411034,NCT01876784,,Research Site,Nagoya-shi,,,Japan,East Asia,JPN
3360,43411035,NCT01876784,,Research Site,Niigata-shi,,,Japan,East Asia,JPN
3361,43411036,NCT01876784,,Research Site,Osaka-shi,,,Japan,East Asia,JPN
3362,43411037,NCT01876784,,Research Site,Shinjuku-ku,,,Japan,East Asia,JPN
3363,43411038,NCT01876784,,Research Site,Yokohama-shi,,,Japan,East Asia,JPN
3364,43411039,NCT01876784,,Research Site,Gliwice,,,Poland,Europe,POL
3365,43411040,NCT01876784,,Research Site,Kielce,,,Poland,Europe,POL
3366,43411041,NCT01876784,,Research Site,Warszawa,,,Poland,Europe,POL
3367,43411042,NCT01876784,,Research Site,Zgierz,,,Poland,Europe,POL
3368,43411043,NCT01876784,,Research Site,Barnaul,,,Russian Federation,North Asia,RUS
3369,43411044,NCT01876784,,Research Site,Obninsk,,,Russian Federation,North Asia,RUS
3370,43411045,NCT01876784,,Research Site,Barcelona,,,Spain,Europe,ESP
3371,43411046,NCT01876784,,Research Site,Gerona,,,Spain,Europe,ESP
3372,43411047,NCT01876784,,Research Site,Hospitalet de Llobregat(Barcel,,,Spain,Europe,ESP
3373,43411048,NCT01876784,,Research Site,Madrid,,,Spain,Europe,ESP
3374,43411049,NCT01876784,,Research Site,Lund,,,Sweden,Europe,SWE
3375,43411050,NCT01876784,,Research Site,Stockholm,,,Sweden,Europe,SWE
3376,43221574,NCT01224782,,Site Reference ID/Investigator# 66544,Montana,,3400,Bulgaria,Europe,BGR
3377,43221575,NCT01224782,,Site Reference ID/Investigator# 47685,Pleven,,5800,Bulgaria,Europe,BGR
3378,43221576,NCT01224782,,Site Reference ID/Investigator# 66546,Plovdiv,,4001,Bulgaria,Europe,BGR
3379,43221577,NCT01224782,,Site Reference ID/Investigator# 47683,Sofia,,1257,Bulgaria,Europe,BGR
3380,43221578,NCT01224782,,Site Reference ID/Investigator# 66543,Sofia,,1407,Bulgaria,Europe,BGR
3381,43221579,NCT01224782,,Site Reference ID/Investigator# 47684,Sofia,,1431,Bulgaria,Europe,BGR
3382,43221580,NCT01224782,,Site Reference ID/Investigator# 66542,Sofia,,1431,Bulgaria,Europe,BGR
3383,43221581,NCT01224782,,Site Reference ID/Investigator# 66545,Sofia,,1709,Bulgaria,Europe,BGR
3384,43221582,NCT01224782,,Site Reference ID/Investigator# 47687,Varna,,9010,Bulgaria,Europe,BGR
3385,43221583,NCT01224782,,Site Reference ID/Investigator# 43449,Beroun,,266 01,Czech Republic,Europe,CZE
3386,43221584,NCT01224782,,Site Reference ID/Investigator# 46744,Brno,,602 00,Czech Republic,Europe,CZE
3387,43221585,NCT01224782,,Site Reference ID/Investigator# 73353,Brno,,602 00,Czech Republic,Europe,CZE
3388,43221586,NCT01224782,,Site Reference ID/Investigator# 47690,Brno,,61500,Czech Republic,Europe,CZE
3389,43221587,NCT01224782,,Site Reference ID/Investigator# 46742,Budejovice,,370 01,Czech Republic,Europe,CZE
3390,43221588,NCT01224782,,Site Reference ID/Investigator# 49542,Frydek-Mistek,,738 01,Czech Republic,Europe,CZE
3391,43221589,NCT01224782,,Site Reference ID/Investigator# 67442,Jilemnice,,514 15,Czech Republic,Europe,CZE
3392,43221590,NCT01224782,,Site Reference ID/Investigator# 67443,Jilemnice,,514 15,Czech Republic,Europe,CZE
3393,43221591,NCT01224782,,Site Reference ID/Investigator# 51003,Karlovy Vary,,360 66,Czech Republic,Europe,CZE
3394,43221592,NCT01224782,,Site Reference ID/Investigator# 51004,Marianske Lazne,,353 01,Czech Republic,Europe,CZE
3395,43221593,NCT01224782,,Site Reference ID/Investigator# 43522,Novy Jicin,,74101,Czech Republic,Europe,CZE
3396,41950072,NCT04610723,,Uhmontpellier,Montpellier,,34295,France,Europe,FRA
3397,41953887,NCT03570021,Recruiting,Gustave Roussy,Villejuif,Val De Marne,94805,France,Europe,FRA
3398,43417043,NCT03360890,Recruiting,University of Chicago Comprehensive Cancer Center,Chicago,Illinois,60637,United States,North America,USA
3399,43424020,NCT01896232,,Research Site,Azusa,California,91702,United States,North America,USA
3400,41959173,NCT02422368,,Private Thyroid eye disease clinic,Tehran,,14455,"Iran, Islamic Republic of",Middle East,IRN
3401,41959174,NCT02422368,,Rassoul Akram Hospital,Tehran,,,"Iran, Islamic Republic of",Middle East,IRN
3402,43424058,NCT01896232,,Research Site,Fairfax,Virginia,22033,United States,North America,USA
3403,43424059,NCT01896232,,Research Site,Portsmouth,Virginia,23704,United States,North America,USA
3404,43424060,NCT01896232,,Research Site,Madison,Wisconsin,53713,United States,North America,USA
3405,43424061,NCT01896232,,Research Site,Feldkirch,,6807,Austria,Europe,AUT
3406,43424062,NCT01896232,,Research Site,Linz,,4010,Austria,Europe,AUT
3407,43424063,NCT01896232,,Research Site,Wien,,1220,Austria,Europe,AUT
3408,43424064,NCT01896232,,Research Site,Genk,,3600,Belgium,Europe,BEL
3409,43424065,NCT01896232,,Research Site,Hasselt,,3500,Belgium,Europe,BEL
3410,43424066,NCT01896232,,Research Site,Kortrijk,,8500,Belgium,Europe,BEL
3411,43424067,NCT01896232,,Research Site,Roeselare,,8800,Belgium,Europe,BEL
3412,43424068,NCT01896232,,Research Site,Edmonton,Alberta,T6G 2B7,Canada,North America,CAN
3413,43424069,NCT01896232,,Research Site,Saint John,New Brunswick,E2L 4L2,Canada,North America,CAN
3414,43424070,NCT01896232,,Research Site,St. Johns,Newfoundland and Labrador,A1B 3V6,Canada,North America,CAN
3415,43424071,NCT01896232,,Research Site,Brampton,Ontario,L6R 3J7,Canada,North America,CAN
3416,43424072,NCT01896232,,Research Site,Greenfield Park,Quebec,J4V 2H1,Canada,North America,CAN
3417,43424073,NCT01896232,,Research Site,Novy Jicin,,741 01,Czechia,Europe,CZE
3418,43424074,NCT01896232,,Research Site,Praha 4 - Nusle,,140 00,Czechia,Europe,CZE
3419,43424075,NCT01896232,,Research Site,Praha 6,,169 00,Czechia,Europe,CZE
3420,43424076,NCT01896232,,Research Site,Slavkov u Brna,,684 01,Czechia,Europe,CZE
3421,43424077,NCT01896232,,Research Site,Trinec,,739 61,Czechia,Europe,CZE
3422,43424078,NCT01896232,,Research Site,Usti nad Orlici,,562 18,Czechia,Europe,CZE
3423,43424079,NCT01896232,,Research Site,Aalborg,,9000,Denmark,Europe,DNK
3424,43424080,NCT01896232,,Research Site,Fredericia,,7000,Denmark,Europe,DNK
3425,43424081,NCT01896232,,Research Site,Kobenhavn,,2100,Denmark,Europe,DNK
3426,43424082,NCT01896232,,Research Site,Odense,,5000,Denmark,Europe,DNK
3427,43424083,NCT01896232,,Research Site,Roskilde,,4000,Denmark,Europe,DNK
3428,43424084,NCT01896232,,Research Site,Tallinn,,10617,Estonia,Europe,EST
3429,43424085,NCT01896232,,Research Site,Tallinn,,13419,Estonia,Europe,EST
3430,43424086,NCT01896232,,Research Site,Tartu,,51014,Estonia,Europe,EST
3431,43424087,NCT01896232,,Research Site,Boulogne sur Mer,,62200,France,Europe,FRA
3432,43424088,NCT01896232,,Research Site,Lille Cedex,,59800,France,Europe,FRA
3433,43424089,NCT01896232,,Research Site,Nouilly,,57645,France,Europe,FRA
3434,43424090,NCT01896232,,Research Site,Paris,,75011,France,Europe,FRA
3435,43424091,NCT01896232,,Research Site,Paris,,75014,France,Europe,FRA
3436,43424092,NCT01896232,,Research Site,Saint Ouen,,93400,France,Europe,FRA
3437,43424093,NCT01896232,,Research Site,Saint Priest en Jarez,,42270,France,Europe,FRA
3438,43424094,NCT01896232,,Research Site,Saint-Ouen,,93400,France,Europe,FRA
3439,43424095,NCT01896232,,Research Site,Sainte Foy les Lyon,,66046,France,Europe,FRA
3440,43424096,NCT01896232,,Research Site,Aachen,,52074,Germany,Europe,DEU
3441,43424097,NCT01896232,,Research Site,Coburg,,96450,Germany,Europe,DEU
3442,43424098,NCT01896232,,Research Site,Hamburg,,22297,Germany,Europe,DEU
3443,43424099,NCT01896232,,Research Site,Hannover,,30625,Germany,Europe,DEU
3444,43424100,NCT01896232,,Research Site,Magdeburg,,39120,Germany,Europe,DEU
3445,43424101,NCT01896232,,Research Site,Mettmann,,40822,Germany,Europe,DEU
3446,43424102,NCT01896232,,Research Site,Minden,,32429,Germany,Europe,DEU
3447,43424103,NCT01896232,,Research Site,München,,81675,Germany,Europe,DEU
3448,43424104,NCT01896232,,Research Site,Wiesbaden,,65191,Germany,Europe,DEU
3449,43424105,NCT01896232,,Research Site,Zwickau,,08060,Germany,Europe,DEU
3450,43424021,NCT01896232,,Research Site,Bakersfield,California,93306,United States,North America,USA
3451,43424106,NCT01896232,,Research Site,Alexandroupoli,,68100,Greece,Europe,GRC
3452,43424022,NCT01896232,,Research Site,Bakersfield,California,93309,United States,North America,USA
3453,43424107,NCT01896232,,Research Site,Athens,,11528,Greece,Europe,GRC
3454,43424023,NCT01896232,,Research Site,Chula Vista,California,91910,United States,North America,USA
3455,43424108,NCT01896232,,Research Site,Ioannina,,45500,Greece,Europe,GRC
3456,43424024,NCT01896232,,Research Site,Covina,California,91723,United States,North America,USA
3457,43424109,NCT01896232,,Research Site,Larissa,,41110,Greece,Europe,GRC
3458,43424110,NCT01896232,,Research Site,"Nikaia, Piraeus",,18454,Greece,Europe,GRC
3459,43424025,NCT01896232,,Research Site,Granada Hills,California,91344,United States,North America,USA
3460,43424111,NCT01896232,,Research Site,Patra,,26500,Greece,Europe,GRC
3461,43424026,NCT01896232,,Research Site,La Mesa,California,91942,United States,North America,USA
3462,43424112,NCT01896232,,Research Site,Thessaloniki,,54636,Greece,Europe,GRC
3463,43424027,NCT01896232,,Research Site,La Puente,California,91744,United States,North America,USA
3464,43424113,NCT01896232,,Research Site,Budapest,,1115,Hungary,Europe,HUN
3465,43424028,NCT01896232,,Research Site,Los Angeles,California,90022,United States,North America,USA
3466,43424114,NCT01896232,,Research Site,Gyor,,9023,Hungary,Europe,HUN
3467,43424029,NCT01896232,,Research Site,San Diego,California,92123,United States,North America,USA
3468,43424115,NCT01896232,,Research Site,Kaposvar,,7400,Hungary,Europe,HUN
3469,43424030,NCT01896232,,Research Site,San Gabriel,California,91776,United States,North America,USA
3470,43424116,NCT01896232,,Research Site,Kistarcsa,,2143,Hungary,Europe,HUN
3471,43424031,NCT01896232,,Research Site,Whittier,California,90603,United States,North America,USA
3472,43424117,NCT01896232,,Research Site,Pecs,,7624,Hungary,Europe,HUN
3473,43424118,NCT01896232,,Research Site,Pecs,,7633,Hungary,Europe,HUN
3474,43424032,NCT01896232,,Research Site,Arvada,Colorado,80002,United States,North America,USA
3475,43424119,NCT01896232,,Research Site,Szekesfehervar,,8000,Hungary,Europe,HUN
3476,43424033,NCT01896232,,Research Site,Aurora,Colorado,80045,United States,North America,USA
3477,43424120,NCT01896232,,Research Site,Szigetvar,,7900,Hungary,Europe,HUN
3478,43424034,NCT01896232,,Research Site,Longmont,Colorado,80501,United States,North America,USA
3479,43424035,NCT01896232,,Research Site,Westminster,Colorado,80031,United States,North America,USA
3480,43424036,NCT01896232,,Research Site,Orange,Connecticut,06477,United States,North America,USA
3481,43424121,NCT01896232,,Research Site,Zalaegerszeg,,8900,Hungary,Europe,HUN
3482,43424037,NCT01896232,,Research Site,Pembroke Pines,Florida,33028,United States,North America,USA
3483,43424122,NCT01896232,,Research Site,Cagliari,,09134,Italy,Europe,ITA
3484,43424038,NCT01896232,,Research Site,Pinecrest,Florida,33156,United States,North America,USA
3485,43424123,NCT01896232,,Research Site,Firenze,,50139,Italy,Europe,ITA
3486,43424039,NCT01896232,,Research Site,Tampa,Florida,33614,United States,North America,USA
3487,43424124,NCT01896232,,Research Site,Genova,,16132,Italy,Europe,ITA
3488,43424040,NCT01896232,,Research Site,Baton Rouge,Louisiana,70808,United States,North America,USA
3489,43424125,NCT01896232,,Research Site,Lecco,,23900,Italy,Europe,ITA
3490,43424041,NCT01896232,,Research Site,Lafayette,Louisiana,70501,United States,North America,USA
3491,43424126,NCT01896232,,Research Site,Lucca,,55100,Italy,Europe,ITA
3492,43424042,NCT01896232,,Research Site,Southgate,Michigan,48195,United States,North America,USA
3493,43424127,NCT01896232,,Research Site,Milano,,20122,Italy,Europe,ITA
3494,43424128,NCT01896232,,Research Site,Pavia,,27100,Italy,Europe,ITA
3495,43424043,NCT01896232,,Research Site,Columbus,Mississippi,39705,United States,North America,USA
3496,43424129,NCT01896232,,Research Site,Pisa,,56126,Italy,Europe,ITA
3497,43424044,NCT01896232,,Research Site,Gulfport,Mississippi,39501,United States,North America,USA
3498,43424130,NCT01896232,,Research Site,Pordenone,,33170,Italy,Europe,ITA
3499,43424045,NCT01896232,,Research Site,Sewell,New Jersey,08080,United States,North America,USA
3500,43424131,NCT01896232,,Research Site,San Giovanni Rotondo FG,,71013,Italy,Europe,ITA
3501,43424046,NCT01896232,,Research Site,Bronx,New York,10461,United States,North America,USA
3502,43424132,NCT01896232,,Research Site,Riga,,1001,Latvia,Europe,LVA
3503,43424047,NCT01896232,,Research Site,Great Neck,New York,11021,United States,North America,USA
3504,43424133,NCT01896232,,Research Site,Riga,,1038,Latvia,Europe,LVA
3505,43424048,NCT01896232,,Research Site,Mineola,New York,11501,United States,North America,USA
3506,43424134,NCT01896232,,Research Site,Valmiera,,4201,Latvia,Europe,LVA
3507,43424135,NCT01896232,,Research Site,Alytus,,63351,Lithuania,Europe,LTU
3508,43424049,NCT01896232,,Research Site,Ridgewood,New York,11385,United States,North America,USA
3509,43424136,NCT01896232,,Research Site,Kaunas,,50009,Lithuania,Europe,LTU
3510,43424050,NCT01896232,,Research Site,Rosedale,New York,11422,United States,North America,USA
3511,43424137,NCT01896232,,Research Site,Kaunas,,50169,Lithuania,Europe,LTU
3512,43424051,NCT01896232,,Research Site,Wilmington,North Carolina,28401,United States,North America,USA
3513,43424138,NCT01896232,,Research Site,Kedainiai,,57164,Lithuania,Europe,LTU
3514,43424052,NCT01896232,,Research Site,Cincinnati,Ohio,45206,United States,North America,USA
3515,43424139,NCT01896232,,Research Site,Klaipeda,,LT-93220,Lithuania,Europe,LTU
3516,43424053,NCT01896232,,Research Site,Columbus,Ohio,43215,United States,North America,USA
3517,43424140,NCT01896232,,Research Site,Siauliai,,76299,Lithuania,Europe,LTU
3518,43424054,NCT01896232,,Research Site,Philadelphia,Pennsylvania,19106,United States,North America,USA
3519,43424141,NCT01896232,,Research Site,Ukmerge,,20184,Lithuania,Europe,LTU
3520,43424142,NCT01896232,,Research Site,Hamilton,,3240,New Zealand,Pacifica,NZL
3521,43424055,NCT01896232,,Research Site,Houston,Texas,77030,United States,North America,USA
3522,43424143,NCT01896232,,Research Site,"Papatoetoe, Auckland",,2025,New Zealand,Pacifica,NZL
3523,43424144,NCT01896232,,Research Site,"Takapuna, Auckland City",,0622,New Zealand,Pacifica,NZL
3524,43424150,NCT01896232,,Research Site,Wadowice,,34-100,Poland,Europe,POL
3525,43424056,NCT01896232,,Research Site,San Antonio,Texas,78229,United States,North America,USA
3526,43424151,NCT01896232,,Research Site,Warsawa,,01-211,Poland,Europe,POL
3527,43424145,NCT01896232,,Research Site,Gdansk,,80-104,Poland,Europe,POL
3528,43424057,NCT01896232,,Research Site,Burlington,Vermont,05401,United States,North America,USA
3529,43424146,NCT01896232,,Research Site,Katowice,,40-027,Poland,Europe,POL
3530,43424152,NCT01896232,,Research Site,Warszawa,,02-507,Poland,Europe,POL
3531,41960859,NCT04971473,Recruiting,Peking Union Medical College Hospital,Beijing,Beijing,100730,China,East Asia,CHN
3532,43424153,NCT01896232,,Research Site,Zabrze,,41-800,Poland,Europe,POL
3533,43424154,NCT01896232,,Research Site,Zyrardow,,96-300,Poland,Europe,POL
3534,43424155,NCT01896232,,Research Site,Almada,,2800-455,Portugal,Europe,PRT
3535,43424156,NCT01896232,,Research Site,Aveiro,,3800-266,Portugal,Europe,PRT
3536,43424157,NCT01896232,,Research Site,Estoril,,2765-294,Portugal,Europe,PRT
3537,43424158,NCT01896232,,Research Site,Forte Da Casa,,2625-437,Portugal,Europe,PRT
3538,43424159,NCT01896232,,Research Site,Guimarães,,4810-273,Portugal,Europe,PRT
3539,43424160,NCT01896232,,Research Site,Lisboa,,1750-130,Portugal,Europe,PRT
3540,43424161,NCT01896232,,Research Site,Santo Tirso,,4780-383,Portugal,Europe,PRT
3541,43424162,NCT01896232,,Research Site,Setubal,,2900-655,Portugal,Europe,PRT
3542,43424163,NCT01896232,,Research Site,Vila Franca de Xira,,2600-076,Portugal,Europe,PRT
3543,43424164,NCT01896232,,Research Site,Mitishi,,141009,Russian Federation,North Asia,RUS
3544,43424165,NCT01896232,,Research Site,Moscow,,123182,Russian Federation,North Asia,RUS
3545,43424166,NCT01896232,,Research Site,Moscow,,129327,Russian Federation,North Asia,RUS
3546,43424167,NCT01896232,,Research Site,Petrozavodsk,,185019,Russian Federation,North Asia,RUS
3547,43424168,NCT01896232,,Research Site,Saint Petersburg,,191104,Russian Federation,North Asia,RUS
3548,43424169,NCT01896232,,Research Site,Saint Petersburg,,197110,Russian Federation,North Asia,RUS
3549,43424170,NCT01896232,,Research Site,Saint Petersburg,,198510,Russian Federation,North Asia,RUS
3550,43424171,NCT01896232,,Research Site,Saint-Petersburg,,193318,Russian Federation,North Asia,RUS
3551,43424172,NCT01896232,,Research Site,Saint-Petersburg,,195067,Russian Federation,North Asia,RUS
3552,43424173,NCT01896232,,Research Site,Yaroslavl,,150062,Russian Federation,North Asia,RUS
3553,43424174,NCT01896232,,Research Site,Cordoba,Andalucía,14004,Spain,Europe,ESP
3554,43424175,NCT01896232,,Research Site,Puerto Real,Andalucía,11510,Spain,Europe,ESP
3555,43424176,NCT01896232,,Research Site,Badalona,Cataluña,08916,Spain,Europe,ESP
3556,43424177,NCT01896232,,Research Site,Lleida,Cataluña,25198,Spain,Europe,ESP
3557,43424178,NCT01896232,,Research Site,Torrevieja,Comunidad Valenciana,03186,Spain,Europe,ESP
3558,43424179,NCT01896232,,Research Site,Valencia,Comunidad Valenciana,46017,Spain,Europe,ESP
3559,43424180,NCT01896232,,Research Site,Badajoz,Extremadura,06080,Spain,Europe,ESP
3560,43424181,NCT01896232,,Research Site,Pamplona,Navarra,31008,Spain,Europe,ESP
3561,43424182,NCT01896232,,Research Site,Galdakao,País Vasco,48960,Spain,Europe,ESP
3562,43424183,NCT01896232,,Research Site,Madrid,,28007,Spain,Europe,ESP
3563,43424184,NCT01896232,,Research Site,Madrid,,28040,Spain,Europe,ESP
3564,43424185,NCT01896232,,Research Site,Malmö,,205 02,Sweden,Europe,SWE
3565,43424186,NCT01896232,,Research Site,Stockholm,,118 67,Sweden,Europe,SWE
3566,43424187,NCT01896232,,Research Site,Trollhättan,,467 85,Sweden,Europe,SWE
3567,43424188,NCT01896232,,Research Site,Aarau,,5001,Switzerland,Europe,CHE
3568,43424189,NCT01896232,,Research Site,Bern,,3010,Switzerland,Europe,CHE
3569,43424190,NCT01896232,,Research Site,Geneva 14,,1211,Switzerland,Europe,CHE
3570,43424191,NCT01896232,,Research Site,Lausanne,,1003,Switzerland,Europe,CHE
3571,43424192,NCT01896232,,Research Site,Lausanne,,1011,Switzerland,Europe,CHE
3572,43424193,NCT01896232,,Research Site,Locarno,,6600,Switzerland,Europe,CHE
3573,43424194,NCT01896232,,Research Site,Zurich,,8091,Switzerland,Europe,CHE
3574,43424195,NCT01896232,,Research Site,Ankara,,06230,Turkey,Middle East,TUR
3575,43424196,NCT01896232,,Research Site,Ankara,,06500,Turkey,Middle East,TUR
3576,43424197,NCT01896232,,Research Site,Ankara,,06810,Turkey,Middle East,TUR
3577,43424198,NCT01896232,,Research Site,Istanbul,,34371,Turkey,Middle East,TUR
3578,43424199,NCT01896232,,Research Site,Istanbul,,34890,Turkey,Middle East,TUR
3579,43424200,NCT01896232,,Research Site,Izmir,,35100,Turkey,Middle East,TUR
3580,43424201,NCT01896232,,Research Site,Izmir,,35340,Turkey,Middle East,TUR
3581,43424202,NCT01896232,,Research Site,Izmir,,35360,Turkey,Middle East,TUR
3582,41959199,NCT02393183,,Rassoul Akram Hospital,Tehran,,,"Iran, Islamic Republic of",Middle East,IRN
3583,43424147,NCT01896232,,Research Site,Poznan,,60-355,Poland,Europe,POL
3584,43424148,NCT01896232,,Research Site,Poznan,,61-696,Poland,Europe,POL
3585,43424149,NCT01896232,,Research Site,Sieradz,,98-200,Poland,Europe,POL
3586,41960639,NCT05189314,Recruiting,Columbia University,New York,New York,10032,United States,North America,USA
3587,41960860,NCT04964284,Recruiting,Peking Union Medical College Hospital,Beijing,Beijing,100730,China,East Asia,CHN
3588,43430341,NCT01921452,,Research site,Shanghai,,,China,East Asia,CHN
3589,41963415,NCT05189821,Recruiting,Columbia University,New York,New York,10032,United States,North America,USA
3590,43433469,NCT01939977,,Hospital Universitari Germans Trias I Pujol de Badalona,Badalona,Barcelona,08916,Spain,Europe,ESP
3591,43433470,NCT01939977,,Hospital Universitari de Bellvitge,L'Hospitalet de Llobregat,Barcelona,08907,Spain,Europe,ESP
3592,43433471,NCT01939977,,Hospital Universitario Marqués de Valdecilla,Santander,Cantabria,39008,Spain,Europe,ESP
3593,43433472,NCT01939977,,Hospital Del Mar,Barcelona,,08003,Spain,Europe,ESP
3594,43433473,NCT01939977,,Fundació Puigvert-Iuna,Barcelona,,08025,Spain,Europe,ESP
3595,43433474,NCT01939977,,Hospital Universitari Vall D'Hebron,Barcelona,,08035,Spain,Europe,ESP
3596,43433475,NCT01939977,,Hospital Puerta Del Mar,Cádiz,,11009,Spain,Europe,ESP
3597,43433476,NCT01939977,,Hospital Reina Sofía,Córdoba,,14004,Spain,Europe,ESP
3598,43433477,NCT01939977,,Complexo Hospitalario Universitario A Coruna,La Coruna,,15006,Spain,Europe,ESP
3599,43433478,NCT01939977,,Complejo Hospitalario Universitario de Canarias,Las Palmas De Gran Canaria,,38320,Spain,Europe,ESP
3600,43433479,NCT01939977,,Hospital Ramón Y Cajal,Madrid,,28034,Spain,Europe,ESP
3601,43433480,NCT01939977,,Hospital Universitario 12 de Octubre,Madrid,,28041,Spain,Europe,ESP
3602,43433481,NCT01939977,,Complejo Hospitalario Regional de Málaga,Málaga,,29010,Spain,Europe,ESP
3603,43433482,NCT01939977,,Hospital Virgen Del Rocío,Sevilla,,41013,Spain,Europe,ESP
3604,43433483,NCT01939977,,Hospital Universitari I Politècnic La Fe,Valencia,,46026,Spain,Europe,ESP
3605,43433484,NCT01939977,,Hospital Universitario Miguel Servet,Zaragoza,,50009,Spain,Europe,ESP
3606,41962229,NCT03375359,Recruiting,"University Hospital Tuebingen, Department of Women's Health",Tuebingen,,72076,Germany,Europe,DEU
3607,41962245,NCT03309384,Recruiting,CHU Nancy,Vandœuvre-lès-Nancy,,54511,France,Europe,FRA
