Unnamed: 0,id,nct_id,agency_class,lead_or_collaborator,name,new_class
575,9218839,NCT01479088,OTHER,lead,ENRICO VERRINA,Other
576,9221856,NCT01511393,INDUSTRY,lead,Novo Nordisk A/S,Other
577,9219333,NCT01484379,OTHER,lead,Rambam Health Care Campus,Other
578,9219572,NCT01487057,OTHER,lead,Prof. Dr. I. Chiricuta Institute of Oncology,Other
579,9219573,NCT01487057,OTHER,collaborator,Iuliu Hatieganu University of Medicine and Pharmacy,University
580,9653690,NCT00118248,NIH,lead,National Cancer Institute (NCI),Government Agency
581,9220644,NCT01498341,OTHER,lead,University of Aarhus,University
582,9654056,NCT00134043,NIH,lead,National Cancer Institute (NCI),Government Agency
583,9653625,NCT00115739,OTHER,lead,University of Michigan Rogel Cancer Center,Health care Institution
584,9219538,NCT01486667,OTHER,lead,King Saud University,University
585,9219752,NCT01488721,INDUSTRY,lead,Luminex Corporation,Other
586,9653878,NCT00126568,NIH,lead,National Cancer Institute (NCI),Government Agency
587,9221745,NCT01510002,OTHER,lead,Jagiellonian University,University
588,9221857,NCT01511393,INDUSTRY,collaborator,AstraZeneca,Other
589,9221858,NCT01511393,INDUSTRY,collaborator,Eli Lilly and Company,Other
590,9221859,NCT01511393,INDUSTRY,collaborator,"United BioSource, LLC",Other
591,9264755,NCT01927406,OTHER,lead,Stanford University,University
592,9221930,NCT01512212,OTHER,lead,SB Istanbul Education and Research Hospital,Health care Institution
593,9221931,NCT01512212,OTHER,collaborator,Bezmialem Vakif University,University
594,9654738,NCT00181168,OTHER,lead,Johns Hopkins University,University
595,9654739,NCT00181168,OTHER,collaborator,"Gustave Roussy, Cancer Campus, Grand Paris",Health care Institution
596,9654740,NCT00181168,OTHER,collaborator,M.D. Anderson Cancer Center,Health care Institution
597,9654741,NCT00181168,INDUSTRY,collaborator,"Genzyme, a Sanofi Company",Other
598,9223769,NCT01534169,OTHER,lead,Xiao-Ming Mao,Other
599,9223333,NCT01528904,OTHER,lead,University of Belgrade,University
600,9697868,NCT01633853,OTHER,lead,"Dongliang Zhang, MD",Other
601,9697869,NCT01633853,OTHER,collaborator,Beijing Municipal Science & Technology Commission,Other
602,9223514,NCT01530919,OTHER,lead,University of Louisville,University
603,9223515,NCT01530919,OTHER,collaborator,Norton Healthcare,Other
604,9223516,NCT01530919,OTHER,collaborator,Jewish Hospital and St. Mary's Healthcare,Health care Institution
605,9223944,NCT01536678,INDUSTRY,lead,GlaxoSmithKline,Other
606,9324310,NCT04396912,OTHER_GOV,lead,Umraniye Education and Research Hospital,Health care Institution
607,9717244,NCT02432274,INDUSTRY,collaborator,Merck Sharp & Dohme LLC,Other
608,9224194,NCT01539499,OTHER,lead,University of Arkansas,University
609,9224201,NCT01539655,INDUSTRY,lead,Sanofi,Other
610,9655144,NCT00205348,OTHER,lead,"University of Wisconsin, Madison",University
611,9224778,NCT01545622,OTHER,lead,University of Arkansas,University
612,9655547,NCT00230802,OTHER,lead,Brigham and Women's Hospital,Health care Institution
613,9717243,NCT02432274,INDUSTRY,lead,Eisai Limited,Other
614,9225304,NCT01551498,INDUSTRY,lead,"Rock Creek Pharmaceuticals, Inc.",Industry
615,9655548,NCT00230802,OTHER,collaborator,Harvard Medical School (HMS and HSDM),Other
616,9655904,NCT00251316,NIH,lead,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Government Agency
617,9450532,NCT03278964,OTHER,lead,University of Sao Paulo General Hospital,Health care Institution
618,9225910,NCT01558115,OTHER,lead,John P. Bilezikian,Other
619,9225911,NCT01558115,NIH,collaborator,National Institutes of Health (NIH),Government Agency
620,9225912,NCT01558115,NIH,collaborator,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Government Agency
621,9225913,NCT01558115,INDUSTRY,collaborator,Amgen,Other
622,9226117,NCT01560299,OTHER,lead,Mashhad University of Medical Sciences,University
623,9324384,NCT04396158,OTHER,lead,Assiut University,University
624,9226579,NCT01565486,OTHER,lead,Seoul St. Mary's Hospital,Health care Institution
625,9656050,NCT00257920,INDUSTRY,lead,Abbott,Other
626,9656586,NCT00285467,OTHER,lead,Indiana University School of Medicine,University
627,9450985,NCT03274258,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
628,9450986,NCT03274258,NIH,collaborator,National Cancer Institute (NCI),Government Agency
629,9656116,NCT00261950,INDUSTRY,lead,Amgen,Other
630,9451398,NCT04427904,OTHER,lead,St. Joseph's Healthcare Hamilton,Other
631,9451514,NCT03831620,OTHER,lead,"University Hospital Inselspital, Berne",Health care Institution
632,9697999,NCT01640184,OTHER,lead,"Dongliang Zhang, MD",Other
633,9698000,NCT01640184,OTHER,collaborator,Beijing Municipal Science & Technology Commission,Other
634,9227158,NCT01571843,OTHER,lead,Columbia University,University
635,9227159,NCT01571843,NIH,collaborator,National Institutes of Health (NIH),Government Agency
636,9227160,NCT01571843,NIH,collaborator,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Government Agency
637,9227302,NCT01573520,OTHER,lead,Michel Burnier,Other
638,9227441,NCT01574859,OTHER,lead,"Rigshospitalet, Denmark",Health care Institution
639,9227819,NCT01579344,OTHER,lead,Fabricio Lopes da Fonseca,Other
640,9656634,NCT00287287,OTHER,lead,Kenneth Ain,Other
641,9656635,NCT00287287,INDUSTRY,collaborator,Celgene Corporation,Other
642,9265489,NCT01935856,INDUSTRY,lead,"Kyowa Kirin Co., Ltd.",Industry
643,9227838,NCT01579539,OTHER,lead,Medical University of Vienna,University
644,9324800,NCT04391439,OTHER,lead,Medical University of Warsaw,University
645,9324753,NCT04391244,OTHER,lead,Royal Marsden NHS Foundation Trust,Other
646,9324754,NCT04391244,OTHER,collaborator,European Commission,Other
647,9324921,NCT04388956,OTHER,lead,National Taiwan University Hospital,Health care Institution
648,9394138,NCT05007093,OTHER,lead,Yansong Lin,Other
649,9228452,NCT01586520,OTHER,lead,Newcastle-upon-Tyne Hospitals NHS Trust,Health care Institution
650,9657208,NCT05265819,OTHER,lead,Nabil Mahmoud Ismail Abdel-Aal,Other
651,9325380,NCT04383795,OTHER,lead,Seoul St. Mary's Hospital,Health care Institution
652,9657491,NCT04009291,INDUSTRY,lead,Ascendis Pharma A/S,Other
653,9228610,NCT01588288,OTHER,lead,"University Hospital, Rouen",Health care Institution
654,9230560,NCT01609946,OTHER,lead,Johannes Vermehren,Other
655,9229522,NCT01598727,OTHER,lead,Sheffield Teaching Hospitals NHS Foundation Trust,Health care Institution
656,9229523,NCT01598727,UNKNOWN,collaborator,"Fluoptics Ltd, Grenoble, France",Other
657,9229581,NCT01599273,OTHER,lead,Yonsei University,University
658,9231136,NCT01616108,OTHER,lead,Smith-Kettlewell Eye Research Institute,Other
659,9451739,NCT03271892,OTHER,lead,"University Health Network, Toronto",University
660,9658701,NCT00345839,INDUSTRY,lead,Amgen,Other
661,9451740,NCT03271892,OTHER_GOV,collaborator,Ontario Ministry of Health and Long Term Care,Other
662,9451741,NCT03271892,OTHER,collaborator,Canadian Cancer Society (CCS),Other
663,9231157,NCT01616316,OTHER,lead,Samsung Medical Center,Health care Institution
664,9230719,NCT01611896,OTHER,lead,"Rigshospitalet, Denmark",Health care Institution
665,9230720,NCT01611896,OTHER,collaborator,Odense University Hospital,Health care Institution
666,9230721,NCT01611896,OTHER,collaborator,Hospital of South West Denmark,Health care Institution
667,9230722,NCT01611896,OTHER,collaborator,Herlev Hospital,Health care Institution
668,9230723,NCT01611896,OTHER,collaborator,Bispebjerg Hospital,Health care Institution
669,9230724,NCT01611896,OTHER,collaborator,Hvidovre University Hospital,Health care Institution
670,9230725,NCT01611896,OTHER,collaborator,"Hillerod Hospital, Denmark",Health care Institution
671,9230726,NCT01611896,OTHER,collaborator,"Copenhagen Trial Unit, Center for Clinical Intervention Research",Other
672,9230727,NCT01611896,OTHER,collaborator,Danish Council for Independent Research,Other
673,9230728,NCT01611896,OTHER,collaborator,The Danish Council for Strategic Research,Other
674,9231137,NCT01616108,OTHER,collaborator,Eidactics,Other
675,9231138,NCT01616108,OTHER,collaborator,Sutter Health,Other
676,9231139,NCT01616108,OTHER,collaborator,Strabismus Research Foundation,Other
677,9231328,NCT01617694,OTHER,lead,Yonsei University,University
678,9659016,NCT00358956,INDUSTRY,lead,"Genzyme, a Sanofi Company",Other
679,9698360,NCT01655719,OTHER,lead,University of Michigan,University
680,9232585,NCT01631305,OTHER,lead,Sinaloa Pediatric Hospital,Health care Institution
681,9698235,NCT01651000,INDUSTRY,lead,"OPKO IP Holdings II, Inc.",Industry
682,9325975,NCT04376203,OTHER,lead,University of Ioannina,University
683,9660604,NCT00379899,INDUSTRY,lead,Amgen,Other
684,9232097,NCT01625520,OTHER,lead,Federico II University,University
685,9659433,NCT05286801,NIH,lead,National Cancer Institute (NCI),Government Agency
686,9659521,NCT05278364,OTHER,lead,Shouyao Holdings (Beijing) Co. LTD,Industry
687,9660537,NCT00377312,OTHER,lead,University of Pittsburgh,University
688,9660538,NCT00377312,NIH,collaborator,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Government Agency
689,9698361,NCT01655719,NIH,collaborator,National Cancer Institute (NCI),Government Agency
690,9660822,NCT00388297,OTHER,lead,The George Washington University Biostatistics Center,University
691,9660823,NCT00388297,NIH,collaborator,National Institute of Neurological Disorders and Stroke (NINDS),Government Agency
692,9660824,NCT00388297,NIH,collaborator,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),Government Agency
693,9233988,NCT01647750,OTHER,lead,Newcastle-upon-Tyne Hospitals NHS Trust,Health care Institution
694,9660846,NCT00389441,INDUSTRY,lead,Pfizer,Other
695,9233501,NCT01641679,OTHER,lead,The Netherlands Cancer Institute,Other
696,9233502,NCT01641679,OTHER,collaborator,"Amsterdam UMC, location VUmc",Other
697,9233503,NCT01641679,OTHER,collaborator,UMC Utrecht,Other
698,9266391,NCT01945229,OTHER,lead,Karolinska Institutet,Other
699,9233989,NCT01647750,OTHER_GOV,collaborator,"National Institute for Health Research, United Kingdom",Government Agency
700,9234036,NCT01648569,NETWORK,lead,Korean Association of Endocrine Surgeons,Other
701,9233968,NCT01647503,OTHER_GOV,lead,Postgraduate Institute of Medical Education and Research,Other
702,9266441,NCT01945762,INDUSTRY,lead,"Genzyme, a Sanofi Company",Other
703,9266442,NCT01945762,OTHER,collaborator,Worldwide Clinical Trials,Other
704,9661065,NCT00395538,NIH,lead,National Institute of Dental and Craniofacial Research (NIDCR),Government Agency
705,9234863,NCT01658085,OTHER,lead,Hospital Universitari de Bellvitge,Health care Institution
706,9234091,NCT01649206,OTHER,lead,Federico II University,University
707,9234689,NCT01656070,OTHER,lead,University of Milan,University
708,9235055,NCT01660126,OTHER,lead,NHS Greater Glasgow and Clyde,Other
709,9661301,NCT00403390,OTHER,lead,Boston Children's Hospital,Health care Institution
710,9234970,NCT01659385,OTHER,lead,University of Nebraska,University
711,9326225,NCT04372225,OTHER,lead,Aix Marseille Université,Other
712,9235059,NCT01660126,OTHER,collaborator,Leiden University Medical Center,Health care Institution
713,9235056,NCT01660126,OTHER,collaborator,University of Glasgow,University
714,9235057,NCT01660126,OTHER,collaborator,University College Cork,University
715,9235058,NCT01660126,OTHER,collaborator,University of Bern,University
716,9661490,NCT00410761,INDUSTRY,lead,"Genzyme, a Sanofi Company",Other
717,9235503,NCT01665651,OTHER,lead,Bing Shu,Other
718,9394260,NCT04560127,OTHER,lead,Peking Union Medical College Hospital,Health care Institution
719,9235504,NCT01665651,OTHER,collaborator,Huadong Hospital,Health care Institution
720,9235505,NCT01665651,OTHER,collaborator,The First Affiliated Hospital of Anhui University of Chinese Medicine,Health care Institution
721,9235506,NCT01665651,OTHER,collaborator,Longhua Hospital,Health care Institution
722,9661666,NCT00416949,OTHER,lead,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,Health care Institution
723,9661676,NCT00417612,OTHER,lead,Yale University,University
724,9661667,NCT00416949,NIH,collaborator,National Cancer Institute (NCI),Government Agency
725,9661677,NCT00417612,NIH,collaborator,National Institute of Arthritis and Musculoskeletal and Skin Diseases (NIAMS),Government Agency
726,9327722,NCT04354896,OTHER,lead,"University Hospital Inselspital, Berne",Health care Institution
727,9327313,NCT04359979,OTHER_GOV,lead,Sheba Medical Center,Health care Institution
728,9235769,NCT01668238,OTHER,lead,XU Zhi,Other
729,9235770,NCT01668238,OTHER,collaborator,Peking University,University
730,9327723,NCT04354896,OTHER,collaborator,University of Lausanne Hospitals,Health care Institution
731,9327724,NCT04354896,OTHER,collaborator,Leiden University Medical Center,Health care Institution
732,9662059,NCT00431496,INDUSTRY,lead,Amgen,Other
733,9327756,NCT04354324,OTHER,lead,Zhujiang Hospital,Health care Institution
734,9236384,NCT01675089,OTHER,lead,University of Sao Paulo General Hospital,Health care Institution
735,9328363,NCT04346901,OTHER,lead,"Dr.dr.Irma Bernadette, SpKK (K)",Other
736,9394574,NCT02731352,OTHER,lead,Peking Union Medical College Hospital,Health care Institution
737,9394499,NCT03440697,OTHER,lead,Indiana University,University
738,9328552,NCT04344886,OTHER,lead,University Hospital Ostrava,Health care Institution
739,9329003,NCT04339127,OTHER,lead,Hospices Civils de Lyon,Health care Institution
740,9328982,NCT04339478,OTHER,lead,Aristotle University Of Thessaloniki,University
741,9328983,NCT04339478,OTHER_GOV,collaborator,Umraniye Education and Research Hospital,Health care Institution
742,9328984,NCT04339478,OTHER,collaborator,The Hashemite University,University
743,9328991,NCT04339205,OTHER,lead,Hospices Civils de Lyon,Health care Institution
744,9394651,NCT01552434,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
745,9394674,NCT00169806,OTHER,lead,Indiana Kidney Stone Institute,Other
746,9394675,NCT00169806,OTHER,collaborator,Indiana University School of Medicine,University
747,9394676,NCT00169806,OTHER,collaborator,University of Chicago,University
748,9394652,NCT01552434,NIH,collaborator,National Cancer Institute (NCI),Government Agency
749,9663189,NCT00473265,OTHER,lead,John P. Bilezikian,Other
750,9329512,NCT04332770,OTHER,lead,Seoul National University Bundang Hospital,Health care Institution
751,9698506,NCT01661179,INDUSTRY,lead,"Genzyme, a Sanofi Company",Other
752,9329198,NCT04336696,OTHER_GOV,lead,Bassem Mohamed Sieda,Other
753,9329464,NCT04333342,OTHER,lead,Seoul National University Bundang Hospital,Health care Institution
754,9329739,NCT04329455,OTHER,lead,Assiut University,University
755,9663190,NCT00473265,NIH,collaborator,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Government Agency
756,9717789,NCT02463409,OTHER,lead,Vanderbilt University Medical Center,Health care Institution
757,9717790,NCT02463409,OTHER,collaborator,Massachusetts General Hospital,Health care Institution
758,9664090,NCT00507429,INDUSTRY,lead,Mateon Therapeutics,Other
759,9663560,NCT00488644,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
760,9330243,NCT04323007,OTHER,lead,Merna Makram,Other
761,9330244,NCT04323007,OTHER,collaborator,Assiut University,University
762,9394813,NCT05180214,OTHER,lead,Sohag University,University
763,9330703,NCT04316845,OTHER,lead,Buddhist Tzu Chi General Hospital,Health care Institution
764,9237728,NCT01690806,OTHER,lead,Università degli Studi dell'Aquila,Other
765,9394910,NCT04922801,OTHER,lead,King's College London,Other
766,9331349,NCT04309136,OTHER,lead,Fudan University,University
767,9331057,NCT04312646,OTHER,lead,Assiut University,University
768,9331115,NCT04312087,OTHER,lead,Fudan University,University
769,9664276,NCT00514046,NIH,lead,National Cancer Institute (NCI),Government Agency
770,9394911,NCT04922801,OTHER,collaborator,Guy's and St Thomas' NHS Foundation Trust,Other
771,9331645,NCT04304794,OTHER,lead,Medical University of Warsaw,University
772,9331646,NCT04304794,OTHER,collaborator,"Institute of Cardiology, Warsaw, Poland",Other
773,9331685,NCT04304573,OTHER,lead,"University Hospital ""Sestre Milosrdnice""",Health care Institution
774,9394973,NCT04682340,OTHER,lead,Jagiellonian University,University
775,9664556,NCT00525135,OTHER,lead,"University of California, San Francisco",University
776,9664425,NCT00519896,OTHER,lead,University of Washington,University
777,9664426,NCT00519896,NIH,collaborator,National Cancer Institute (NCI),Government Agency
778,9238220,NCT05290493,INDUSTRY,lead,"Nobias Therapeutics, Inc.",Industry
779,9332188,NCT04298684,OTHER,lead,Centre Hospitalier Universitaire de Pointe-a-Pitre,Health care Institution
780,9664557,NCT00525135,NIH,collaborator,National Cancer Institute (NCI),Government Agency
781,9238444,NCT05294393,OTHER,lead,Aristotle University Of Thessaloniki,University
782,9332847,NCT04290663,OTHER,lead,Centre Francois Baclesse,Health care Institution
783,9332848,NCT04290663,UNKNOWN,collaborator,French cancer Institute INCa,Other
784,9405799,NCT03680222,OTHER,lead,Fujian Medical University,University
785,9332993,NCT04288531,OTHER,lead,University of Minho,University
786,9332994,NCT04288531,UNKNOWN,collaborator,"Instituto Nacional de Saúde Dr Ricardo Jorge, Portugal",Other
787,9332995,NCT04288531,OTHER,collaborator,Clinical Academic Center (2CA-Braga),Other
788,9332996,NCT04288531,OTHER,collaborator,Hospital de Braga,Health care Institution
789,9332997,NCT04288531,OTHER,collaborator,"Administração Regional de Saúde do Norte, Portugal",Other
790,9333654,NCT04279184,OTHER,lead,Nykøbing Falster County Hospital,Health care Institution
791,9333598,NCT04280081,INDUSTRY,lead,"Loxo Oncology, Inc.",Industry
792,9333599,NCT04280081,INDUSTRY,collaborator,Eli Lilly and Company,Other
793,9664669,NCT00528788,OTHER,lead,Duke University,University
794,9664670,NCT00528788,INDUSTRY,collaborator,"Genzyme, a Sanofi Company",Other
795,9238743,NCT05275374,INDUSTRY,lead,"Xynomic Pharmaceuticals, Inc.",Industry
796,9333655,NCT04279184,OTHER,collaborator,Region Zealand,Other
797,9333656,NCT04279184,OTHER,collaborator,Zealand University Hospital,Health care Institution
798,9333657,NCT04279184,OTHER,collaborator,University of Southern Denmark,University
799,9334012,NCT04274829,OTHER,lead,University of Cagliari,University
800,9664916,NCT00537095,INDUSTRY,lead,"Genzyme, a Sanofi Company",Other
801,9664941,NCT00537979,INDUSTRY,lead,Abbott,Other
802,9239268,NCT05114980,OTHER,lead,University of Alabama at Birmingham,University
803,9334389,NCT04270110,OTHER,lead,Assiut University,University
804,9239616,NCT04970134,OTHER,lead,Grupo Español de Tratamiento de Tumores de Cabeza y Cuello,Other
805,9334543,NCT04267965,OTHER,lead,Chang Gung Memorial Hospital,Health care Institution
806,9334489,NCT04268407,OTHER,lead,Chang Gung Memorial Hospital,Health care Institution
807,9336151,NCT04787328,INDUSTRY,lead,"CSPC ZhongQi Pharmaceutical Technology Co., Ltd.",Industry
808,9239669,NCT04936854,OTHER,lead,Haukeland University Hospital,Health care Institution
809,9335799,NCT04252001,OTHER,lead,dr. Laura C. G. de Graaff-Herder,Other
810,9267249,NCT01954134,OTHER,lead,Cumhuriyet University,University
811,9337365,NCT04240821,OTHER,lead,Ashley Shoemaker,Other
812,9239929,NCT04825964,OTHER,lead,Gazi University,University
813,9665573,NCT00559949,NIH,lead,National Cancer Institute (NCI),Government Agency
814,9336797,NCT04248166,OTHER,lead,Seoul St. Mary's Hospital,Health care Institution
815,9336798,NCT04248166,OTHER,collaborator,Pohang University of Science and Technology,University
816,9665710,NCT00565864,OTHER,lead,Oregon Health and Science University,University
817,9337712,NCT04236232,OTHER,lead,Assiut University,University
818,9337445,NCT04239521,INDUSTRY,lead,Momentum Data,Other
819,9337446,NCT04239521,INDUSTRY,collaborator,Pfizer,Other
820,9337447,NCT04239521,OTHER,collaborator,University of Surrey,University
821,9337448,NCT04239521,OTHER,collaborator,University of Oxford,University
822,9666170,NCT05096195,OTHER,collaborator,Western University,University
823,9666167,NCT05096195,OTHER,lead,"Western University, Canada",University
824,9666168,NCT05096195,UNKNOWN,collaborator,ICES,Other
825,9666169,NCT05096195,OTHER,collaborator,Academic Medical Organization of Southwestern Ontario,Other
826,9666171,NCT05096195,OTHER,collaborator,The Kidney Foundation of Canada,Other
827,9396425,NCT03922321,INDUSTRY,lead,Immunovant Sciences GmbH,Other
828,9396211,NCT04351945,OTHER,lead,Semmelweis University Heart and Vascular Center,University
829,9396212,NCT04351945,OTHER,collaborator,Semmelweis University,University
830,9666354,NCT04544111,OTHER,lead,Memorial Sloan Kettering Cancer Center,Health care Institution
831,9339155,NCT04216732,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
832,9339156,NCT04216732,NIH,collaborator,National Cancer Institute (NCI),Government Agency
833,9339872,NCT04208503,OTHER,lead,"Princess Anna Mazowiecka Hospital, Warsaw, Poland",Health care Institution
834,9339820,NCT04209179,INDUSTRY,lead,Chugai Pharmaceutical,Health care Institution
835,9666604,NCT03937349,OTHER,lead,"Saint Petersburg State University, Russia",University
836,9342048,NCT04180007,OTHER,lead,"Nanjing First Hospital, Nanjing Medical University",Health care Institution
837,9340666,NCT04197960,OTHER,lead,Chinese PLA General Hospital,Health care Institution
838,9241496,NCT03872284,OTHER,lead,Hospices Civils de Lyon,Health care Institution
839,9241658,NCT03757637,OTHER,lead,National Taiwan University Hospital,Health care Institution
840,9241445,NCT03899792,INDUSTRY,lead,"Loxo Oncology, Inc.",Industry
841,9241446,NCT03899792,INDUSTRY,collaborator,Eli Lilly and Company,Other
842,9666953,NCT02747888,OTHER,lead,Dana-Farber Cancer Institute,Health care Institution
843,9343560,NCT04160637,OTHER,lead,"University Hospital ""Sestre Milosrdnice""",Health care Institution
844,9342117,NCT04178928,OTHER,lead,Ain Shams University,University
845,9667056,NCT01848171,OTHER_GOV,lead,Shandong Provincial Hospital,Health care Institution
846,9342650,NCT04171622,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
847,9342651,NCT04171622,NIH,collaborator,National Cancer Institute (NCI),Government Agency
848,9342357,NCT04175522,INDUSTRY,lead,Green Cross Corporation,Other
849,9452017,NCT03268785,OTHER,lead,Xijing Hospital,Health care Institution
850,9242448,NCT02895906,INDUSTRY,lead,"Aevi Genomic Medicine, LLC, a Cerecor company",Other
851,9242463,NCT02838927,OTHER,lead,European Georges Pompidou Hospital,Health care Institution
852,9667500,NCT00580788,OTHER,lead,University of Pittsburgh,University
853,9242464,NCT02838927,UNKNOWN,collaborator,Oscar - Filière Santé Maladies Rares,Other
854,9667501,NCT00580788,NIH,collaborator,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Government Agency
855,9667530,NCT00581828,OTHER,lead,"University of Wisconsin, Madison",University
856,9344762,NCT04146259,OTHER,lead,University of Athens,University
857,9397425,NCT04509011,OTHER,lead,Region Skane,Other
858,9397426,NCT04509011,OTHER,collaborator,Haukeland University Hospital,Health care Institution
859,9397427,NCT04509011,OTHER,collaborator,Jagiellonian University,University
860,9397428,NCT04509011,OTHER,collaborator,"Sahlgrenska University Hospital, Sweden",Health care Institution
861,9397429,NCT04509011,OTHER,collaborator,Hospital Rudolfstiftung,Health care Institution
862,9667721,NCT00587158,OTHER,lead,Mayo Clinic,Health care Institution
863,9345160,NCT04141540,OTHER,lead,Hôpital le Vinatier,Other
864,9667722,NCT00587158,INDUSTRY,collaborator,Abbott,Other
865,9345423,NCT04139096,OTHER_GOV,lead,"Institut National de la Santé Et de la Recherche Médicale, France",Other
866,9397682,NCT02966093,INDUSTRY,lead,"Eisai Co., Ltd.",Industry
867,9667741,NCT05247476,OTHER,lead,Zhongshan Hospital Xiamen University,Health care Institution
868,9345561,NCT04137185,INDUSTRY,lead,"Suzhou Zelgen Biopharmaceuticals Co.,Ltd",Industry
869,9243100,NCT00579527,INDUSTRY,lead,Enzyvant Therapeutics GmBH,Other
870,9243101,NCT00579527,NIH,collaborator,National Institutes of Health (NIH),Government Agency
871,9243102,NCT00579527,NIH,collaborator,National Institute of Allergy and Infectious Diseases (NIAID),Government Agency
872,9243103,NCT00579527,NIH,collaborator,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),Government Agency
873,9243111,NCT00576836,INDUSTRY,lead,Enzyvant Therapeutics GmBH,Other
874,9243112,NCT00576836,NIH,collaborator,National Institutes of Health (NIH),Government Agency
875,9243113,NCT00576836,NIH,collaborator,National Institute of Allergy and Infectious Diseases (NIAID),Government Agency
876,9243114,NCT00576836,NIH,collaborator,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),Government Agency
877,9243115,NCT00576407,INDUSTRY,lead,Enzyvant Therapeutics GmBH,Other
878,9346387,NCT04126941,OTHER,lead,Hospices Civils de Lyon,Health care Institution
879,9346404,NCT04126954,OTHER,lead,Hospices Civils de Lyon,Health care Institution
880,9397651,NCT03215095,OTHER,lead,Memorial Sloan Kettering Cancer Center,Health care Institution
881,9397652,NCT03215095,INDUSTRY,collaborator,AstraZeneca,Other
882,9397653,NCT03215095,INDUSTRY,collaborator,MedImmune LLC,Other
883,9243116,NCT00576407,NIH,collaborator,National Institutes of Health (NIH),Government Agency
884,9243117,NCT00576407,NIH,collaborator,National Institute of Allergy and Infectious Diseases (NIAID),Government Agency
885,9243118,NCT00576407,NIH,collaborator,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),Government Agency
886,9346197,NCT04129281,OTHER,lead,"National Cancer Institute, Naples",Government Agency
887,9668000,NCT05059470,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
888,9397810,NCT05214274,OTHER,lead,Peking University,University
889,9397811,NCT05214274,OTHER,collaborator,Peking Union Medical College Hospital,Health care Institution
890,9397812,NCT05214274,OTHER,collaborator,Shanghai 6th People's Hospital,Health care Institution
891,9397813,NCT05214274,OTHER,collaborator,First Hospital of China Medical University,Health care Institution
892,9397814,NCT05214274,OTHER,collaborator,Central South University,University
893,9397815,NCT05214274,OTHER,collaborator,"First Affiliated Hospital, Sun Yat-Sen University",Health care Institution
894,9397816,NCT05214274,OTHER,collaborator,West China Hospital,Health care Institution
895,9397817,NCT05214274,OTHER,collaborator,First Affiliated Hospital of Xinjiang Medical University,Health care Institution
896,9668413,NCT02592356,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
897,9668414,NCT02592356,NIH,collaborator,National Cancer Institute (NCI),Government Agency
898,9668803,NCT00595335,OTHER,lead,Rebecca Bahn,Other
899,9348110,NCT04106596,OTHER,lead,Hospices Civils de Lyon,Health care Institution
900,9348113,NCT04106843,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
901,9348114,NCT04106843,NIH,collaborator,National Cancer Institute (NCI),Government Agency
902,9243810,NCT01700699,OTHER,lead,University of Salerno,University
903,9243865,NCT01701349,INDUSTRY,lead,Mateon Therapeutics,Other
904,9348680,NCT04098991,OTHER,lead,University of Illinois at Chicago,University
905,9348681,NCT04098991,NIH,collaborator,National Institute of Neurological Disorders and Stroke (NINDS),Government Agency
906,9348852,NCT04096612,OTHER,lead,Sun Yat-sen University,University
907,9668804,NCT00595335,NIH,collaborator,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Government Agency
908,9668805,NCT00595335,NIH,collaborator,National Center for Research Resources (NCRR),Other
909,9244177,NCT01704586,OTHER,lead,University of Wuerzburg,University
910,9244178,NCT01704586,OTHER,collaborator,"Deutsche Krebshilfe e.V., Bonn (Germany)",Other
911,9349730,NCT04085419,OTHER,lead,University Medical Centre Ljubljana,University
912,9669069,NCT00603941,INDUSTRY,lead,"Daiichi Sankyo, Inc.",Industry
913,9244379,NCT01707056,OTHER,lead,Medstar Health Research Institute,Other
914,9244380,NCT01707056,OTHER,collaborator,Georgetown University,University
915,9349678,NCT04085913,OTHER,lead,University of Missouri-Columbia,University
916,9398489,NCT04742959,INDUSTRY,lead,"TransThera Sciences (Nanjing), Inc.",Industry
917,9398358,NCT04952493,OTHER,lead,Peking Union Medical College Hospital,Health care Institution
918,9398359,NCT04952493,INDUSTRY,collaborator,"Chia Tai Tianqing Pharmaceutical Group Co., Ltd.",Industry
919,9350497,NCT04075851,OTHER_GOV,lead,Shandong Provincial Hospital,Health care Institution
