Unnamed: 0,id,nct_id,agency_class,lead_or_collaborator,name,new_class
641,9265489,NCT01935856,INDUSTRY,lead,"Kyowa Kirin Co., Ltd.",Industry
642,9656586,NCT00285467,OTHER,lead,Indiana University School of Medicine,University
643,9227819,NCT01579344,OTHER,lead,Fabricio Lopes da Fonseca,Other
644,9227838,NCT01579539,OTHER,lead,Medical University of Vienna,University
645,9324754,NCT04391244,OTHER,collaborator,European Commission,Other
646,9324921,NCT04388956,OTHER,lead,National Taiwan University Hospital,Health care Institution
647,9324800,NCT04391439,OTHER,lead,Medical University of Warsaw,University
648,9228452,NCT01586520,OTHER,lead,Newcastle-upon-Tyne Hospitals NHS Trust,Health care Institution
649,9657208,NCT05265819,OTHER,lead,Nabil Mahmoud Ismail Abdel-Aal,Other
650,9325380,NCT04383795,OTHER,lead,Seoul St. Mary's Hospital,Health care Institution
651,9229581,NCT01599273,OTHER,lead,Yonsei University,University
652,9228610,NCT01588288,OTHER,lead,"University Hospital, Rouen",Health care Institution
653,9394138,NCT05007093,OTHER,lead,Yansong Lin,Other
654,9657491,NCT04009291,INDUSTRY,lead,Ascendis Pharma A/S,Other
655,9451739,NCT03271892,OTHER,lead,"University Health Network, Toronto",University
656,9229522,NCT01598727,OTHER,lead,Sheffield Teaching Hospitals NHS Foundation Trust,Health care Institution
657,9229523,NCT01598727,UNKNOWN,collaborator,"Fluoptics Ltd, Grenoble, France",Other
658,9231136,NCT01616108,OTHER,lead,Smith-Kettlewell Eye Research Institute,Other
659,9230719,NCT01611896,OTHER,lead,"Rigshospitalet, Denmark",Health care Institution
660,9230720,NCT01611896,OTHER,collaborator,Odense University Hospital,Health care Institution
661,9230721,NCT01611896,OTHER,collaborator,Hospital of South West Denmark,Health care Institution
662,9230722,NCT01611896,OTHER,collaborator,Herlev Hospital,Health care Institution
663,9230723,NCT01611896,OTHER,collaborator,Bispebjerg Hospital,Health care Institution
664,9230724,NCT01611896,OTHER,collaborator,Hvidovre University Hospital,Health care Institution
665,9230725,NCT01611896,OTHER,collaborator,"Hillerod Hospital, Denmark",Health care Institution
666,9230726,NCT01611896,OTHER,collaborator,"Copenhagen Trial Unit, Center for Clinical Intervention Research",Other
667,9230727,NCT01611896,OTHER,collaborator,Danish Council for Independent Research,Other
668,9230728,NCT01611896,OTHER,collaborator,The Danish Council for Strategic Research,Other
669,9230560,NCT01609946,OTHER,lead,Johannes Vermehren,Other
670,9658701,NCT00345839,INDUSTRY,lead,Amgen,Other
671,9451740,NCT03271892,OTHER_GOV,collaborator,Ontario Ministry of Health and Long Term Care,Other
672,9451741,NCT03271892,OTHER,collaborator,Canadian Cancer Society (CCS),Other
673,9231157,NCT01616316,OTHER,lead,Samsung Medical Center,Health care Institution
674,9231137,NCT01616108,OTHER,collaborator,Eidactics,Other
675,9231138,NCT01616108,OTHER,collaborator,Sutter Health,Other
676,9231139,NCT01616108,OTHER,collaborator,Strabismus Research Foundation,Other
677,9231328,NCT01617694,OTHER,lead,Yonsei University,University
678,9698360,NCT01655719,OTHER,lead,University of Michigan,University
679,9232097,NCT01625520,OTHER,lead,Federico II University,University
680,9659433,NCT05286801,NIH,lead,National Cancer Institute (NCI),Government Agency
681,9659521,NCT05278364,OTHER,lead,Shouyao Holdings (Beijing) Co. LTD,Industry
682,9660537,NCT00377312,OTHER,lead,University of Pittsburgh,University
683,9660538,NCT00377312,NIH,collaborator,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Government Agency
684,9659016,NCT00358956,INDUSTRY,lead,"Genzyme, a Sanofi Company",Other
685,9232585,NCT01631305,OTHER,lead,Sinaloa Pediatric Hospital,Health care Institution
686,9698235,NCT01651000,INDUSTRY,lead,"OPKO IP Holdings II, Inc.",Industry
687,9325975,NCT04376203,OTHER,lead,University of Ioannina,University
688,9660604,NCT00379899,INDUSTRY,lead,Amgen,Other
689,9698361,NCT01655719,NIH,collaborator,National Cancer Institute (NCI),Government Agency
690,9660822,NCT00388297,OTHER,lead,The George Washington University Biostatistics Center,University
691,9660823,NCT00388297,NIH,collaborator,National Institute of Neurological Disorders and Stroke (NINDS),Government Agency
692,9660824,NCT00388297,NIH,collaborator,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),Government Agency
693,9233501,NCT01641679,OTHER,lead,The Netherlands Cancer Institute,Other
694,9660846,NCT00389441,INDUSTRY,lead,Pfizer,Other
695,9233502,NCT01641679,OTHER,collaborator,"Amsterdam UMC, location VUmc",Other
696,9233503,NCT01641679,OTHER,collaborator,UMC Utrecht,Other
697,9266391,NCT01945229,OTHER,lead,Karolinska Institutet,Other
698,9233988,NCT01647750,OTHER,lead,Newcastle-upon-Tyne Hospitals NHS Trust,Health care Institution
699,9233989,NCT01647750,OTHER_GOV,collaborator,"National Institute for Health Research, United Kingdom",Government Agency
700,9233968,NCT01647503,OTHER_GOV,lead,Postgraduate Institute of Medical Education and Research,Other
701,9266441,NCT01945762,INDUSTRY,lead,"Genzyme, a Sanofi Company",Other
702,9234036,NCT01648569,NETWORK,lead,Korean Association of Endocrine Surgeons,Other
703,9661065,NCT00395538,NIH,lead,National Institute of Dental and Craniofacial Research (NIDCR),Government Agency
704,9266442,NCT01945762,OTHER,collaborator,Worldwide Clinical Trials,Other
705,9234091,NCT01649206,OTHER,lead,Federico II University,University
706,9234689,NCT01656070,OTHER,lead,University of Milan,University
707,9326225,NCT04372225,OTHER,lead,Aix Marseille Université,Other
708,9234970,NCT01659385,OTHER,lead,University of Nebraska,University
709,9234863,NCT01658085,OTHER,lead,Hospital Universitari de Bellvitge,Health care Institution
710,9661301,NCT00403390,OTHER,lead,Boston Children's Hospital,Health care Institution
711,9235059,NCT01660126,OTHER,collaborator,Leiden University Medical Center,Health care Institution
712,9235503,NCT01665651,OTHER,lead,Bing Shu,Other
713,9394260,NCT04560127,OTHER,lead,Peking Union Medical College Hospital,Health care Institution
714,9235504,NCT01665651,OTHER,collaborator,Huadong Hospital,Health care Institution
715,9235505,NCT01665651,OTHER,collaborator,The First Affiliated Hospital of Anhui University of Chinese Medicine,Health care Institution
716,9235506,NCT01665651,OTHER,collaborator,Longhua Hospital,Health care Institution
717,9661666,NCT00416949,OTHER,lead,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,Health care Institution
718,9661667,NCT00416949,NIH,collaborator,National Cancer Institute (NCI),Government Agency
719,9235055,NCT01660126,OTHER,lead,NHS Greater Glasgow and Clyde,Other
720,9235056,NCT01660126,OTHER,collaborator,University of Glasgow,University
721,9235057,NCT01660126,OTHER,collaborator,University College Cork,University
722,9235058,NCT01660126,OTHER,collaborator,University of Bern,University
723,9661490,NCT00410761,INDUSTRY,lead,"Genzyme, a Sanofi Company",Other
724,9327722,NCT04354896,OTHER,lead,"University Hospital Inselspital, Berne",Health care Institution
725,9327313,NCT04359979,OTHER_GOV,lead,Sheba Medical Center,Health care Institution
726,9235769,NCT01668238,OTHER,lead,XU Zhi,Other
727,9235770,NCT01668238,OTHER,collaborator,Peking University,University
728,9661676,NCT00417612,OTHER,lead,Yale University,University
729,9661677,NCT00417612,NIH,collaborator,National Institute of Arthritis and Musculoskeletal and Skin Diseases (NIAMS),Government Agency
730,9327723,NCT04354896,OTHER,collaborator,University of Lausanne Hospitals,Health care Institution
731,9327724,NCT04354896,OTHER,collaborator,Leiden University Medical Center,Health care Institution
732,9662059,NCT00431496,INDUSTRY,lead,Amgen,Other
733,9327756,NCT04354324,OTHER,lead,Zhujiang Hospital,Health care Institution
734,9328552,NCT04344886,OTHER,lead,University Hospital Ostrava,Health care Institution
735,9328363,NCT04346901,OTHER,lead,"Dr.dr.Irma Bernadette, SpKK (K)",Other
736,9394499,NCT03440697,OTHER,lead,Indiana University,University
737,9328982,NCT04339478,OTHER,lead,Aristotle University Of Thessaloniki,University
738,9236384,NCT01675089,OTHER,lead,University of Sao Paulo General Hospital,Health care Institution
739,9394574,NCT02731352,OTHER,lead,Peking Union Medical College Hospital,Health care Institution
740,9328983,NCT04339478,OTHER_GOV,collaborator,Umraniye Education and Research Hospital,Health care Institution
741,9328984,NCT04339478,OTHER,collaborator,The Hashemite University,University
742,9328991,NCT04339205,OTHER,lead,Hospices Civils de Lyon,Health care Institution
743,9329198,NCT04336696,OTHER_GOV,lead,Bassem Mohamed Sieda,Other
744,9394674,NCT00169806,OTHER,lead,Indiana Kidney Stone Institute,Other
745,9394675,NCT00169806,OTHER,collaborator,Indiana University School of Medicine,University
746,9394676,NCT00169806,OTHER,collaborator,University of Chicago,University
747,9329003,NCT04339127,OTHER,lead,Hospices Civils de Lyon,Health care Institution
748,9394651,NCT01552434,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
749,9394652,NCT01552434,NIH,collaborator,National Cancer Institute (NCI),Government Agency
750,9329464,NCT04333342,OTHER,lead,Seoul National University Bundang Hospital,Health care Institution
751,9329512,NCT04332770,OTHER,lead,Seoul National University Bundang Hospital,Health care Institution
752,9698506,NCT01661179,INDUSTRY,lead,"Genzyme, a Sanofi Company",Other
753,9331057,NCT04312646,OTHER,lead,Assiut University,University
754,9663560,NCT00488644,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
755,9330243,NCT04323007,OTHER,lead,Merna Makram,Other
756,9330244,NCT04323007,OTHER,collaborator,Assiut University,University
757,9394813,NCT05180214,OTHER,lead,Sohag University,University
758,9330703,NCT04316845,OTHER,lead,Buddhist Tzu Chi General Hospital,Health care Institution
759,9329739,NCT04329455,OTHER,lead,Assiut University,University
760,9663189,NCT00473265,OTHER,lead,John P. Bilezikian,Other
761,9663190,NCT00473265,NIH,collaborator,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Government Agency
762,9717789,NCT02463409,OTHER,lead,Vanderbilt University Medical Center,Health care Institution
763,9717790,NCT02463409,OTHER,collaborator,Massachusetts General Hospital,Health care Institution
764,9664090,NCT00507429,INDUSTRY,lead,Mateon Therapeutics,Other
765,9237728,NCT01690806,OTHER,lead,Università degli Studi dell'Aquila,Other
766,9331115,NCT04312087,OTHER,lead,Fudan University,University
767,9394910,NCT04922801,OTHER,lead,King's College London,Other
768,9664276,NCT00514046,NIH,lead,National Cancer Institute (NCI),Government Agency
769,9331349,NCT04309136,OTHER,lead,Fudan University,University
770,9394911,NCT04922801,OTHER,collaborator,Guy's and St Thomas' NHS Foundation Trust,Other
771,9331645,NCT04304794,OTHER,lead,Medical University of Warsaw,University
772,9331646,NCT04304794,OTHER,collaborator,"Institute of Cardiology, Warsaw, Poland",Other
773,9331685,NCT04304573,OTHER,lead,"University Hospital ""Sestre Milosrdnice""",Health care Institution
774,9394973,NCT04682340,OTHER,lead,Jagiellonian University,University
775,9664556,NCT00525135,OTHER,lead,"University of California, San Francisco",University
776,9664425,NCT00519896,OTHER,lead,University of Washington,University
777,9664426,NCT00519896,NIH,collaborator,National Cancer Institute (NCI),Government Agency
778,9238220,NCT05290493,INDUSTRY,lead,"Nobias Therapeutics, Inc.",Industry
779,9332188,NCT04298684,OTHER,lead,Centre Hospitalier Universitaire de Pointe-a-Pitre,Health care Institution
780,9664557,NCT00525135,NIH,collaborator,National Cancer Institute (NCI),Government Agency
781,9238444,NCT05294393,OTHER,lead,Aristotle University Of Thessaloniki,University
782,9332847,NCT04290663,OTHER,lead,Centre Francois Baclesse,Health care Institution
783,9332848,NCT04290663,UNKNOWN,collaborator,French cancer Institute INCa,Other
784,9405799,NCT03680222,OTHER,lead,Fujian Medical University,University
785,9332993,NCT04288531,OTHER,lead,University of Minho,University
786,9332994,NCT04288531,UNKNOWN,collaborator,"Instituto Nacional de Saúde Dr Ricardo Jorge, Portugal",Other
787,9332995,NCT04288531,OTHER,collaborator,Clinical Academic Center (2CA-Braga),Other
788,9332996,NCT04288531,OTHER,collaborator,Hospital de Braga,Health care Institution
789,9332997,NCT04288531,OTHER,collaborator,"Administração Regional de Saúde do Norte, Portugal",Other
790,9238743,NCT05275374,INDUSTRY,lead,"Xynomic Pharmaceuticals, Inc.",Industry
791,9664669,NCT00528788,OTHER,lead,Duke University,University
792,9664670,NCT00528788,INDUSTRY,collaborator,"Genzyme, a Sanofi Company",Other
793,9333598,NCT04280081,INDUSTRY,lead,"Loxo Oncology, Inc.",Industry
794,9333599,NCT04280081,INDUSTRY,collaborator,Eli Lilly and Company,Other
795,9664916,NCT00537095,INDUSTRY,lead,"Genzyme, a Sanofi Company",Other
796,9333654,NCT04279184,OTHER,lead,Nykøbing Falster County Hospital,Health care Institution
797,9333655,NCT04279184,OTHER,collaborator,Region Zealand,Other
798,9333656,NCT04279184,OTHER,collaborator,Zealand University Hospital,Health care Institution
799,9333657,NCT04279184,OTHER,collaborator,University of Southern Denmark,University
800,9664941,NCT00537979,INDUSTRY,lead,Abbott,Other
801,9334012,NCT04274829,OTHER,lead,University of Cagliari,University
802,9239268,NCT05114980,OTHER,lead,University of Alabama at Birmingham,University
803,9334489,NCT04268407,OTHER,lead,Chang Gung Memorial Hospital,Health care Institution
804,9334389,NCT04270110,OTHER,lead,Assiut University,University
805,9334543,NCT04267965,OTHER,lead,Chang Gung Memorial Hospital,Health care Institution
806,9239616,NCT04970134,OTHER,lead,Grupo Español de Tratamiento de Tumores de Cabeza y Cuello,Other
807,9336151,NCT04787328,INDUSTRY,lead,"CSPC ZhongQi Pharmaceutical Technology Co., Ltd.",Industry
808,9239669,NCT04936854,OTHER,lead,Haukeland University Hospital,Health care Institution
809,9335799,NCT04252001,OTHER,lead,dr. Laura C. G. de Graaff-Herder,Other
810,9267249,NCT01954134,OTHER,lead,Cumhuriyet University,University
811,9337365,NCT04240821,OTHER,lead,Ashley Shoemaker,Other
812,9239929,NCT04825964,OTHER,lead,Gazi University,University
813,9336797,NCT04248166,OTHER,lead,Seoul St. Mary's Hospital,Health care Institution
814,9336798,NCT04248166,OTHER,collaborator,Pohang University of Science and Technology,University
815,9665710,NCT00565864,OTHER,lead,Oregon Health and Science University,University
816,9665573,NCT00559949,NIH,lead,National Cancer Institute (NCI),Government Agency
817,9396211,NCT04351945,OTHER,lead,Semmelweis University Heart and Vascular Center,University
818,9337445,NCT04239521,INDUSTRY,lead,Momentum Data,Other
819,9337446,NCT04239521,INDUSTRY,collaborator,Pfizer,Other
820,9337447,NCT04239521,OTHER,collaborator,University of Surrey,University
821,9337448,NCT04239521,OTHER,collaborator,University of Oxford,University
822,9666167,NCT05096195,OTHER,lead,"Western University, Canada",University
823,9666168,NCT05096195,UNKNOWN,collaborator,ICES,Other
824,9666169,NCT05096195,OTHER,collaborator,Academic Medical Organization of Southwestern Ontario,Other
825,9337712,NCT04236232,OTHER,lead,Assiut University,University
826,9666170,NCT05096195,OTHER,collaborator,Western University,University
827,9666171,NCT05096195,OTHER,collaborator,The Kidney Foundation of Canada,Other
828,9396212,NCT04351945,OTHER,collaborator,Semmelweis University,University
829,9666354,NCT04544111,OTHER,lead,Memorial Sloan Kettering Cancer Center,Health care Institution
830,9339155,NCT04216732,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
831,9339156,NCT04216732,NIH,collaborator,National Cancer Institute (NCI),Government Agency
832,9339820,NCT04209179,INDUSTRY,lead,Chugai Pharmaceutical,Health care Institution
833,9396425,NCT03922321,INDUSTRY,lead,Immunovant Sciences GmbH,Other
834,9340666,NCT04197960,OTHER,lead,Chinese PLA General Hospital,Health care Institution
835,9241445,NCT03899792,INDUSTRY,lead,"Loxo Oncology, Inc.",Industry
836,9241446,NCT03899792,INDUSTRY,collaborator,Eli Lilly and Company,Other
837,9339872,NCT04208503,OTHER,lead,"Princess Anna Mazowiecka Hospital, Warsaw, Poland",Health care Institution
838,9666604,NCT03937349,OTHER,lead,"Saint Petersburg State University, Russia",University
839,9241496,NCT03872284,OTHER,lead,Hospices Civils de Lyon,Health care Institution
840,9666953,NCT02747888,OTHER,lead,Dana-Farber Cancer Institute,Health care Institution
841,9241658,NCT03757637,OTHER,lead,National Taiwan University Hospital,Health care Institution
842,9342117,NCT04178928,OTHER,lead,Ain Shams University,University
843,9342048,NCT04180007,OTHER,lead,"Nanjing First Hospital, Nanjing Medical University",Health care Institution
844,9667056,NCT01848171,OTHER_GOV,lead,Shandong Provincial Hospital,Health care Institution
845,9342650,NCT04171622,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
846,9342357,NCT04175522,INDUSTRY,lead,Green Cross Corporation,Other
847,9342651,NCT04171622,NIH,collaborator,National Cancer Institute (NCI),Government Agency
848,9397425,NCT04509011,OTHER,lead,Region Skane,Other
849,9242463,NCT02838927,OTHER,lead,European Georges Pompidou Hospital,Health care Institution
850,9242464,NCT02838927,UNKNOWN,collaborator,Oscar - Filière Santé Maladies Rares,Other
851,9343560,NCT04160637,OTHER,lead,"University Hospital ""Sestre Milosrdnice""",Health care Institution
852,9452017,NCT03268785,OTHER,lead,Xijing Hospital,Health care Institution
853,9242448,NCT02895906,INDUSTRY,lead,"Aevi Genomic Medicine, LLC, a Cerecor company",Other
854,9667500,NCT00580788,OTHER,lead,University of Pittsburgh,University
855,9667501,NCT00580788,NIH,collaborator,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Government Agency
856,9667530,NCT00581828,OTHER,lead,"University of Wisconsin, Madison",University
857,9397426,NCT04509011,OTHER,collaborator,Haukeland University Hospital,Health care Institution
858,9397427,NCT04509011,OTHER,collaborator,Jagiellonian University,University
859,9397428,NCT04509011,OTHER,collaborator,"Sahlgrenska University Hospital, Sweden",Health care Institution
860,9397429,NCT04509011,OTHER,collaborator,Hospital Rudolfstiftung,Health care Institution
861,9397651,NCT03215095,OTHER,lead,Memorial Sloan Kettering Cancer Center,Health care Institution
862,9344762,NCT04146259,OTHER,lead,University of Athens,University
863,9667721,NCT00587158,OTHER,lead,Mayo Clinic,Health care Institution
864,9667722,NCT00587158,INDUSTRY,collaborator,Abbott,Other
865,9345423,NCT04139096,OTHER_GOV,lead,"Institut National de la Santé Et de la Recherche Médicale, France",Other
866,9345160,NCT04141540,OTHER,lead,Hôpital le Vinatier,Other
867,9667741,NCT05247476,OTHER,lead,Zhongshan Hospital Xiamen University,Health care Institution
868,9345561,NCT04137185,INDUSTRY,lead,"Suzhou Zelgen Biopharmaceuticals Co.,Ltd",Industry
869,9397652,NCT03215095,INDUSTRY,collaborator,AstraZeneca,Other
870,9397653,NCT03215095,INDUSTRY,collaborator,MedImmune LLC,Other
871,9243116,NCT00576407,NIH,collaborator,National Institutes of Health (NIH),Government Agency
872,9243117,NCT00576407,NIH,collaborator,National Institute of Allergy and Infectious Diseases (NIAID),Government Agency
873,9243118,NCT00576407,NIH,collaborator,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),Government Agency
874,9346197,NCT04129281,OTHER,lead,"National Cancer Institute, Naples",Government Agency
875,9243100,NCT00579527,INDUSTRY,lead,Enzyvant Therapeutics GmBH,Other
876,9243101,NCT00579527,NIH,collaborator,National Institutes of Health (NIH),Government Agency
877,9243102,NCT00579527,NIH,collaborator,National Institute of Allergy and Infectious Diseases (NIAID),Government Agency
878,9243103,NCT00579527,NIH,collaborator,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),Government Agency
879,9243111,NCT00576836,INDUSTRY,lead,Enzyvant Therapeutics GmBH,Other
880,9243112,NCT00576836,NIH,collaborator,National Institutes of Health (NIH),Government Agency
881,9243113,NCT00576836,NIH,collaborator,National Institute of Allergy and Infectious Diseases (NIAID),Government Agency
882,9668000,NCT05059470,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
883,9243114,NCT00576836,NIH,collaborator,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),Government Agency
884,9243115,NCT00576407,INDUSTRY,lead,Enzyvant Therapeutics GmBH,Other
885,9668803,NCT00595335,OTHER,lead,Rebecca Bahn,Other
886,9346387,NCT04126941,OTHER,lead,Hospices Civils de Lyon,Health care Institution
887,9346404,NCT04126954,OTHER,lead,Hospices Civils de Lyon,Health care Institution
888,9348110,NCT04106596,OTHER,lead,Hospices Civils de Lyon,Health care Institution
889,9348113,NCT04106843,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
890,9348114,NCT04106843,NIH,collaborator,National Cancer Institute (NCI),Government Agency
891,9348680,NCT04098991,OTHER,lead,University of Illinois at Chicago,University
892,9348681,NCT04098991,NIH,collaborator,National Institute of Neurological Disorders and Stroke (NINDS),Government Agency
893,9348852,NCT04096612,OTHER,lead,Sun Yat-sen University,University
894,9397682,NCT02966093,INDUSTRY,lead,"Eisai Co., Ltd.",Industry
895,9397810,NCT05214274,OTHER,lead,Peking University,University
896,9397811,NCT05214274,OTHER,collaborator,Peking Union Medical College Hospital,Health care Institution
897,9397812,NCT05214274,OTHER,collaborator,Shanghai 6th People's Hospital,Health care Institution
898,9397813,NCT05214274,OTHER,collaborator,First Hospital of China Medical University,Health care Institution
899,9397814,NCT05214274,OTHER,collaborator,Central South University,University
900,9397815,NCT05214274,OTHER,collaborator,"First Affiliated Hospital, Sun Yat-Sen University",Health care Institution
901,9397816,NCT05214274,OTHER,collaborator,West China Hospital,Health care Institution
902,9397817,NCT05214274,OTHER,collaborator,First Affiliated Hospital of Xinjiang Medical University,Health care Institution
903,9668413,NCT02592356,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
904,9668414,NCT02592356,NIH,collaborator,National Cancer Institute (NCI),Government Agency
905,9243810,NCT01700699,OTHER,lead,University of Salerno,University
906,9243865,NCT01701349,INDUSTRY,lead,Mateon Therapeutics,Other
907,9668804,NCT00595335,NIH,collaborator,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Government Agency
908,9668805,NCT00595335,NIH,collaborator,National Center for Research Resources (NCRR),Other
909,9244177,NCT01704586,OTHER,lead,University of Wuerzburg,University
910,9244178,NCT01704586,OTHER,collaborator,"Deutsche Krebshilfe e.V., Bonn (Germany)",Other
911,9349678,NCT04085913,OTHER,lead,University of Missouri-Columbia,University
912,9349730,NCT04085419,OTHER,lead,University Medical Centre Ljubljana,University
913,9398358,NCT04952493,OTHER,lead,Peking Union Medical College Hospital,Health care Institution
914,9669069,NCT00603941,INDUSTRY,lead,"Daiichi Sankyo, Inc.",Industry
915,9244379,NCT01707056,OTHER,lead,Medstar Health Research Institute,Other
916,9244380,NCT01707056,OTHER,collaborator,Georgetown University,University
917,9350449,NCT04076514,OTHER,lead,Assiut University,University
918,9398359,NCT04952493,INDUSTRY,collaborator,"Chia Tai Tianqing Pharmaceutical Group Co., Ltd.",Industry
919,9350497,NCT04075851,OTHER_GOV,lead,Shandong Provincial Hospital,Health care Institution
920,9244587,NCT01709435,NIH,lead,National Cancer Institute (NCI),Government Agency
921,9244580,NCT01709292,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
922,9244581,NCT01709292,INDUSTRY,collaborator,"Genentech, Inc.",Industry
923,9351865,NCT04059380,OTHER,lead,University of Roma La Sapienza,University
924,9350754,NCT04072731,OTHER,lead,People's Hospital of Zhengzhou University,Health care Institution
925,9398489,NCT04742959,INDUSTRY,lead,"TransThera Sciences (Nanjing), Inc.",Industry
926,9352373,NCT04053114,OTHER,lead,Institut Bergonié,Other
927,9669792,NCT00625846,NIH,lead,National Cancer Institute (NCI),Government Agency
928,9398565,NCT04639388,OTHER,lead,Hôpital le Vinatier,Other
929,9352543,NCT04051099,OTHER,lead,Mahidol University,University
930,9352345,NCT04053647,OTHER,lead,Nantes University Hospital,Health care Institution
931,9352346,NCT04053647,OTHER_GOV,collaborator,"University Hospital, Angers",Health care Institution
932,9352347,NCT04053647,OTHER,collaborator,Centre Hospitalier le Mans,Health care Institution
933,9352348,NCT04053647,OTHER,collaborator,"University Hospital, Limoges",Health care Institution
934,9352349,NCT04053647,OTHER,collaborator,"Central Hospital, Nancy, France",Health care Institution
935,9352350,NCT04053647,OTHER,collaborator,Pitié-Salpêtrière Hospital,Health care Institution
936,9398724,NCT04373226,OTHER,lead,Hôpital le Vinatier,Other
937,9352911,NCT04046354,OTHER,lead,Chinese PLA General Hospital,Health care Institution
938,9354174,NCT04031638,OTHER,lead,Centre Georges Francois Leclerc,Other
939,9398877,NCT04013139,OTHER,lead,Shahid Beheshti University of Medical Sciences,University
940,9398984,NCT03773120,OTHER,lead,Seoul National University Hospital,Health care Institution
941,9354440,NCT04028479,INDUSTRY,lead,Taproot Health,Other
942,9246140,NCT01725113,OTHER,lead,Winthrop University Hospital,Health care Institution
943,9354733,NCT04025034,OTHER,lead,Hospital Universitario 12 de Octubre,Health care Institution
944,9354734,NCT04025034,OTHER,collaborator,Hospital del Río Hortega,Health care Institution
945,9670425,NCT00651625,OTHER,lead,University of New Mexico,University
946,9354735,NCT04025034,OTHER,collaborator,The Queen Elizabeth Hospital,Health care Institution
947,9355260,NCT04019509,OTHER,lead,Universitair Ziekenhuis Brussel,Health care Institution
948,9670472,NCT00654238,OTHER,lead,University of Pennsylvania,University
949,9246369,NCT01727973,OTHER,lead,Sun Yat-sen University,University
950,9355812,NCT04012476,OTHER,lead,Hospital Son Espases,Health care Institution
951,9355813,NCT04012476,UNKNOWN,collaborator,Universitat de les Illes Balears,Other
952,9247440,NCT01739972,FED,lead,Walter Reed National Military Medical Center,Health care Institution
953,9670810,NCT00664430,INDUSTRY,lead,Abbott,Other
954,9670811,NCT00664430,INDUSTRY,collaborator,Statistika Consultoria Ltda,Other
955,9268042,NCT01964144,OTHER,lead,Yonsei University,University
956,9399393,NCT05216718,OTHER,lead,Inje University,University
957,9247272,NCT01738243,OTHER,lead,"University of California, Los Angeles",University
958,9247407,NCT01739634,INDUSTRY,lead,Salient Pharmaceuticals Incorporated,Other
959,9720531,NCT03753919,OTHER,lead,Grupo Espanol de Tumores Neuroendocrinos,Other
960,9720532,NCT03753919,OTHER,collaborator,MFAR,Other
961,9246607,NCT01730638,OTHER,lead,Nantes University Hospital,Health care Institution
962,9246608,NCT01730638,OTHER_GOV,collaborator,"Institut National de la Santé Et de la Recherche Médicale, France",Other
963,9246609,NCT01730638,INDUSTRY,collaborator,Gilead Sciences,Other
964,9670894,NCT00667576,INDUSTRY,lead,Abbott,Other
965,9670895,NCT00667576,INDUSTRY,collaborator,"Abbott Japan Co.,Ltd",Industry
966,9670934,NCT00668811,OTHER,lead,Medstar Health Research Institute,Other
967,9670935,NCT00668811,INDUSTRY,collaborator,Pfizer,Other
968,9671124,NCT00674154,OTHER,lead,University of Aarhus,University
969,9247128,NCT01736163,INDUSTRY,lead,"Genzyme, a Sanofi Company",Other
970,9247168,NCT01736878,NETWORK,lead,Eanm Research Ltd,Other
971,9357833,NCT03988517,INDUSTRY,lead,Hamad Medical Corporation,Other
972,9720412,NCT04321954,OTHER,lead,Massachusetts Eye and Ear Infirmary,Health care Institution
973,9720413,NCT04321954,INDUSTRY,collaborator,Eisai Inc.,Industry
974,9720414,NCT04320901,OTHER,lead,Inha University Hospital,Health care Institution
975,9720583,NCT03342001,OTHER,lead,"University of Maryland, Baltimore",University
976,9671939,NCT00704730,INDUSTRY,lead,Exelixis,Other
977,9358545,NCT03980132,OTHER,lead,Jesús María Villar del Moral,Other
978,9247535,NCT01741064,OTHER,lead,Skane University Hospital,Health care Institution
979,9671863,NCT00701805,INDUSTRY,lead,Abbott,Other
980,9671864,NCT00701805,INDUSTRY,collaborator,"Abbott Japan Co.,Ltd",Industry
981,9358741,NCT03977207,OTHER,lead,"University of California, Irvine",University
982,9358742,NCT03977207,NIH,collaborator,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Government Agency
983,9247536,NCT01741064,OTHER,collaborator,Karolinska University Hospital,Health care Institution
984,9720678,NCT02657551,OTHER,lead,Dana-Farber Cancer Institute,Health care Institution
985,9359058,NCT03973450,OTHER,lead,Neuromed IRCCS,Other
986,9720679,NCT02657551,INDUSTRY,collaborator,Bayer,Other
