Unnamed: 0,id,nct_id,agency_class,lead_or_collaborator,name,new_class
559,9231136,NCT01616108,OTHER,lead,Smith-Kettlewell Eye Research Institute,Other
560,9231137,NCT01616108,OTHER,collaborator,Eidactics,Other
561,9231138,NCT01616108,OTHER,collaborator,Sutter Health,Other
562,9231139,NCT01616108,OTHER,collaborator,Strabismus Research Foundation,Other
563,9231157,NCT01616316,OTHER,lead,Samsung Medical Center,Health care Institution
564,9231328,NCT01617694,OTHER,lead,Yonsei University,University
565,9229522,NCT01598727,OTHER,lead,Sheffield Teaching Hospitals NHS Foundation Trust,Health care Institution
566,9229523,NCT01598727,UNKNOWN,collaborator,"Fluoptics Ltd, Grenoble, France",Other
567,9230560,NCT01609946,OTHER,lead,Johannes Vermehren,Other
568,9230719,NCT01611896,OTHER,lead,"Rigshospitalet, Denmark",Health care Institution
569,9230720,NCT01611896,OTHER,collaborator,Odense University Hospital,Health care Institution
570,9230721,NCT01611896,OTHER,collaborator,Hospital of South West Denmark,Health care Institution
571,9230722,NCT01611896,OTHER,collaborator,Herlev Hospital,Health care Institution
572,9230723,NCT01611896,OTHER,collaborator,Bispebjerg Hospital,Health care Institution
573,9230724,NCT01611896,OTHER,collaborator,Hvidovre University Hospital,Health care Institution
574,9230725,NCT01611896,OTHER,collaborator,"Hillerod Hospital, Denmark",Health care Institution
575,9230726,NCT01611896,OTHER,collaborator,"Copenhagen Trial Unit, Center for Clinical Intervention Research",Other
576,9230727,NCT01611896,OTHER,collaborator,Danish Council for Independent Research,Other
577,9230728,NCT01611896,OTHER,collaborator,The Danish Council for Strategic Research,Other
578,9659016,NCT00358956,INDUSTRY,lead,"Genzyme, a Sanofi Company",Other
579,9698235,NCT01651000,INDUSTRY,lead,"OPKO IP Holdings II, Inc.",Industry
580,9659433,NCT05286801,NIH,lead,National Cancer Institute (NCI),Government Agency
581,9659521,NCT05278364,OTHER,lead,Shouyao Holdings (Beijing) Co. LTD,Industry
582,9232585,NCT01631305,OTHER,lead,Sinaloa Pediatric Hospital,Health care Institution
583,9660604,NCT00379899,INDUSTRY,lead,Amgen,Other
584,9325975,NCT04376203,OTHER,lead,University of Ioannina,University
585,9660537,NCT00377312,OTHER,lead,University of Pittsburgh,University
586,9660538,NCT00377312,NIH,collaborator,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Government Agency
587,9266391,NCT01945229,OTHER,lead,Karolinska Institutet,Other
588,9660846,NCT00389441,INDUSTRY,lead,Pfizer,Other
589,9698360,NCT01655719,OTHER,lead,University of Michigan,University
590,9698361,NCT01655719,NIH,collaborator,National Cancer Institute (NCI),Government Agency
591,9660822,NCT00388297,OTHER,lead,The George Washington University Biostatistics Center,University
592,9660823,NCT00388297,NIH,collaborator,National Institute of Neurological Disorders and Stroke (NINDS),Government Agency
593,9660824,NCT00388297,NIH,collaborator,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),Government Agency
594,9233501,NCT01641679,OTHER,lead,The Netherlands Cancer Institute,Other
595,9233502,NCT01641679,OTHER,collaborator,"Amsterdam UMC, location VUmc",Other
596,9233503,NCT01641679,OTHER,collaborator,UMC Utrecht,Other
597,9266441,NCT01945762,INDUSTRY,lead,"Genzyme, a Sanofi Company",Other
598,9233968,NCT01647503,OTHER_GOV,lead,Postgraduate Institute of Medical Education and Research,Other
599,9233988,NCT01647750,OTHER,lead,Newcastle-upon-Tyne Hospitals NHS Trust,Health care Institution
600,9233989,NCT01647750,OTHER_GOV,collaborator,"National Institute for Health Research, United Kingdom",Government Agency
601,9234036,NCT01648569,NETWORK,lead,Korean Association of Endocrine Surgeons,Other
602,9661065,NCT00395538,NIH,lead,National Institute of Dental and Craniofacial Research (NIDCR),Government Agency
603,9266442,NCT01945762,OTHER,collaborator,Worldwide Clinical Trials,Other
604,9234689,NCT01656070,OTHER,lead,University of Milan,University
605,9857003,NCT01149291,INDUSTRY,lead,"AbbVie (prior sponsor, Abbott)",Other
606,9234091,NCT01649206,OTHER,lead,Federico II University,University
607,9234970,NCT01659385,OTHER,lead,University of Nebraska,University
608,9234863,NCT01658085,OTHER,lead,Hospital Universitari de Bellvitge,Health care Institution
609,9326225,NCT04372225,OTHER,lead,Aix Marseille Université,Other
610,9661490,NCT00410761,INDUSTRY,lead,"Genzyme, a Sanofi Company",Other
611,9235055,NCT01660126,OTHER,lead,NHS Greater Glasgow and Clyde,Other
612,9235056,NCT01660126,OTHER,collaborator,University of Glasgow,University
613,9235057,NCT01660126,OTHER,collaborator,University College Cork,University
614,9235058,NCT01660126,OTHER,collaborator,University of Bern,University
615,9235059,NCT01660126,OTHER,collaborator,Leiden University Medical Center,Health care Institution
616,9661301,NCT00403390,OTHER,lead,Boston Children's Hospital,Health care Institution
617,9661666,NCT00416949,OTHER,lead,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,Health care Institution
618,9235503,NCT01665651,OTHER,lead,Bing Shu,Other
619,9235504,NCT01665651,OTHER,collaborator,Huadong Hospital,Health care Institution
620,9235505,NCT01665651,OTHER,collaborator,The First Affiliated Hospital of Anhui University of Chinese Medicine,Health care Institution
621,9235506,NCT01665651,OTHER,collaborator,Longhua Hospital,Health care Institution
622,9661676,NCT00417612,OTHER,lead,Yale University,University
623,9661677,NCT00417612,NIH,collaborator,National Institute of Arthritis and Musculoskeletal and Skin Diseases (NIAMS),Government Agency
624,9394260,NCT04560127,OTHER,lead,Peking Union Medical College Hospital,Health care Institution
625,9661667,NCT00416949,NIH,collaborator,National Cancer Institute (NCI),Government Agency
626,9394499,NCT03440697,OTHER,lead,Indiana University,University
627,9327756,NCT04354324,OTHER,lead,Zhujiang Hospital,Health care Institution
628,9328363,NCT04346901,OTHER,lead,"Dr.dr.Irma Bernadette, SpKK (K)",Other
629,9327313,NCT04359979,OTHER_GOV,lead,Sheba Medical Center,Health care Institution
630,9235769,NCT01668238,OTHER,lead,XU Zhi,Other
631,9235770,NCT01668238,OTHER,collaborator,Peking University,University
632,9327722,NCT04354896,OTHER,lead,"University Hospital Inselspital, Berne",Health care Institution
633,9327723,NCT04354896,OTHER,collaborator,University of Lausanne Hospitals,Health care Institution
634,9327724,NCT04354896,OTHER,collaborator,Leiden University Medical Center,Health care Institution
635,9662059,NCT00431496,INDUSTRY,lead,Amgen,Other
636,9236384,NCT01675089,OTHER,lead,University of Sao Paulo General Hospital,Health care Institution
637,9328552,NCT04344886,OTHER,lead,University Hospital Ostrava,Health care Institution
638,9394574,NCT02731352,OTHER,lead,Peking Union Medical College Hospital,Health care Institution
639,9328991,NCT04339205,OTHER,lead,Hospices Civils de Lyon,Health care Institution
640,9329512,NCT04332770,OTHER,lead,Seoul National University Bundang Hospital,Health care Institution
641,9329003,NCT04339127,OTHER,lead,Hospices Civils de Lyon,Health care Institution
642,9394651,NCT01552434,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
643,9394652,NCT01552434,NIH,collaborator,National Cancer Institute (NCI),Government Agency
644,9394674,NCT00169806,OTHER,lead,Indiana Kidney Stone Institute,Other
645,9394675,NCT00169806,OTHER,collaborator,Indiana University School of Medicine,University
646,9394676,NCT00169806,OTHER,collaborator,University of Chicago,University
647,9857089,NCT01150318,OTHER,lead,Assistance Publique - Hôpitaux de Paris,Other
648,9328982,NCT04339478,OTHER,lead,Aristotle University Of Thessaloniki,University
649,9328983,NCT04339478,OTHER_GOV,collaborator,Umraniye Education and Research Hospital,Health care Institution
650,9328984,NCT04339478,OTHER,collaborator,The Hashemite University,University
651,9329198,NCT04336696,OTHER_GOV,lead,Bassem Mohamed Sieda,Other
652,9329464,NCT04333342,OTHER,lead,Seoul National University Bundang Hospital,Health care Institution
653,9329739,NCT04329455,OTHER,lead,Assiut University,University
654,9698506,NCT01661179,INDUSTRY,lead,"Genzyme, a Sanofi Company",Other
655,9664090,NCT00507429,INDUSTRY,lead,Mateon Therapeutics,Other
656,9663189,NCT00473265,OTHER,lead,John P. Bilezikian,Other
657,9663190,NCT00473265,NIH,collaborator,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Government Agency
658,9717789,NCT02463409,OTHER,lead,Vanderbilt University Medical Center,Health care Institution
659,9717790,NCT02463409,OTHER,collaborator,Massachusetts General Hospital,Health care Institution
660,9663560,NCT00488644,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
661,9330243,NCT04323007,OTHER,lead,Merna Makram,Other
662,9330244,NCT04323007,OTHER,collaborator,Assiut University,University
663,9394813,NCT05180214,OTHER,lead,Sohag University,University
664,9331115,NCT04312087,OTHER,lead,Fudan University,University
665,9237728,NCT01690806,OTHER,lead,Università degli Studi dell'Aquila,Other
666,9330703,NCT04316845,OTHER,lead,Buddhist Tzu Chi General Hospital,Health care Institution
667,9331057,NCT04312646,OTHER,lead,Assiut University,University
668,9331349,NCT04309136,OTHER,lead,Fudan University,University
669,9331645,NCT04304794,OTHER,lead,Medical University of Warsaw,University
670,9664276,NCT00514046,NIH,lead,National Cancer Institute (NCI),Government Agency
671,9394910,NCT04922801,OTHER,lead,King's College London,Other
672,9394911,NCT04922801,OTHER,collaborator,Guy's and St Thomas' NHS Foundation Trust,Other
673,9331685,NCT04304573,OTHER,lead,"University Hospital ""Sestre Milosrdnice""",Health care Institution
674,9331646,NCT04304794,OTHER,collaborator,"Institute of Cardiology, Warsaw, Poland",Other
675,9664425,NCT00519896,OTHER,lead,University of Washington,University
676,9394973,NCT04682340,OTHER,lead,Jagiellonian University,University
677,9664426,NCT00519896,NIH,collaborator,National Cancer Institute (NCI),Government Agency
678,9238220,NCT05290493,INDUSTRY,lead,"Nobias Therapeutics, Inc.",Industry
679,9332188,NCT04298684,OTHER,lead,Centre Hospitalier Universitaire de Pointe-a-Pitre,Health care Institution
680,9332993,NCT04288531,OTHER,lead,University of Minho,University
681,9664557,NCT00525135,NIH,collaborator,National Cancer Institute (NCI),Government Agency
682,9664556,NCT00525135,OTHER,lead,"University of California, San Francisco",University
683,9238444,NCT05294393,OTHER,lead,Aristotle University Of Thessaloniki,University
684,9332847,NCT04290663,OTHER,lead,Centre Francois Baclesse,Health care Institution
685,9332848,NCT04290663,UNKNOWN,collaborator,French cancer Institute INCa,Other
686,9332994,NCT04288531,UNKNOWN,collaborator,"Instituto Nacional de Saúde Dr Ricardo Jorge, Portugal",Other
687,9332995,NCT04288531,OTHER,collaborator,Clinical Academic Center (2CA-Braga),Other
688,9332996,NCT04288531,OTHER,collaborator,Hospital de Braga,Health care Institution
689,9332997,NCT04288531,OTHER,collaborator,"Administração Regional de Saúde do Norte, Portugal",Other
690,9333598,NCT04280081,INDUSTRY,lead,"Loxo Oncology, Inc.",Industry
691,9405799,NCT03680222,OTHER,lead,Fujian Medical University,University
692,9238743,NCT05275374,INDUSTRY,lead,"Xynomic Pharmaceuticals, Inc.",Industry
693,9664669,NCT00528788,OTHER,lead,Duke University,University
694,9664670,NCT00528788,INDUSTRY,collaborator,"Genzyme, a Sanofi Company",Other
695,9333599,NCT04280081,INDUSTRY,collaborator,Eli Lilly and Company,Other
696,9334012,NCT04274829,OTHER,lead,University of Cagliari,University
697,9333654,NCT04279184,OTHER,lead,Nykøbing Falster County Hospital,Health care Institution
698,9333655,NCT04279184,OTHER,collaborator,Region Zealand,Other
699,9333656,NCT04279184,OTHER,collaborator,Zealand University Hospital,Health care Institution
700,9333657,NCT04279184,OTHER,collaborator,University of Southern Denmark,University
701,9664916,NCT00537095,INDUSTRY,lead,"Genzyme, a Sanofi Company",Other
702,9239268,NCT05114980,OTHER,lead,University of Alabama at Birmingham,University
703,9664941,NCT00537979,INDUSTRY,lead,Abbott,Other
704,9334489,NCT04268407,OTHER,lead,Chang Gung Memorial Hospital,Health care Institution
705,9334389,NCT04270110,OTHER,lead,Assiut University,University
706,9239669,NCT04936854,OTHER,lead,Haukeland University Hospital,Health care Institution
707,9334543,NCT04267965,OTHER,lead,Chang Gung Memorial Hospital,Health care Institution
708,9239616,NCT04970134,OTHER,lead,Grupo Español de Tratamiento de Tumores de Cabeza y Cuello,Other
709,9267249,NCT01954134,OTHER,lead,Cumhuriyet University,University
710,9335799,NCT04252001,OTHER,lead,dr. Laura C. G. de Graaff-Herder,Other
711,9239929,NCT04825964,OTHER,lead,Gazi University,University
712,9336151,NCT04787328,INDUSTRY,lead,"CSPC ZhongQi Pharmaceutical Technology Co., Ltd.",Industry
713,9665573,NCT00559949,NIH,lead,National Cancer Institute (NCI),Government Agency
714,9337365,NCT04240821,OTHER,lead,Ashley Shoemaker,Other
715,9665710,NCT00565864,OTHER,lead,Oregon Health and Science University,University
716,9336797,NCT04248166,OTHER,lead,Seoul St. Mary's Hospital,Health care Institution
717,9336798,NCT04248166,OTHER,collaborator,Pohang University of Science and Technology,University
718,9337445,NCT04239521,INDUSTRY,lead,Momentum Data,Other
719,9337446,NCT04239521,INDUSTRY,collaborator,Pfizer,Other
720,9337447,NCT04239521,OTHER,collaborator,University of Surrey,University
721,9337448,NCT04239521,OTHER,collaborator,University of Oxford,University
722,9337712,NCT04236232,OTHER,lead,Assiut University,University
723,9666167,NCT05096195,OTHER,lead,"Western University, Canada",University
724,9666168,NCT05096195,UNKNOWN,collaborator,ICES,Other
725,9666169,NCT05096195,OTHER,collaborator,Academic Medical Organization of Southwestern Ontario,Other
726,9339872,NCT04208503,OTHER,lead,"Princess Anna Mazowiecka Hospital, Warsaw, Poland",Health care Institution
727,9857385,NCT01153360,OTHER,lead,Yonsei University,University
728,9666170,NCT05096195,OTHER,collaborator,Western University,University
729,9666171,NCT05096195,OTHER,collaborator,The Kidney Foundation of Canada,Other
730,9339155,NCT04216732,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
731,9339156,NCT04216732,NIH,collaborator,National Cancer Institute (NCI),Government Agency
732,9857422,NCT01153945,OTHER,lead,Meir Medical Center,Health care Institution
733,9396211,NCT04351945,OTHER,lead,Semmelweis University Heart and Vascular Center,University
734,9396212,NCT04351945,OTHER,collaborator,Semmelweis University,University
735,9666354,NCT04544111,OTHER,lead,Memorial Sloan Kettering Cancer Center,Health care Institution
736,9396425,NCT03922321,INDUSTRY,lead,Immunovant Sciences GmbH,Other
737,9666604,NCT03937349,OTHER,lead,"Saint Petersburg State University, Russia",University
738,9339820,NCT04209179,INDUSTRY,lead,Chugai Pharmaceutical,Health care Institution
739,9666953,NCT02747888,OTHER,lead,Dana-Farber Cancer Institute,Health care Institution
740,9340666,NCT04197960,OTHER,lead,Chinese PLA General Hospital,Health care Institution
741,9241496,NCT03872284,OTHER,lead,Hospices Civils de Lyon,Health care Institution
742,9241658,NCT03757637,OTHER,lead,National Taiwan University Hospital,Health care Institution
743,9342117,NCT04178928,OTHER,lead,Ain Shams University,University
744,9342048,NCT04180007,OTHER,lead,"Nanjing First Hospital, Nanjing Medical University",Health care Institution
745,9342650,NCT04171622,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
746,9342357,NCT04175522,INDUSTRY,lead,Green Cross Corporation,Other
747,9667056,NCT01848171,OTHER_GOV,lead,Shandong Provincial Hospital,Health care Institution
748,9342651,NCT04171622,NIH,collaborator,National Cancer Institute (NCI),Government Agency
749,9452017,NCT03268785,OTHER,lead,Xijing Hospital,Health care Institution
750,9343560,NCT04160637,OTHER,lead,"University Hospital ""Sestre Milosrdnice""",Health care Institution
751,9346197,NCT04129281,OTHER,lead,"National Cancer Institute, Naples",Government Agency
752,9242448,NCT02895906,INDUSTRY,lead,"Aevi Genomic Medicine, LLC, a Cerecor company",Other
753,9242463,NCT02838927,OTHER,lead,European Georges Pompidou Hospital,Health care Institution
754,9667500,NCT00580788,OTHER,lead,University of Pittsburgh,University
755,9667501,NCT00580788,NIH,collaborator,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Government Agency
756,9667530,NCT00581828,OTHER,lead,"University of Wisconsin, Madison",University
757,9344762,NCT04146259,OTHER,lead,University of Athens,University
758,9667721,NCT00587158,OTHER,lead,Mayo Clinic,Health care Institution
759,9667722,NCT00587158,INDUSTRY,collaborator,Abbott,Other
760,9345423,NCT04139096,OTHER_GOV,lead,"Institut National de la Santé Et de la Recherche Médicale, France",Other
761,9397651,NCT03215095,OTHER,lead,Memorial Sloan Kettering Cancer Center,Health care Institution
762,9397652,NCT03215095,INDUSTRY,collaborator,AstraZeneca,Other
763,9397653,NCT03215095,INDUSTRY,collaborator,MedImmune LLC,Other
764,9243100,NCT00579527,INDUSTRY,lead,Enzyvant Therapeutics GmBH,Other
765,9243101,NCT00579527,NIH,collaborator,National Institutes of Health (NIH),Government Agency
766,9243102,NCT00579527,NIH,collaborator,National Institute of Allergy and Infectious Diseases (NIAID),Government Agency
767,9243103,NCT00579527,NIH,collaborator,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),Government Agency
768,9243111,NCT00576836,INDUSTRY,lead,Enzyvant Therapeutics GmBH,Other
769,9243112,NCT00576836,NIH,collaborator,National Institutes of Health (NIH),Government Agency
770,9243113,NCT00576836,NIH,collaborator,National Institute of Allergy and Infectious Diseases (NIAID),Government Agency
771,9243114,NCT00576836,NIH,collaborator,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),Government Agency
772,9243115,NCT00576407,INDUSTRY,lead,Enzyvant Therapeutics GmBH,Other
773,9243116,NCT00576407,NIH,collaborator,National Institutes of Health (NIH),Government Agency
774,9243117,NCT00576407,NIH,collaborator,National Institute of Allergy and Infectious Diseases (NIAID),Government Agency
775,9243118,NCT00576407,NIH,collaborator,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),Government Agency
776,9242464,NCT02838927,UNKNOWN,collaborator,Oscar - Filière Santé Maladies Rares,Other
777,9397425,NCT04509011,OTHER,lead,Region Skane,Other
778,9397426,NCT04509011,OTHER,collaborator,Haukeland University Hospital,Health care Institution
779,9397427,NCT04509011,OTHER,collaborator,Jagiellonian University,University
780,9397428,NCT04509011,OTHER,collaborator,"Sahlgrenska University Hospital, Sweden",Health care Institution
781,9397429,NCT04509011,OTHER,collaborator,Hospital Rudolfstiftung,Health care Institution
782,9345160,NCT04141540,OTHER,lead,Hôpital le Vinatier,Other
783,9667741,NCT05247476,OTHER,lead,Zhongshan Hospital Xiamen University,Health care Institution
784,9345561,NCT04137185,INDUSTRY,lead,"Suzhou Zelgen Biopharmaceuticals Co.,Ltd",Industry
785,9397810,NCT05214274,OTHER,lead,Peking University,University
786,9397682,NCT02966093,INDUSTRY,lead,"Eisai Co., Ltd.",Industry
787,9346387,NCT04126941,OTHER,lead,Hospices Civils de Lyon,Health care Institution
788,9346404,NCT04126954,OTHER,lead,Hospices Civils de Lyon,Health care Institution
789,9668000,NCT05059470,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
790,9397811,NCT05214274,OTHER,collaborator,Peking Union Medical College Hospital,Health care Institution
791,9397812,NCT05214274,OTHER,collaborator,Shanghai 6th People's Hospital,Health care Institution
792,9397813,NCT05214274,OTHER,collaborator,First Hospital of China Medical University,Health care Institution
793,9397814,NCT05214274,OTHER,collaborator,Central South University,University
794,9397815,NCT05214274,OTHER,collaborator,"First Affiliated Hospital, Sun Yat-Sen University",Health care Institution
795,9397816,NCT05214274,OTHER,collaborator,West China Hospital,Health care Institution
796,9397817,NCT05214274,OTHER,collaborator,First Affiliated Hospital of Xinjiang Medical University,Health care Institution
797,9668413,NCT02592356,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
798,9668414,NCT02592356,NIH,collaborator,National Cancer Institute (NCI),Government Agency
799,9668803,NCT00595335,OTHER,lead,Rebecca Bahn,Other
800,9348110,NCT04106596,OTHER,lead,Hospices Civils de Lyon,Health care Institution
801,9348113,NCT04106843,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
802,9348114,NCT04106843,NIH,collaborator,National Cancer Institute (NCI),Government Agency
803,9243810,NCT01700699,OTHER,lead,University of Salerno,University
804,9243865,NCT01701349,INDUSTRY,lead,Mateon Therapeutics,Other
805,9348680,NCT04098991,OTHER,lead,University of Illinois at Chicago,University
806,9348681,NCT04098991,NIH,collaborator,National Institute of Neurological Disorders and Stroke (NINDS),Government Agency
807,9348852,NCT04096612,OTHER,lead,Sun Yat-sen University,University
808,9668804,NCT00595335,NIH,collaborator,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Government Agency
809,9668805,NCT00595335,NIH,collaborator,National Center for Research Resources (NCRR),Other
810,9244177,NCT01704586,OTHER,lead,University of Wuerzburg,University
811,9244178,NCT01704586,OTHER,collaborator,"Deutsche Krebshilfe e.V., Bonn (Germany)",Other
812,9244379,NCT01707056,OTHER,lead,Medstar Health Research Institute,Other
813,9349678,NCT04085913,OTHER,lead,University of Missouri-Columbia,University
814,9349730,NCT04085419,OTHER,lead,University Medical Centre Ljubljana,University
815,9244380,NCT01707056,OTHER,collaborator,Georgetown University,University
816,9350449,NCT04076514,OTHER,lead,Assiut University,University
817,9669069,NCT00603941,INDUSTRY,lead,"Daiichi Sankyo, Inc.",Industry
818,9398358,NCT04952493,OTHER,lead,Peking Union Medical College Hospital,Health care Institution
819,9398359,NCT04952493,INDUSTRY,collaborator,"Chia Tai Tianqing Pharmaceutical Group Co., Ltd.",Industry
820,9244580,NCT01709292,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
821,9350497,NCT04075851,OTHER_GOV,lead,Shandong Provincial Hospital,Health care Institution
822,9244587,NCT01709435,NIH,lead,National Cancer Institute (NCI),Government Agency
823,9244581,NCT01709292,INDUSTRY,collaborator,"Genentech, Inc.",Industry
824,9350754,NCT04072731,OTHER,lead,People's Hospital of Zhengzhou University,Health care Institution
825,9669792,NCT00625846,NIH,lead,National Cancer Institute (NCI),Government Agency
826,9351865,NCT04059380,OTHER,lead,University of Roma La Sapienza,University
827,9398565,NCT04639388,OTHER,lead,Hôpital le Vinatier,Other
828,9398489,NCT04742959,INDUSTRY,lead,"TransThera Sciences (Nanjing), Inc.",Industry
829,9352911,NCT04046354,OTHER,lead,Chinese PLA General Hospital,Health care Institution
830,9352345,NCT04053647,OTHER,lead,Nantes University Hospital,Health care Institution
831,9352346,NCT04053647,OTHER_GOV,collaborator,"University Hospital, Angers",Health care Institution
832,9352347,NCT04053647,OTHER,collaborator,Centre Hospitalier le Mans,Health care Institution
833,9352348,NCT04053647,OTHER,collaborator,"University Hospital, Limoges",Health care Institution
834,9352349,NCT04053647,OTHER,collaborator,"Central Hospital, Nancy, France",Health care Institution
835,9352350,NCT04053647,OTHER,collaborator,Pitié-Salpêtrière Hospital,Health care Institution
836,9352373,NCT04053114,OTHER,lead,Institut Bergonié,Other
837,9352543,NCT04051099,OTHER,lead,Mahidol University,University
838,9398724,NCT04373226,OTHER,lead,Hôpital le Vinatier,Other
839,9246140,NCT01725113,OTHER,lead,Winthrop University Hospital,Health care Institution
840,9354174,NCT04031638,OTHER,lead,Centre Georges Francois Leclerc,Other
841,9354440,NCT04028479,INDUSTRY,lead,Taproot Health,Other
842,9398877,NCT04013139,OTHER,lead,Shahid Beheshti University of Medical Sciences,University
843,9246607,NCT01730638,OTHER,lead,Nantes University Hospital,Health care Institution
844,9670425,NCT00651625,OTHER,lead,University of New Mexico,University
845,9355260,NCT04019509,OTHER,lead,Universitair Ziekenhuis Brussel,Health care Institution
846,9355812,NCT04012476,OTHER,lead,Hospital Son Espases,Health care Institution
847,9355813,NCT04012476,UNKNOWN,collaborator,Universitat de les Illes Balears,Other
848,9398984,NCT03773120,OTHER,lead,Seoul National University Hospital,Health care Institution
849,9354733,NCT04025034,OTHER,lead,Hospital Universitario 12 de Octubre,Health care Institution
850,9354734,NCT04025034,OTHER,collaborator,Hospital del Río Hortega,Health care Institution
851,9354735,NCT04025034,OTHER,collaborator,The Queen Elizabeth Hospital,Health care Institution
852,9670472,NCT00654238,OTHER,lead,University of Pennsylvania,University
853,9246369,NCT01727973,OTHER,lead,Sun Yat-sen University,University
854,9246608,NCT01730638,OTHER_GOV,collaborator,"Institut National de la Santé Et de la Recherche Médicale, France",Other
855,9246609,NCT01730638,INDUSTRY,collaborator,Gilead Sciences,Other
856,9670810,NCT00664430,INDUSTRY,lead,Abbott,Other
857,9670811,NCT00664430,INDUSTRY,collaborator,Statistika Consultoria Ltda,Other
858,9670894,NCT00667576,INDUSTRY,lead,Abbott,Other
859,9670895,NCT00667576,INDUSTRY,collaborator,"Abbott Japan Co.,Ltd",Industry
860,9670934,NCT00668811,OTHER,lead,Medstar Health Research Institute,Other
861,9670935,NCT00668811,INDUSTRY,collaborator,Pfizer,Other
862,9671124,NCT00674154,OTHER,lead,University of Aarhus,University
863,9268042,NCT01964144,OTHER,lead,Yonsei University,University
864,9247128,NCT01736163,INDUSTRY,lead,"Genzyme, a Sanofi Company",Other
865,9399393,NCT05216718,OTHER,lead,Inje University,University
866,9247168,NCT01736878,NETWORK,lead,Eanm Research Ltd,Other
867,9357833,NCT03988517,INDUSTRY,lead,Hamad Medical Corporation,Other
868,9720412,NCT04321954,OTHER,lead,Massachusetts Eye and Ear Infirmary,Health care Institution
869,9247272,NCT01738243,OTHER,lead,"University of California, Los Angeles",University
870,9247407,NCT01739634,INDUSTRY,lead,Salient Pharmaceuticals Incorporated,Other
871,9720413,NCT04321954,INDUSTRY,collaborator,Eisai Inc.,Industry
872,9720414,NCT04320901,OTHER,lead,Inha University Hospital,Health care Institution
873,9671863,NCT00701805,INDUSTRY,lead,Abbott,Other
874,9720531,NCT03753919,OTHER,lead,Grupo Espanol de Tumores Neuroendocrinos,Other
875,9720532,NCT03753919,OTHER,collaborator,MFAR,Other
876,9247440,NCT01739972,FED,lead,Walter Reed National Military Medical Center,Health care Institution
877,9720583,NCT03342001,OTHER,lead,"University of Maryland, Baltimore",University
878,9358545,NCT03980132,OTHER,lead,Jesús María Villar del Moral,Other
879,9671864,NCT00701805,INDUSTRY,collaborator,"Abbott Japan Co.,Ltd",Industry
880,9358741,NCT03977207,OTHER,lead,"University of California, Irvine",University
881,9247535,NCT01741064,OTHER,lead,Skane University Hospital,Health care Institution
882,9358742,NCT03977207,NIH,collaborator,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Government Agency
883,9359058,NCT03973450,OTHER,lead,Neuromed IRCCS,Other
884,9671939,NCT00704730,INDUSTRY,lead,Exelixis,Other
885,9247536,NCT01741064,OTHER,collaborator,Karolinska University Hospital,Health care Institution
886,9247905,NCT01744743,OTHER,lead,Fudan University,University
887,9720678,NCT02657551,OTHER,lead,Dana-Farber Cancer Institute,Health care Institution
888,9720679,NCT02657551,INDUSTRY,collaborator,Bayer,Other
889,9720711,NCT02244463,OTHER,lead,Dana-Farber Cancer Institute,Health care Institution
890,9720712,NCT02244463,INDUSTRY,collaborator,"Millennium Pharmaceuticals, Inc.",Industry
891,9359405,NCT03969108,OTHER,lead,"University Health Network, Toronto",University
892,9359434,NCT03968510,OTHER,lead,Uşak University,University
893,9247906,NCT01744743,OTHER_GOV,collaborator,Shanghai Municipal Science and Technology Commission,Other
894,9247907,NCT01744743,OTHER_GOV,collaborator,Shanghai Municipal Health Bureau,Other
895,9360063,NCT03960437,OTHER,lead,"Thomas Nickolas, MD MS",Other
896,9248426,NCT01750593,OTHER,lead,Bezmialem Vakif University,University
897,9247909,NCT01744769,OTHER,lead,Konkuk University Medical Center,Health care Institution
898,9672401,NCT00719615,OTHER,lead,University of Nebraska,University
899,9248162,NCT01747512,OTHER,lead,AHS Cancer Control Alberta,Other
900,9248163,NCT01747512,OTHER,collaborator,Cross Cancer Institute,Other
901,9361433,NCT03942380,OTHER,lead,Christian von Buchwald,Other
902,9361434,NCT03942380,OTHER,collaborator,"Copenhagen University Hospital, Denmark",Health care Institution
903,9361435,NCT03942380,UNKNOWN,collaborator,"Department of Otorhinolaryngology, Head and Neck Surgery and Audiology",Other
