index,nct_id,location,continent,iso
1864,NCT02843542,Israel,Middle East,ISR
1867,NCT02845336,United States,North America,USA
1877,NCT02859896,Chile,South America,CHL
1877,NCT02859896,United States,North America,USA
1889,NCT02890472,France,Europe,FRA
1895,NCT02895906,United States,North America,USA
1897,NCT02904330,United Kingdom,Europe,GBR
1909,NCT02946918,United States,North America,USA
1915,NCT02953288,China,East Asia,CHN
1917,NCT02966093,China,East Asia,CHN
1918,NCT02973802,United Kingdom,Europe,GBR
1923,NCT02973997,United States,North America,USA
1928,NCT02989103,United States,North America,USA
1936,NCT03002623,United States,North America,USA
1940,NCT03004209,"Korea, Republic of",East Asia,KOR
1946,NCT03009357,"Korea, Republic of",East Asia,KOR
1952,NCT03012620,France,Europe,FRA
1954,NCT03013257,Hong Kong,East Asia,HKG
1963,NCT03027557,Denmark,Europe,DNK
1970,NCT03032198,United States,North America,USA
1973,NCT03036956,Pakistan,South Asia,PAK
1978,NCT03039439,United States,North America,USA
1982,NCT03046524,United States,North America,USA
1988,NCT03051126,United States,North America,USA
1996,NCT03057925,China,East Asia,CHN
1997,NCT03061318,Chile,South America,CHL
2004,NCT03066076,Austria,Europe,AUT
2008,NCT03072160,United States,North America,USA
2020,NCT03093909,United States,North America,USA
2021,NCT03094416,United States,North America,USA
2023,NCT03096613,China,East Asia,CHN
2029,NCT03102099,China,East Asia,CHN
2039,NCT03105648,Taiwan,East Asia,TWN
2040,NCT03106337,United States,North America,USA
2042,NCT03106935,China,East Asia,CHN
2043,NCT03107078,China,East Asia,CHN
2049,NCT03108222,United States,North America,USA
2050,NCT03109847,United States,North America,USA
2054,NCT03110848,Italy,Europe,ITA
2060,NCT03114267,France,Europe,FRA
2061,NCT03115515,United States,North America,USA
2062,NCT03120221,Israel,Middle East,ISR
2064,NCT03122496,United States,North America,USA
2065,NCT03122847,Denmark,Europe,DNK
2071,NCT03123406,China,East Asia,CHN
2074,NCT03128255,Germany,Europe,DEU
2076,NCT03131206,United States,North America,USA
2077,NCT03131726,Sweden,Europe,SWE
2081,NCT03134976,United States,North America,USA
2089,NCT03157466,Italy,Europe,ITA
2090,NCT03158961,Hong Kong,East Asia,HKG
2094,NCT03160482,Canada,North America,CAN
2095,NCT03162627,United States,North America,USA
2096,NCT03167385,China,East Asia,CHN
2101,NCT03174925,United States,North America,USA
2103,NCT03178253,Egypt,Africa,EGY
2110,NCT03183752,Brazil,South America,BRA
2121,NCT03199677,China,East Asia,CHN
2125,NCT03211117,United States,North America,USA
2132,NCT03244956,France,Europe,FRA
2136,NCT03249012,Canada,North America,CAN
2139,NCT03257930,Egypt,Africa,EGY
2142,NCT03268785,China,East Asia,CHN
2143,NCT03271892,Canada,North America,CAN
2145,NCT03274258,United States,North America,USA
2147,NCT03278964,Brazil,South America,BRA
2153,NCT03280264,Japan,East Asia,JPN
2158,NCT03284060,France,Europe,FRA
2162,NCT03285854,United Kingdom,Europe,GBR
2167,NCT03295955,"Korea, Republic of",East Asia,KOR
2169,NCT03298867,Germany,Europe,DEU
2169,NCT03298867,Italy,Europe,ITA
2169,NCT03298867,United States,North America,USA
2177,NCT03300284,United States,North America,USA
2181,NCT03303053,Malaysia,Southest Asia,MYS
2182,NCT03307694,United States,North America,USA
2185,NCT03309384,France,Europe,FRA
2186,NCT03309631,United States,North America,USA
2189,NCT03324022,Taiwan,East Asia,TWN
2200,NCT03327636,Hong Kong,East Asia,HKG
2202,NCT03331172,Hong Kong,East Asia,HKG
2212,NCT03375359,Germany,Europe,DEU
2217,NCT03382158,United States,North America,USA
2218,NCT03387943,China,East Asia,CHN
2222,NCT03395925,Germany,Europe,DEU
2228,NCT03420963,United States,North America,USA
2230,NCT03425747,Italy,Europe,ITA
2234,NCT03434067,China,East Asia,CHN
2235,NCT03435952,United States,North America,USA
2239,NCT03440697,United States,North America,USA
2243,NCT03447093,China,East Asia,CHN
2249,NCT03461211,Germany,Europe,DEU
2249,NCT03461211,Italy,Europe,ITA
2249,NCT03461211,United States,North America,USA
2262,NCT03469310,United States,North America,USA
2271,NCT03484416,"Korea, Republic of",East Asia,KOR
2275,NCT03498183,France,Europe,FRA
2282,NCT03498417,Italy,Europe,ITA
2292,NCT03515863,China,East Asia,CHN
2296,NCT03516747,Israel,Middle East,ISR
2300,NCT03517267,Israel,Middle East,ISR
2302,NCT03517579,United States,North America,USA
2309,NCT03530462,China,East Asia,CHN
2314,NCT03535974,Romania,Europe,ROU
2319,NCT03543891,China,East Asia,CHN
2325,NCT03566537,Greece,Europe,GRC
2327,NCT03569787,United Kingdom,Europe,GBR
2330,NCT03574051,China,East Asia,CHN
2334,NCT03588884,United States,North America,USA
2341,NCT03602261,United States,North America,USA
2346,NCT03606824,China,East Asia,CHN
2349,NCT03614988,Brazil,South America,BRA
2374,NCT03641638,China,East Asia,CHN
2378,NCT03643081,France,Europe,FRA
2379,NCT03646383,France,Europe,FRA
2392,NCT03669432,India,South Asia,IND
2396,NCT03676647,United States,North America,USA
2399,NCT03699098,Egypt,Africa,EGY
2401,NCT03700762,China,East Asia,CHN
2402,NCT03708627,United States,North America,USA
2412,NCT03716128,Denmark,Europe,DNK
2418,NCT03724188,Egypt,Africa,EGY
2424,NCT03732495,France,Europe,FRA
2429,NCT03753919,Spain,Europe,ESP
2434,NCT03761290,United States,North America,USA
2436,NCT03764007,United States,North America,USA
2440,NCT03772496,China,East Asia,CHN
2442,NCT03773120,"Korea, Republic of",East Asia,KOR
2456,NCT03808779,China,East Asia,CHN
2456,NCT03808779,Ukraine,Europe,UKR
2468,NCT03830242,China,East Asia,CHN
2475,NCT03835728,United States,North America,USA
2477,NCT03836300,United States,North America,USA
2480,NCT03845647,China,East Asia,CHN
2481,NCT03866382,Puerto Rico,Central America,PRI
2481,NCT03866382,United States,North America,USA
2485,NCT03872284,France,Europe,FRA
2487,NCT03878953,Japan,East Asia,JPN
2488,NCT03880578,Germany,Europe,DEU
2492,NCT03887611,China,East Asia,CHN
2493,NCT03889431,Ethiopia,Africa,ETH
2501,NCT03896958,United States,North America,USA
2502,NCT03898622,Mexico,North America,MEX
2507,NCT03910049,Greece,Europe,GRC
2511,NCT03922321,Canada,North America,CAN
2515,NCT03924804,China,East Asia,CHN
2527,NCT03938545,Canada,North America,CAN
2527,NCT03938545,Germany,Europe,DEU
2527,NCT03938545,Italy,Europe,ITA
2527,NCT03938545,Spain,Europe,ESP
2527,NCT03938545,United States,North America,USA
2533,NCT03941184,United States,North America,USA
2538,NCT03948191,China,East Asia,CHN
2545,NCT03957616,France,Europe,FRA
2548,NCT03960437,United States,North America,USA
2551,NCT03960554,United States,North America,USA
2557,NCT03969108,Canada,North America,CAN
2568,NCT03980132,Spain,Europe,ESP
2572,NCT03986593,Brazil,South America,BRA
2580,NCT04009863,Hong Kong,East Asia,HKG
2582,NCT04012476,Spain,Europe,ESP
2589,NCT04013139,"Iran, Islamic Republic of",Middle East,IRN
2592,NCT04019379,United States,North America,USA
2597,NCT04028479,United States,North America,USA
2600,NCT04031638,France,Europe,FRA
2602,NCT04040946,France,Europe,FRA
2606,NCT04046354,China,East Asia,CHN
2610,NCT04053114,France,Europe,FRA
2619,NCT04064827,Puerto Rico,Central America,PRI
2619,NCT04064827,United States,North America,USA
2623,NCT04075851,China,East Asia,CHN
2626,NCT04080505,United States,North America,USA
2632,NCT04085913,United States,North America,USA
2634,NCT04096612,China,East Asia,CHN
2642,NCT04106596,France,Europe,FRA
2643,NCT04106843,United States,North America,USA
2652,NCT04129281,Italy,Europe,ITA
2656,NCT04135573,China,East Asia,CHN
2664,NCT04141540,France,Europe,FRA
2666,NCT04146259,Greece,Europe,GRC
2669,NCT04171622,United States,North America,USA
2673,NCT04175522,"Korea, Republic of",East Asia,KOR
2675,NCT04180007,China,East Asia,CHN
2677,NCT04193332,Denmark,Europe,DNK
2683,NCT04216732,United States,North America,USA
2690,NCT04239521,United Kingdom,Europe,GBR
2705,NCT04267965,Taiwan,East Asia,TWN
2708,NCT04270110,Egypt,Africa,EGY
2712,NCT04281875,United States,North America,USA
2714,NCT04284774,Puerto Rico,Central America,PRI
2714,NCT04284774,United States,North America,USA
2716,NCT04288115,United States,North America,USA
2717,NCT04288531,Portugal,Europe,PRT
2719,NCT04298684,France,Europe,FRA
2719,NCT04298684,Guadeloupe,Central America,GLP
2719,NCT04298684,Réunion,Africa,REU
2733,NCT04311606,United States,North America,USA
2746,NCT04329455,Egypt,Africa,EGY
2749,NCT04333342,"Korea, Republic of",East Asia,KOR
2756,NCT04339127,France,Europe,FRA
2759,NCT04339205,France,Europe,FRA
2763,NCT04344886,Czechia,Europe,CZE
2768,NCT04354896,Netherlands,Europe,NLD
2768,NCT04354896,Switzerland,Europe,CHE
2770,NCT04359979,Israel,Middle East,ISR
2776,NCT04373226,France,Europe,FRA
2778,NCT04383795,"Korea, Republic of",East Asia,KOR
2791,NCT04396912,Turkey,Middle East,TUR
2793,NCT04410601,Turkey,Middle East,TUR
2797,NCT04411290,Turkey,Middle East,TUR
2802,NCT04412694,Poland,Europe,POL
2807,NCT04424485,Turkey,Middle East,TUR
2810,NCT04433936,Egypt,Africa,EGY
2817,NCT04458233,Israel,Middle East,ISR
2822,NCT04463316,Netherlands,Europe,NLD
2823,NCT04463719,United States,North America,USA
2825,NCT04467021,United States,North America,USA
2826,NCT04472026,United States,North America,USA
2831,NCT04477798,China,East Asia,CHN
2834,NCT04482907,Turkey,Middle East,TUR
2845,NCT04488406,Italy,Europe,ITA
2854,NCT04509011,Austria,Europe,AUT
2854,NCT04509011,Norway,Europe,NOR
2854,NCT04509011,Poland,Europe,POL
2854,NCT04509011,Sweden,Europe,SWE
2855,NCT04514484,United States,North America,USA
2860,NCT04522622,Denmark,Europe,DNK
2869,NCT04548284,China,East Asia,CHN
2878,NCT04560127,China,East Asia,CHN
2883,NCT04564924,China,East Asia,CHN
2887,NCT04569604,Denmark,Europe,DNK
2892,NCT04574258,China,East Asia,CHN
2895,NCT04574947,Russian Federation,North Asia,RUS
2904,NCT04583735,United States,North America,USA
2913,NCT04598815,Italy,Europe,ITA
2920,NCT04601298,China,East Asia,CHN
2922,NCT04604808,Spain,Europe,ESP
2926,NCT04610723,France,Europe,FRA
2935,NCT04614389,United States,North America,USA
2940,NCT04632524,Egypt,Africa,EGY
2943,NCT04637360,Taiwan,East Asia,TWN
2945,NCT04639388,France,Europe,FRA
2947,NCT04639960,Switzerland,Europe,CHE
2950,NCT04647006,Turkey,Middle East,TUR
2953,NCT04647500,Switzerland,Europe,CHE
2955,NCT04662190,Spain,Europe,ESP
2959,NCT04663451,Belgium,Europe,BEL
2963,NCT04666103,China,East Asia,CHN
2966,NCT04671719,France,Europe,FRA
2973,NCT04680650,China,East Asia,CHN
2974,NCT04682340,Poland,Europe,POL
2981,NCT04683575,China,East Asia,CHN
2995,NCT04704414,Switzerland,Europe,CHE
3001,NCT04708626,Sweden,Europe,SWE
3006,NCT04714918,China,East Asia,CHN
3008,NCT04730726,Netherlands,Europe,NLD
3011,NCT04731740,Russian Federation,North Asia,RUS
3015,NCT04737330,Germany,Europe,DEU
3047,NCT04767763,Poland,Europe,POL
3048,NCT04776993,Italy,Europe,ITA
3056,NCT04782856,United States,North America,USA
3060,NCT04785443,France,Europe,FRA
3062,NCT04789993,France,Europe,FRA
3077,NCT04809454,Pakistan,South Asia,PAK
3081,NCT04823728,France,Europe,FRA
3084,NCT04842994,India,South Asia,IND
3088,NCT04846010,United States,North America,USA
3091,NCT04856488,Sweden,Europe,SWE
3103,NCT04876534,Italy,Europe,ITA
3107,NCT04877613,United States,North America,USA
3111,NCT04879173,"Korea, Republic of",East Asia,KOR
3118,NCT04895631,United States,North America,USA
3123,NCT04905641,Thailand,Southest Asia,THA
3128,NCT04919694,China,East Asia,CHN
3136,NCT04922892,China,East Asia,CHN
3137,NCT04927416,United States,North America,USA
3145,NCT04932135,Switzerland,Europe,CHE
3153,NCT04942769,China,East Asia,CHN
3164,NCT04953195,China,East Asia,CHN
3167,NCT04969926,United States,North America,USA
3178,NCT04988802,Croatia,Europe,HRV
3183,NCT04998968,Sweden,Europe,SWE
3184,NCT05002998,United States,North America,USA
3191,NCT05007093,China,East Asia,CHN
3192,NCT05012033,United Kingdom,Europe,GBR
3198,NCT05015127,China,East Asia,CHN
3204,NCT05017142,Switzerland,Europe,CHE
3205,NCT05019118,Spain,Europe,ESP
3218,NCT05043233,China,East Asia,CHN
3224,NCT05049603,Italy,Europe,ITA
3231,NCT05059470,United States,North America,USA
3232,NCT05068687,Belgium,Europe,BEL
3233,NCT05070091,Poland,Europe,POL
3247,NCT05098600,Czechia,Europe,CZE
3253,NCT05108298,United States,North America,USA
3254,NCT05110040,China,East Asia,CHN
3258,NCT05112211,China,East Asia,CHN
3265,NCT05117853,Belgium,Europe,BEL
3266,NCT05118542,Indonesia,Southest Asia,IDN
3269,NCT05119296,United States,North America,USA
3272,NCT05126147,Taiwan,East Asia,TWN
3276,NCT05126706,"Korea, Republic of",East Asia,KOR
3278,NCT05130476,Denmark,Europe,DNK
3283,NCT05142904,Netherlands,Europe,NLD
3288,NCT05149898,Australia,Pacifica,AUS
3288,NCT05149898,United States,North America,USA
3296,NCT05176639,United States,North America,USA
3303,NCT05180214,Egypt,Africa,EGY
3309,NCT05189314,United States,North America,USA
3311,NCT05189808,United States,North America,USA
3313,NCT05189821,United States,North America,USA
3319,NCT05199103,Poland,Europe,POL
3324,NCT05214274,China,East Asia,CHN
3326,NCT05216718,"Korea, Republic of",East Asia,KOR
3333,NCT05225883,France,Europe,FRA
3336,NCT05229341,United States,North America,USA
3339,NCT05239221,Hungary,Europe,HUN
3339,NCT05239221,Netherlands,Europe,NLD
3343,NCT05241626,Egypt,Africa,EGY
3362,NCT05264857,United States,North America,USA
3376,NCT05280600,United Kingdom,Europe,GBR
3379,NCT05290493,Canada,North America,CAN
3379,NCT05290493,United States,North America,USA
3381,NCT05299437,Italy,Europe,ITA
3383,NCT05299632,United States,North America,USA
3386,NCT05316922,Italy,Europe,ITA
3392,NCT02378233,Sweden,Europe,SWE
3393,NCT02742597,Canada,North America,CAN
3394,NCT02789800,Canada,North America,CAN
3396,NCT02966405,China,East Asia,CHN
3397,NCT03149354,France,Europe,FRA
3401,NCT03922087,China,East Asia,CHN
3402,NCT03932487,China,East Asia,CHN
3403,NCT04019509,Belgium,Europe,BEL
3404,NCT04208503,Poland,Europe,POL
3408,NCT04388956,Taiwan,East Asia,TWN
3412,NCT04571736,France,Europe,FRA
3413,NCT04585126,France,Europe,FRA
3414,NCT04615988,United States,North America,USA
3415,NCT04658524,Brazil,South America,BRA
3417,NCT04708704,United States,North America,USA
3421,NCT04936698,Taiwan,East Asia,TWN
3423,NCT04991493,China,East Asia,CHN
3424,NCT05016518,"Korea, Republic of",East Asia,KOR
3426,NCT05103774,Egypt,Africa,EGY
3427,NCT05126108,France,Europe,FRA
3428,NCT05151120,France,Europe,FRA
3429,NCT05251194,"Korea, Republic of",East Asia,KOR
3430,NCT05323539,Turkey,Middle East,TUR
3435,NCT00001160,United States,North America,USA
3438,NCT00001242,United States,North America,USA
3440,NCT00001304,United States,North America,USA
3442,NCT00001730,United States,North America,USA
3451,NCT00006329,United States,North America,USA
3452,NCT00037193,United States,North America,USA
3458,NCT00053547,United States,North America,USA
3463,NCT00073710,United States,North America,USA
3464,NCT00080574,United States,North America,USA
3466,NCT00094055,United States,North America,USA
3471,NCT00098345,France,Europe,FRA
3471,NCT00098345,United States,North America,USA
3475,NCT00111735,Australia,Pacifica,AUS
3476,NCT00115739,United States,North America,USA
3477,NCT00115895,Finland,Europe,FIN
3482,NCT00123461,Puerto Rico,Central America,PRI
3482,NCT00123461,United States,North America,USA
3483,NCT00123760,Canada,North America,CAN
3484,NCT00124527,Argentina,South America,ARG
3484,NCT00124527,France,Europe,FRA
3484,NCT00124527,Peru,South America,PER
3484,NCT00124527,Russian Federation,North Asia,RUS
3484,NCT00124527,Ukraine,Europe,UKR
3484,NCT00124527,United States,North America,USA
3485,NCT00126568,United States,North America,USA
3492,NCT00144079,Austria,Europe,AUT
3492,NCT00144079,Germany,Europe,DEU
3492,NCT00144079,Switzerland,Europe,CHE
3493,NCT00148213,Germany,Europe,DEU
3495,NCT00151723,Netherlands,Europe,NLD
3496,NCT00169806,United States,North America,USA
3497,NCT00175149,Denmark,Europe,DNK
3498,NCT00176748,United States,North America,USA
3499,NCT00181168,France,Europe,FRA
3499,NCT00181168,United States,North America,USA
3502,NCT00206375,United States,North America,USA
3503,NCT00211939,United States,North America,USA
3504,NCT00215605,United States,North America,USA
3505,NCT00223158,Canada,North America,CAN
3506,NCT00230802,United States,North America,USA
3507,NCT00251316,United States,North America,USA
3508,NCT00257920,United States,North America,USA
3509,NCT00261950,Belgium,Europe,BEL
3509,NCT00261950,Czech Republic,Europe,CZE
3509,NCT00261950,Hungary,Europe,HUN
3509,NCT00261950,Italy,Europe,ITA
3509,NCT00261950,"Macedonia, The Former Yugoslav Republic of",Europe,MKD
3509,NCT00261950,Poland,Europe,POL
3509,NCT00261950,Portugal,Europe,PRT
3509,NCT00261950,Spain,Europe,ESP
3509,NCT00261950,Switzerland,Europe,CHE
3509,NCT00261950,Turkey,Middle East,TUR
3509,NCT00261950,United Kingdom,Europe,GBR
3509,NCT00261950,United States,North America,USA
3510,NCT00271427,Turkey,Middle East,TUR
3511,NCT00275171,Denmark,Europe,DNK
3512,NCT00277589,Germany,Europe,DEU
3514,NCT00280852,Canada,North America,CAN
3517,NCT00288873,United States,North America,USA
3518,NCT00295763,Canada,North America,CAN
3518,NCT00295763,France,Europe,FRA
3518,NCT00295763,Germany,Europe,DEU
3518,NCT00295763,Italy,Europe,ITA
3518,NCT00295763,United States,North America,USA
3520,NCT00336102,United States,North America,USA
3521,NCT00339716,Belarus,North Asia,BLR
3522,NCT00341094,Ukraine,Europe,UKR
3523,NCT00341185,Kazakhstan,North Asia,KAZ
3524,NCT00342407,United States,North America,USA
3525,NCT00342446,United States,North America,USA
3529,NCT00354523,United States,North America,USA
3530,NCT00356512,United States,North America,USA
3531,NCT00358956,Australia,Pacifica,AUS
3531,NCT00358956,Canada,North America,CAN
3531,NCT00358956,Italy,Europe,ITA
3531,NCT00358956,Netherlands,Europe,NLD
3531,NCT00358956,Romania,Europe,ROU
3531,NCT00358956,Spain,Europe,ESP
3531,NCT00358956,Switzerland,Europe,CHE
3531,NCT00358956,United States,North America,USA
3532,NCT00359385,United States,North America,USA
3534,NCT00374595,United States,North America,USA
3535,NCT00377312,United States,North America,USA
3541,NCT00389441,Canada,North America,CAN
3541,NCT00389441,China,East Asia,CHN
3541,NCT00389441,Czech Republic,Europe,CZE
3541,NCT00389441,India,South Asia,IND
3541,NCT00389441,Italy,Europe,ITA
3541,NCT00389441,Poland,Europe,POL
3541,NCT00389441,Spain,Europe,ESP
3541,NCT00389441,United Kingdom,Europe,GBR
3541,NCT00389441,United States,North America,USA
3542,NCT00395538,United States,North America,USA
3545,NCT00397475,Germany,Europe,DEU
3550,NCT00403390,United States,North America,USA
3551,NCT00403598,Israel,Middle East,ISR
3552,NCT00405405,United States,North America,USA
3553,NCT00410761,Australia,Pacifica,AUS
3553,NCT00410761,Austria,Europe,AUT
3553,NCT00410761,Belgium,Europe,BEL
3553,NCT00410761,Brazil,South America,BRA
3553,NCT00410761,Canada,North America,CAN
3553,NCT00410761,Czechia,Europe,CZE
3553,NCT00410761,Denmark,Europe,DNK
3553,NCT00410761,France,Europe,FRA
3553,NCT00410761,Germany,Europe,DEU
3553,NCT00410761,Hungary,Europe,HUN
3553,NCT00410761,India,South Asia,IND
3553,NCT00410761,Italy,Europe,ITA
3553,NCT00410761,"Korea, Republic of",East Asia,KOR
3553,NCT00410761,Mexico,North America,MEX
3553,NCT00410761,Netherlands,Europe,NLD
3553,NCT00410761,Poland,Europe,POL
3553,NCT00410761,Portugal,Europe,PRT
3553,NCT00410761,Romania,Europe,ROU
3553,NCT00410761,Russian Federation,North Asia,RUS
3553,NCT00410761,Serbia,Europe,SRB
3553,NCT00410761,Spain,Europe,ESP
3553,NCT00410761,Sweden,Europe,SWE
3553,NCT00410761,Switzerland,Europe,CHE
3553,NCT00410761,United States,North America,USA
3554,NCT00415584,United States,North America,USA
3555,NCT00417612,United States,North America,USA
3556,NCT00418600,United States,North America,USA
3559,NCT00432939,United States,North America,USA
3560,NCT00435851,France,Europe,FRA
3562,NCT00439478,Switzerland,Europe,CHE
3563,NCT00446329,Greece,Europe,GRC
3564,NCT00451880,United States,North America,USA
3565,NCT00452049,Belgium,Europe,BEL
3566,NCT00454077,Italy,Europe,ITA
3567,NCT00454220,Brazil,South America,BRA
3567,NCT00454220,Canada,North America,CAN
3567,NCT00454220,Denmark,Europe,DNK
3567,NCT00454220,France,Europe,FRA
3567,NCT00454220,Germany,Europe,DEU
3567,NCT00454220,Italy,Europe,ITA
3567,NCT00454220,Netherlands,Europe,NLD
3567,NCT00454220,United States,North America,USA
3568,NCT00454350,United States,North America,USA
3569,NCT00459459,Taiwan,East Asia,TWN
3570,NCT00463021,United States,North America,USA
3571,NCT00467506,France,Europe,FRA
3572,NCT00469599,Denmark,Europe,DNK
3574,NCT00471458,Finland,Europe,FIN
3575,NCT00473265,United States,North America,USA
3577,NCT00488644,United States,North America,USA
3579,NCT00497484,Italy,Europe,ITA
3581,NCT00501215,United States,North America,USA
3582,NCT00505479,China,East Asia,CHN
3583,NCT00507429,Belarus,North Asia,BLR
3583,NCT00507429,Bulgaria,Europe,BGR
3583,NCT00507429,Egypt,Africa,EGY
3583,NCT00507429,India,South Asia,IND
3583,NCT00507429,Israel,Middle East,ISR
3583,NCT00507429,Italy,Europe,ITA
3583,NCT00507429,Poland,Europe,POL
3583,NCT00507429,Romania,Europe,ROU
3583,NCT00507429,Russian Federation,North Asia,RUS
3583,NCT00507429,Ukraine,Europe,UKR
3583,NCT00507429,United Kingdom,Europe,GBR
3583,NCT00507429,United States,North America,USA
3584,NCT00510640,France,Europe,FRA
3585,NCT00513032,Switzerland,Europe,CHE
3586,NCT00514046,United States,North America,USA
3589,NCT00522028,Norway,Europe,NOR
3590,NCT00524238,Denmark,Europe,DNK
3591,NCT00525122,Netherlands,Europe,NLD
3593,NCT00528788,United States,North America,USA
3594,NCT00537095,Belgium,Europe,BEL
3594,NCT00537095,Denmark,Europe,DNK
3594,NCT00537095,France,Europe,FRA
3594,NCT00537095,Norway,Europe,NOR
3594,NCT00537095,Spain,Europe,ESP
3594,NCT00537095,Sweden,Europe,SWE
3594,NCT00537095,Switzerland,Europe,CHE
3596,NCT00537979,Mexico,North America,MEX
3597,NCT00538720,United States,North America,USA
3598,NCT00551486,"Korea, Republic of",East Asia,KOR
3600,NCT00552487,Germany,Europe,DEU
3602,NCT00565864,United States,North America,USA
3603,NCT00566488,United States,North America,USA
3604,NCT00568438,United States,North America,USA
3605,NCT00569920,Norway,Europe,NOR
3609,NCT00573573,Canada,North America,CAN
3610,NCT00580788,United States,North America,USA
3611,NCT00581828,United States,North America,USA
3612,NCT00582712,United States,North America,USA
3613,NCT00587158,United States,North America,USA
3615,NCT00591032,Germany,Europe,DEU
3616,NCT00598364,United States,North America,USA
3617,NCT00601328,United States,North America,USA
3618,NCT00603941,United States,North America,USA
3619,NCT00604318,Denmark,Europe,DNK
3621,NCT00615537,United States,North America,USA
3624,NCT00625846,Australia,Pacifica,AUS
3624,NCT00625846,China,East Asia,CHN
3624,NCT00625846,Singapore,Southest Asia,SGP
3624,NCT00625846,Taiwan,East Asia,TWN
3624,NCT00625846,United States,North America,USA
3626,NCT00646282,United States,North America,USA
3627,NCT00647140,France,Europe,FRA
3629,NCT00664430,Brazil,South America,BRA
3631,NCT00667576,Japan,East Asia,JPN
3632,NCT00668811,United States,North America,USA
3635,NCT00673010,United States,North America,USA
3636,NCT00674154,Denmark,Europe,DNK
3638,NCT00687778,Israel,Middle East,ISR
3639,NCT00691990,Greece,Europe,GRC
3640,NCT00692835,Greece,Europe,GRC
3641,NCT00693147,Greece,Europe,GRC
3642,NCT00701805,Japan,East Asia,JPN
3643,NCT00704730,Austria,Europe,AUT
3643,NCT00704730,Belgium,Europe,BEL
3643,NCT00704730,Brazil,South America,BRA
3643,NCT00704730,Canada,North America,CAN
3643,NCT00704730,Chile,South America,CHL
3643,NCT00704730,Denmark,Europe,DNK
3643,NCT00704730,France,Europe,FRA
3643,NCT00704730,Germany,Europe,DEU
3643,NCT00704730,Greece,Europe,GRC
3643,NCT00704730,India,South Asia,IND
3643,NCT00704730,Israel,Middle East,ISR
3643,NCT00704730,Italy,Europe,ITA
3643,NCT00704730,"Korea, Republic of",East Asia,KOR
3643,NCT00704730,Netherlands,Europe,NLD
3643,NCT00704730,Peru,South America,PER
3643,NCT00704730,Poland,Europe,POL
3643,NCT00704730,Portugal,Europe,PRT
3643,NCT00704730,Russian Federation,North Asia,RUS
3643,NCT00704730,Saudi Arabia,Middle East,SAU
3643,NCT00704730,Spain,Europe,ESP
3643,NCT00704730,Sweden,Europe,SWE
3643,NCT00704730,Switzerland,Europe,CHE
3643,NCT00704730,United Kingdom,Europe,GBR
3643,NCT00704730,United States,North America,USA
3645,NCT00718770,United States,North America,USA
3646,NCT00719615,United States,North America,USA
3647,NCT00730210,Denmark,Europe,DNK
3648,NCT00732615,Belgium,Europe,BEL
3648,NCT00732615,Canada,North America,CAN
3648,NCT00732615,Denmark,Europe,DNK
3648,NCT00732615,France,Europe,FRA
3648,NCT00732615,Hungary,Europe,HUN
3648,NCT00732615,Italy,Europe,ITA
3648,NCT00732615,United Kingdom,Europe,GBR
3648,NCT00732615,United States,North America,USA
3649,NCT00742716,Canada,North America,CAN
3649,NCT00742716,United States,North America,USA
3650,NCT00743782,United States,North America,USA
3651,NCT00744302,China,East Asia,CHN
3652,NCT00747760,Israel,Middle East,ISR
3652,NCT00747760,United States,North America,USA
3653,NCT00749697,United Kingdom,Europe,GBR
3654,NCT00754182,Italy,Europe,ITA
3656,NCT00754442,United States,North America,USA
3657,NCT00770016,Denmark,Europe,DNK
3659,NCT00784303,Australia,Pacifica,AUS
3659,NCT00784303,France,Europe,FRA
3659,NCT00784303,Italy,Europe,ITA
3659,NCT00784303,Poland,Europe,POL
3659,NCT00784303,United Kingdom,Europe,GBR
3659,NCT00784303,United States,North America,USA
3660,NCT00786552,Germany,Europe,DEU
3661,NCT00792857,United States,North America,USA
3662,NCT00793689,Greece,Europe,GRC
3663,NCT00794053,Egypt,Africa,EGY
3664,NCT00795782,"Korea, Republic of",East Asia,KOR
3667,NCT00800358,Malaysia,Southest Asia,MYS
3671,NCT00818896,United States,North America,USA
3673,NCT00823303,United States,North America,USA
3674,NCT00824226,Estonia,Europe,EST
3675,NCT00828347,Japan,East Asia,JPN
3676,NCT00856401,United States,North America,USA
3679,NCT00877981,Denmark,Europe,DNK
3679,NCT00877981,Sweden,Europe,SWE
3680,NCT00880503,United States,North America,USA
3682,NCT00887666,United States,North America,USA
3683,NCT00888069,United States,North America,USA
3684,NCT00891813,Peru,South America,PER
3687,NCT00905866,Taiwan,East Asia,TWN
3688,NCT00923247,United States,North America,USA
3689,NCT00926978,United States,North America,USA
3692,NCT00929318,Germany,Europe,DEU
3694,NCT00936858,United States,North America,USA
3696,NCT00941551,Poland,Europe,POL
3699,NCT00946894,Poland,Europe,POL
3700,NCT00948337,"Korea, Republic of",East Asia,KOR
3702,NCT00958451,United States,North America,USA
3703,NCT00961701,Israel,Middle East,ISR
3704,NCT00970359,United States,North America,USA
3705,NCT00973336,Austria,Europe,AUT
3706,NCT00975000,Australia,Pacifica,AUS
3706,NCT00975000,Austria,Europe,AUT
3706,NCT00975000,Belgium,Europe,BEL
3706,NCT00975000,Canada,North America,CAN
3706,NCT00975000,France,Europe,FRA
