index,nct_id,investigators
659,NCT04842994,Tata Memorial Hospital
663,NCT04846010,"All Natural Medicine Clinic, LLC"
666,NCT04856488,"Department of Endocrinology, Karolinska University Hospital"
677,NCT04876534,Istituto Auxologico Italiano
677,NCT04876534,"Azienda Ospedaliero, Universitaria Pisana"
677,NCT04876534,"Azienda Ospedaliera ""Sant'Andrea"""
677,NCT04876534,Mauriziano Umberto I Hospital
680,NCT04877613,University of Pennsylvania
683,NCT04879173,Seoul St. Mary hospital
689,NCT04895631,"University of California, San Francisco"
694,NCT04919694,"Zhongshan Ophthalmic Center, Sun Yat-sen University"
702,NCT04922892,NanjingMU
703,NCT04927416,National Institutes of Health Clinical Center
711,NCT04932135,University Hospital Basel
719,NCT04942769,"Beijing Chao-Yang Hospital, Capital Medical University"
730,NCT04953195,"Beijing Chao-Yang Hospital, Capital Medical University"
732,NCT04969926,National Institutes of Health Clinical Center
744,NCT04988802,Dubrava University Hospital
749,NCT05002998,University of Colorado - Eye Center
749,NCT05002998,Bascom Palmer Eye Institute
755,NCT05007093,Peking Union Medical College Hospital
757,NCT05012033,Imperial College Healthcare NHS Trust
762,NCT05015127,"Shanghai Ninth People's Hospital, Shanghai Jiaotong University School of Medicine"
768,NCT05017142,Kantonsspital Aarau
768,NCT05017142,Kantonsspital Graubünden
768,NCT05017142,Children's Hospital of Eastern Switzerland
768,NCT05017142,"Pediatric Institute of Southern Switzerland, Ospedale San Giovanni"
768,NCT05017142,University Children's Hospital Lausanne (CHUV)
768,NCT05017142,Kinderspital Winterthur
768,NCT05017142,"University Children's Hospital Basel, UKBB"
768,NCT05017142,"University Children's Hospital, Inselspital Bern"
768,NCT05017142,"Institute of Social and Preventive Medicine, University of Bern"
768,NCT05017142,University Hospitals of Geneva (HUG)
768,NCT05017142,Luzerner Kantonsspital
768,NCT05017142,University Children's Hospital Zurich
769,NCT05019118,Nursing University School of Ourense
781,NCT05043233,"Ruijin hospital, Shanghai Jiaotong University School of Medicine"
786,NCT05049603,Ospedale Cisanello-Endocrinology II
790,NCT05059470,M D Anderson Cancer Center
791,NCT05068687,Ghent University Hospital
799,NCT05098600,Teaching Hospital of Royal Vineguards
805,NCT05108298,Wake Forest School of Medicine
806,NCT05110040,Zhongshan Ophthalmic Center
810,NCT05112211,Zhongshan Ophthalmic Center
817,NCT05117853,Onze Lieve Vrouw Hospital
819,NCT05119296,Stanford University
822,NCT05126147,National Taiwan University Hospital
825,NCT05126706,Seoul National University Hospital
827,NCT05130476,Odense University Hospital
832,NCT05142904,Rijnstate Hospital
832,NCT05142904,"Amsterdam UMC, location VUMC"
837,NCT05149898,Greenwood Genetic Center
837,NCT05149898,Lady Cilento Children's Hospital - South Brisbane
837,NCT05149898,Genetics Clinics Australia
845,NCT05176639,Sarasota Retina Institute
845,NCT05176639,"TKL Research, Inc."
845,NCT05176639,Neuro-Eye Clinical Trials
854,NCT05189314,Columbia University
856,NCT05189808,Columbia University
858,NCT05189821,Columbia University
862,NCT05199103,"Department of Internal Medicine and Oncological Chemotherapy, Medical Faculty in Katowice, Medical University of Silesia"
867,NCT05214274,Peking Union Medical College Hospital
867,NCT05214274,The First Hospital of China Medical University
867,NCT05214274,"The First Affiliated Hospital , Sun Yat-sen University"
867,NCT05214274,The Second Xiangya Hospital of Central South University
867,NCT05214274,Shanghai Sixth People's Hospital
867,NCT05214274,West China Hospital of Sichuan University
867,NCT05214274,The First Affiliated Hospital of Xinjiang Medical University
869,NCT05216718,Dong sik Bae
876,NCT05225883,Centre de référence des syndromes neurologiques paranéoplasiques et encéphalites auto-immunes
879,NCT05229341,City of Hope Medical Center
882,NCT05239221,Amolyt Pharma Investigational Site Hungary
882,NCT05239221,PRA-EDS
901,NCT05264857,Stony Brook University Cancer Center
915,NCT05280600,Guy's and St Thomas' NHS Foundation Trust
918,NCT05290493,Children's Hospital of Philadelphia (CHOP)
918,NCT05290493,Seattle Children's Hospital
918,NCT05290493,The Hospital for Sick Children (SickKids)
919,NCT05299437,"Nuclear Medicine, Ospedale Sacro Cuore - Don Calabria"
919,NCT05299437,"Nuclear Medicine, Fondazione IRCCS Istituto Nazionale Tumori"
920,NCT05299632,Emory Saint Joseph's Hospital
920,NCT05299632,Emory University Hospital (EUH)
920,NCT05299632,Emory Johns Creek Hospital
923,NCT02378233,Health Care center
924,NCT02742597,Western University
924,NCT02742597,Mount Sinai Hospital
924,NCT02742597,Providence Healthcare
924,NCT02742597,St. Michael's Hospital
924,NCT02742597,Sunnybrook Health Sciences Centre
924,NCT02742597,Toronto Central Community Care Access Centre
924,NCT02742597,Toronto East General Hospital
924,NCT02742597,University Hospital Network
924,NCT02742597,Women's College Hospital
925,NCT02789800,Université de Sherbrooke
925,NCT02789800,CIUSSS du Sageunay-Lac-Saint-Jean
927,NCT02966405,Peking University International Hospital
928,NCT03149354,CHU Amiens Picardie
932,NCT03922087,School of Public Health of Sun Yat-sen University (North Campus)
933,NCT03932487,Peking University international hospital
934,NCT04019509,UZ Brussel
936,NCT04208503,Department of Neonatology and Neonatal Intensive Care Warsaw Medical University
940,NCT04388956,National Taiwan University Hospital
944,NCT04571736,CHU Gui de Chauliac
945,NCT04585126,Caen University Hospital
946,NCT04615988,Mount Sinai Hospital /Tisch Cancer Cancer/Ruttenberg Treatment Center
947,NCT04658524,Ana Beatriz Winter Tavares
949,NCT04708704,Yale University
953,NCT04936698,Chang Gung Memorial hospital
955,NCT04991493,Affiliated Cancer Hospital of Shantou University Medical College Medical
956,NCT05016518,Gangnam Severance Hospital
958,NCT05103774,Hospital of Sohag University
959,NCT05126108,Surgical anesthesia service - Cochin Hospital
960,NCT05151120,Service D'endocrinologie - Hôpital Louis Pradel - Hospices Civils de Lyon
960,NCT05151120,Service de Médecine Nucléaire - Hôpital Louis Pradel - Hospices Civils de Lyon
961,NCT05251194,Seoul Metropolitan Government Seoul National University Boramae Medical Center
966,NCT00001160,National Institutes of Health Clinical Center
969,NCT00001242,"National Institutes of Health Clinical Center, 9000 Rockville Pike"
970,NCT00169806,IU Health Methodist Hospital
971,NCT00342446,Columbia University
973,NCT00410761,Investigational Site Number 3
973,NCT00410761,Investigational Site Number 8
973,NCT00410761,Investigational Site Number 9
973,NCT00410761,Investigational Site Number 11
973,NCT00410761,Investigational Site Number 15
973,NCT00410761,Investigational Site Number 18
973,NCT00410761,Investigational Site Number 17
973,NCT00410761,Investigational Site Number 2
973,NCT00410761,Investigational Site Number 7
973,NCT00410761,Investigational Site Number 14
973,NCT00410761,Investigational Site Number 10
973,NCT00410761,Investigational Site Number 6
973,NCT00410761,Investigational Site Number 22
973,NCT00410761,Investigational Site Number 19
973,NCT00410761,Investigational Site Number 13
973,NCT00410761,Investigational Site Number 21
973,NCT00410761,Investigational Site Number 1001
973,NCT00410761,Investigational Site Number 1901
973,NCT00410761,Investigational Site Number 1101
973,NCT00410761,Investigational Site Number 1102
973,NCT00410761,Investigational Site Number 2301
973,NCT00410761,Investigational Site Number 2302
973,NCT00410761,Investigational Site Number 1203
973,NCT00410761,Investigational Site Number 1202
973,NCT00410761,Investigational Site Number 1201
973,NCT00410761,Investigational Site Number 1204
973,NCT00410761,Investigational Site Number 1205
973,NCT00410761,Investigational Site Number 3601
973,NCT00410761,Investigational Site Number 2701
973,NCT00410761,Investigational Site Number 2802
973,NCT00410761,Investigational Site Number 2803
973,NCT00410761,Investigational Site Number 2801
973,NCT00410761,Investigational Site Number 2002
973,NCT00410761,Investigational Site Number 2001
973,NCT00410761,Investigational Site Number 2005
973,NCT00410761,Investigational Site Number 1601
973,NCT00410761,Investigational Site Number 1401
973,NCT00410761,Investigational Site Number 1402
973,NCT00410761,Investigational Site Number 2506
973,NCT00410761,Investigational Site Number 2502
973,NCT00410761,Investigational Site Number 2503
973,NCT00410761,Investigational Site Number 2501
973,NCT00410761,Investigational Site Number 2505
973,NCT00410761,Investigational Site Number 2504
973,NCT00410761,Investigational Site Number 1501
973,NCT00410761,Investigational Site Number 2403
973,NCT00410761,Investigational Site Number 2402
973,NCT00410761,Investigational Site Number 2404
973,NCT00410761,Investigational Site Number 2902
973,NCT00410761,Investigational Site Number 2901
973,NCT00410761,Investigational Site Number 1701
973,NCT00410761,Investigational Site Number 1702
973,NCT00410761,Investigational Site Number 1703
973,NCT00410761,Investigational Site Number 2602
973,NCT00410761,Investigational Site Number 2601
973,NCT00410761,Investigational Site Number 1801
973,NCT00410761,Investigational Site Number 3301
973,NCT00410761,Investigational Site Number 3402
973,NCT00410761,Investigational Site Number 3401
973,NCT00410761,Investigational Site Number 3003
973,NCT00410761,Investigational Site Number 3001
973,NCT00410761,Investigational Site Number 3002
973,NCT00410761,Investigational Site Number 3102
973,NCT00410761,Investigational Site Number 3101
973,NCT00410761,Investigational Site Number 2101
973,NCT00410761,Investigational Site Number 2102
974,NCT00537095,Research Site
976,NCT00591032,"Department for medical informatics, biometry and epidemiology, Ruhr-University of Bochum"
976,NCT00591032,"Institute of Clinical Chemistry, Transfusion and Laboratory Medicine, Universitätsklinikum Bergmannsheil, Ruhr-Universität Bochum"
976,NCT00591032,"Medical Hospital II, Bergmannsheil University Hospitals, Ruhr University of Bochum"
976,NCT00591032,"Medizinische Klinik I, Universitätsklinikum Bergmannsheil, Ruhr-Universität Bochum"
976,NCT00591032,"Diabetes-Zentrum, Mathias-Spital"
976,NCT00591032,"Abteilung für Laboratoriums- und Transfusionsmedizin, Westpfalz-Klinikum Kaiserslautern"
977,NCT00673010,Memorial Sloan Kettering Cancer Center
980,NCT01074684,Università di Cagliari
980,NCT01074684,Azienda Ospedaliera Unviersitaria Careggi - Firenze
980,NCT01074684,ASL TO/4 Ospedale di Ivrea
980,NCT01074684,Istituto Nazionale dei Tumori
980,NCT01074684,Azienda Ospedaliera Universitaria di Padova
980,NCT01074684,Università Cattolica del Sacro Cuore di Roma Policlinico Gemelli
980,NCT01074684,Ospedale di Taormina
980,NCT01074684,Università degli studi di Perugia - Sede di Terni
981,NCT01087619,"Skåne University Hospital, Department of Surgery, Lund"
982,NCT01141309,Memoral Sloan Kettering Cancer Center
982,NCT01141309,Memorial Sloan Kettering Cancer Center @ Suffolk
982,NCT01141309,Memorial Sloan Kettering Westchester
982,NCT01141309,Memorial Sloan Kettering Cancer Center
983,NCT01145040,Klinikum Ludwigsburg-Bietigheim
983,NCT01145040,"Institute for diagnostical radiology, interventional radiology and nuclear medicine, Bergmannsheil University Hospitals, Ruhr University of Bochum"
983,NCT01145040,"Medical Hospital I, Bergmannsheil University Hospitals, Ruhr University of Bochum"
985,NCT01236547,University of Alabama at Birmingham Cancer Center
985,NCT01236547,The Kirklin Clinic at Acton Road
985,NCT01236547,Cancer Center at Saint Joseph's
985,NCT01236547,Saint Joseph's Hospital and Medical Center
985,NCT01236547,Arizona Oncology-Deer Valley Center
985,NCT01236547,Arizona Oncology Services Foundation
985,NCT01236547,Sutter Cancer Centers Radiation Oncology Services-Auburn
985,NCT01236547,Alta Bates Summit Medical Center-Herrick Campus
985,NCT01236547,Mills-Peninsula Medical Center
985,NCT01236547,Sutter Cancer Centers Radiation Oncology Services-Cameron Park
985,NCT01236547,Eden Hospital Medical Center
985,NCT01236547,Sutter Cancer Centers Radiation Oncology Services-Roseville
985,NCT01236547,Sutter Medical Center Sacramento
985,NCT01236547,California Pacific Medical Center-Pacific Campus
985,NCT01236547,UCSF Medical Center-Mount Zion
985,NCT01236547,UCSF Medical Center-Parnassus
985,NCT01236547,Sutter Cancer Centers Radiation Oncology Services-Vacaville
985,NCT01236547,Sutter Solano Medical Center/Cancer Center
985,NCT01236547,Christiana Gynecologic Oncology LLC
985,NCT01236547,Delaware Clinical and Laboratory Physicians PA
985,NCT01236547,Helen F Graham Cancer Center
985,NCT01236547,Medical Oncology Hematology Consultants PA
985,NCT01236547,Christiana Care Health System-Christiana Hospital
985,NCT01236547,Beebe Health Campus
985,NCT01236547,Christiana Care Health System-Wilmington Hospital
985,NCT01236547,Mayo Clinic in Florida
985,NCT01236547,Moffitt Cancer Center
985,NCT01236547,Emory University Hospital Midtown
985,NCT01236547,Emory University Hospital/Winship Cancer Institute
985,NCT01236547,Radiation Oncology Associates PC
985,NCT01236547,Parkview Hospital Randallia
985,NCT01236547,University of Kansas Cancer Center
985,NCT01236547,The James Graham Brown Cancer Center at University of Louisville
985,NCT01236547,Mary Bird Perkins Cancer Center
985,NCT01236547,Touro Infirmary
985,NCT01236547,Greater Baltimore Medical Center
985,NCT01236547,Sinai Hospital of Baltimore
985,NCT01236547,Boston Medical Center
985,NCT01236547,Henry Ford Cancer Institute-Downriver
985,NCT01236547,Henry Ford Macomb Hospital-Clinton Township
985,NCT01236547,Henry Ford Medical Center-Fairlane
985,NCT01236547,Henry Ford Hospital
985,NCT01236547,West Michigan Cancer Center
985,NCT01236547,Henry Ford Medical Center-Columbus
985,NCT01236547,Henry Ford West Bloomfield Hospital
985,NCT01236547,Fairview Ridges Hospital
985,NCT01236547,Mercy Hospital
985,NCT01236547,Fairview Southdale Hospital
985,NCT01236547,Unity Hospital
985,NCT01236547,Minnesota Oncology Hematology PA-Maplewood
985,NCT01236547,Abbott-Northwestern Hospital
985,NCT01236547,Hennepin County Medical Center
985,NCT01236547,North Memorial Medical Health Center
985,NCT01236547,Mayo Clinic in Rochester
985,NCT01236547,Metro Minnesota Community Oncology Research Consortium
985,NCT01236547,Park Nicollet Clinic - Saint Louis Park
985,NCT01236547,Regions Hospital
985,NCT01236547,United Hospital
985,NCT01236547,Ridgeview Medical Center
985,NCT01236547,Rice Memorial Hospital
985,NCT01236547,University of Mississippi Medical Center
985,NCT01236547,Billings Clinic Cancer Center
985,NCT01236547,Memorial Sloan Kettering Basking Ridge
985,NCT01236547,New York-Presbyterian/Brooklyn Methodist Hospital
985,NCT01236547,Memorial Sloan Kettering Commack
985,NCT01236547,Memorial Sloan Kettering Westchester
985,NCT01236547,Memorial Sloan Kettering Cancer Center
985,NCT01236547,Memorial Sloan Kettering Sleepy Hollow
985,NCT01236547,Memorial Sloan Kettering Nassau
985,NCT01236547,UNC Lineberger Comprehensive Cancer Center
985,NCT01236547,Summa Health System - Akron Campus
985,NCT01236547,Summa Health System - Barberton Campus
985,NCT01236547,University of Cincinnati Cancer Center-UC Medical Center
985,NCT01236547,Case Western Reserve University
985,NCT01236547,Cleveland Clinic Foundation
985,NCT01236547,Ohio State University Comprehensive Cancer Center
985,NCT01236547,Mercy Cancer Center-Elyria
985,NCT01236547,Summa Health Medina Medical Center
985,NCT01236547,UH Seidman Cancer Center at Lake Health Mentor Campus
985,NCT01236547,UH Seidman Cancer Center at Southwest General Hospital
985,NCT01236547,University Hospitals Parma Medical Center
985,NCT01236547,UH Seidman Cancer Center at Firelands Regional Medical Center
985,NCT01236547,University of Cincinnati Cancer Center-West Chester
985,NCT01236547,University of Oklahoma Health Sciences Center
985,NCT01236547,UPMC-Heritage Valley Health System Beaver
985,NCT01236547,UPMC Cancer Centers - Arnold Palmer Pavilion
985,NCT01236547,Penn State Milton S Hershey Medical Center
985,NCT01236547,UPMC-Johnstown/John P. Murtha Regional Cancer Center
985,NCT01236547,UPMC Cancer Center at UPMC McKeesport
985,NCT01236547,UPMC-Coraopolis/Heritage Valley Radiation Oncology
985,NCT01236547,UPMC Cancer Center-Natrona Heights
985,NCT01236547,UPMC Jameson
985,NCT01236547,Thomas Jefferson University Hospital
985,NCT01236547,UPMC-Presbyterian Hospital
985,NCT01236547,UPMC-Saint Margaret
985,NCT01236547,UPMC-Shadyside Hospital
985,NCT01236547,UPMC Jefferson Regional Radiation Oncology
985,NCT01236547,UPMC-Passavant Hospital
985,NCT01236547,UPMC-Saint Clair Hospital Cancer Center
985,NCT01236547,UPMC Cancer Center at UPMC Northwest
985,NCT01236547,UPMC Uniontown Hospital Radiation Oncology
985,NCT01236547,UPMC Washington Hospital Radiation Oncology
985,NCT01236547,Prisma Health Cancer Institute - Spartanburg
985,NCT01236547,Prisma Health Cancer Institute - Faris
985,NCT01236547,Prisma Health Cancer Institute - Eastside
985,NCT01236547,Prisma Health Cancer Institute - Greer
985,NCT01236547,Prisma Health Cancer Institute - Seneca
985,NCT01236547,Parkland Memorial Hospital
985,NCT01236547,UT Southwestern/Simmons Cancer Center-Dallas
985,NCT01236547,M D Anderson Cancer Center
985,NCT01236547,American Fork Hospital / Huntsman Intermountain Cancer Center
985,NCT01236547,Sandra L Maxwell Cancer Center
985,NCT01236547,Logan Regional Hospital
985,NCT01236547,Intermountain Medical Center
985,NCT01236547,McKay-Dee Hospital Center
985,NCT01236547,Utah Valley Regional Medical Center
985,NCT01236547,Dixie Medical Center Regional Cancer Center
985,NCT01236547,Utah Cancer Specialists-Salt Lake City
985,NCT01236547,LDS Hospital
985,NCT01236547,Sentara Cancer Institute at Sentara CarePlex Hospital
985,NCT01236547,Sentara Norfolk General Hospital
985,NCT01236547,Sentara Virginia Beach General Hospital
985,NCT01236547,Green Bay Oncology at Saint Vincent Hospital
985,NCT01236547,Saint Vincent Hospital Cancer Center Green Bay
985,NCT01236547,Green Bay Oncology Limited at Saint Mary's Hospital
985,NCT01236547,Saint Vincent Hospital Cancer Center at Saint Mary's
985,NCT01236547,University of Wisconsin Hospital and Clinics
985,NCT01236547,Holy Family Memorial Hospital
985,NCT01236547,Bay Area Medical Center
985,NCT01236547,Medical College of Wisconsin
986,NCT01263951,Hospital of the University of Pennsylvania
987,NCT01298323,Investigational Site Number 301
987,NCT01298323,Investigational Site Number 401
987,NCT01298323,Investigational Site Number 501
987,NCT01298323,Investigational Site Number 701
987,NCT01298323,Investigational Site Number 702
987,NCT01298323,Investigational Site Number 901
987,NCT01298323,Investigational Site Number 1001
987,NCT01298323,Investigational Site Number 1002
987,NCT01298323,Investigational Site Number 1003
987,NCT01298323,Investigational Site Number 1301
987,NCT01298323,Investigational Site Number 1302
987,NCT01298323,Investigational Site Number 1901
987,NCT01298323,Investigational Site Number 2001
987,NCT01298323,Investigational Site Number 2201
987,NCT01298323,Investigational Site Number 2602
987,NCT01298323,Investigational Site Number 2603
987,NCT01298323,Investigational Site Number 2601
987,NCT01298323,Investigational Site Number 3001
987,NCT01298323,Investigational Site Number 3501
987,NCT01298323,Investigational Site Number 3502
987,NCT01298323,Investigational Site Number 4001
987,NCT01298323,Investigational Site Number 4104
987,NCT01298323,Investigational Site Number 4101
987,NCT01298323,Investigational Site Number 4102
987,NCT01298323,Investigational Site Number 6001
987,NCT01298323,Investigational Site Number 5702
987,NCT01298323,Investigational Site Number 5703
987,NCT01298323,Investigational Site Number 6201
987,NCT01298323,Investigational Site Number 6204
987,NCT01298323,Investigational Site Number 6202
987,NCT01298323,Investigational Site Number 6203
987,NCT01298323,Investigational Site Number 7201
987,NCT01298323,Investigational Site Number 2802
987,NCT01298323,Investigational Site Number 2801
988,NCT01398085,University Hospitals Birmingham NHS Foundation Trust
988,NCT01398085,Brighton and Sussex University Hospitals NHS Trust
988,NCT01398085,University Hospital Bristol NHS Foundation Trust
988,NCT01398085,Cambridge University Hospitals NHS Foundation Trust
988,NCT01398085,East Kent Hospitals University NHS Foundation Trust
988,NCT01398085,Mid Essex Hospitals Services NHS Trust
988,NCT01398085,Gloucestershire Hospitals NHS Trust
988,NCT01398085,Royal Derby hospital NHS foundation trust
988,NCT01398085,NHS Lothian
988,NCT01398085,Royal Devon and Exeter NHS Trust
988,NCT01398085,Glasgow and Clyde NHS Trust
988,NCT01398085,The Royal Surrey County Hospital NHS Foundation Trust
988,NCT01398085,Ipswich Hospital NHS Trust
988,NCT01398085,Leeds Teaching Hospitals NHS Trust
988,NCT01398085,University Hospitals of Leicester NHS Trust
988,NCT01398085,Royal Marsden NHS Foundation Trust
988,NCT01398085,Imperial College Healthcare NHS Trust
988,NCT01398085,Barts Health NHS Trust
988,NCT01398085,Guys and St Thomas' NHS Foundation Trust
988,NCT01398085,University College London Hospitals NHS Foundation Trust
988,NCT01398085,Maidstone and Tunbridge Wells NHS Trust
988,NCT01398085,The Christie NHS Foundation Trust
988,NCT01398085,South Tees Hospitals NHS Trust
988,NCT01398085,Velindre NHS Trust
988,NCT01398085,Newcastle upon Tyne Hospitals NHS Foundation Trust
988,NCT01398085,Norfolk and Norwich University Hospitals NHS Trust
988,NCT01398085,Nottingham University Hospitals NHS Trust
988,NCT01398085,Portsmouth Hospitals NHS Trust
988,NCT01398085,Sheffield Teaching Hospitals NHS Foundation Trust
988,NCT01398085,Southend University Hospitals NHS Trust
988,NCT01398085,East and North Herts
988,NCT01398085,Royal Wolverhampton NHS Trust
989,NCT01412762,Memorial Sloan Kettering Cancer Center
990,NCT01496313,Research Site
991,NCT01552434,M D Anderson Cancer Center
992,NCT01660984,"National Institutes of Health Clinical Center, 9000 Rockville Pike"
993,NCT01709292,University of Texas MD Anderson Cancer Center
994,NCT01723202,"University of California, San Diego"
994,NCT01723202,University of Chicago Medical Center
994,NCT01723202,"Massachusetts General Hospital, Harvard Medical School"
994,NCT01723202,Ohio State University Medical Center
994,NCT01723202,The University of Texas-MD Anderson Cancer Center
998,NCT01774279,Beaumont Hospital
998,NCT01774279,St Vincent's Hospital
998,NCT01774279,Galway University Hospital
998,NCT01774279,Addenbrookes Hospital
998,NCT01774279,Velindre Hospital
998,NCT01774279,University Hospitals of Coventry and Warwickshire
998,NCT01774279,Castle Hill Hospital
998,NCT01774279,St James' Institute
998,NCT01774279,Royal Marsden Hospital
998,NCT01774279,Norfolk and Norwich University Hospital NHS Foundation Trust
998,NCT01774279,Nottingham University NHS Trust
998,NCT01774279,"Barking, Havering and Redbridge University Hospitals NHS Trust"
998,NCT01774279,Weston Park Hospital
998,NCT01774279,Royal Shrewsbury Hospital
998,NCT01774279,New Cross Hospital
999,NCT01831869,Shandong Provincial Hospital
1001,NCT01848171,Shandong Provincial Hospital
1003,NCT01876784,Research Site
1003,NCT01876784,Washington University
1004,NCT01896479,
1005,NCT01922440,University of Alabama at Birmingham
1005,NCT01922440,University of Arizona Medical Center
1005,NCT01922440,Children's Hospital Los Angeles
1005,NCT01922440,Cedars-Sinai Medical Center
1005,NCT01922440,Dr. Joselito Cabaccan
1005,NCT01922440,University of Colorado Hospital
1005,NCT01922440,Yale University
1005,NCT01922440,Hanson Clinical Research Center
1005,NCT01922440,Thyroid & Endocrine Center of Florida
1005,NCT01922440,East-West Medical Research Institute
1005,NCT01922440,Suburban Endocrinology & Diabetes
1005,NCT01922440,University of Chicago Medical Center
1005,NCT01922440,Northshore University Health System
1005,NCT01922440,Loyola University Medical Center
1005,NCT01922440,Indiana University Hospital
1005,NCT01922440,"Tilak Mallik, MD F.A.C.E., LCC"
1005,NCT01922440,Model Clinical Research
1005,NCT01922440,Medstar Union Memorial Hospital
1005,NCT01922440,Massachusetts General Hospital
1005,NCT01922440,Brigham and Women's Hospital
1005,NCT01922440,Harvard Medical School
1005,NCT01922440,Boston Medical Center
1005,NCT01922440,University of Minnesota
1005,NCT01922440,Mayo Clinic - Rochester
1005,NCT01922440,University of Missouri
1005,NCT01922440,"Diabetes & Endocrine Associates, Methodist Physicians Clinic Diabetes and Endocrine Specialists"
1005,NCT01922440,"Palm Research Center, Inc."
1005,NCT01922440,Northern Nevada Endocrinology
1005,NCT01922440,Rutgers Robert Wood Johnson Medical School
1005,NCT01922440,Rutgers-Robert Wood Johnson Medical School
1005,NCT01922440,Albany Med Endocrine Specialists
1005,NCT01922440,Brokhin Medical PC
1005,NCT01922440,Gerald Friedman Diabetes Institute
1005,NCT01922440,Columbia University Medical Center
1005,NCT01922440,"Endocrine Associates of Long Island, P.C."
1005,NCT01922440,University Physicians Group Research Division
1005,NCT01922440,State University Of New York Upstate Medical University
1005,NCT01922440,Mecklenburg Medical Group
1005,NCT01922440,"Physicians East, PA"
1005,NCT01922440,Cleveland Clinic
1005,NCT01922440,Ohio State University Wexner Medical Center
1005,NCT01922440,Ohio Health Research Institute
1005,NCT01922440,Endocrinology Associates of Armstrong
1005,NCT01922440,The Children's Hospital of Philadelphia
1005,NCT01922440,Thomas Jefferson University
1005,NCT01922440,Alleghany General Hospital
1005,NCT01922440,Hallett Center for Diabetes and Endocrinology
1005,NCT01922440,University of South Carolina
1005,NCT01922440,"Texas Diabetes and Endocrinology, P.A."
1005,NCT01922440,Thyroid Endocrinology and Diabetes
1005,NCT01922440,Academy of Diabetes Thyroid and Endocrine
1005,NCT01922440,"Diabetes and Thyroid Center of Fort Worth, PLLC"
1005,NCT01922440,University of Vermont
1005,NCT01922440,University of Wisconsin
1005,NCT01922440,"Medizinische Universitaetsklinik Graz, Universitätsklinik Für Innere Medizin Graz"
1005,NCT01922440,"AKH Wien, Universitaetsklinik fuer Innere Medizin III"
1005,NCT01922440,Nova Scotia Health Authority
1005,NCT01922440,McMaster University
1005,NCT01922440,Aallborg University Hospital
1005,NCT01922440,Aarhus Universitetshospital
1005,NCT01922440,Nordsjaellands Hospital - Hillerod
1005,NCT01922440,Regions Hospitalet Viborg
1005,NCT01922440,Diakonie-Klinikum Stuttgart
1005,NCT01922440,Medizinische Hochschule Hannover
1005,NCT01922440,University Hospital Duesseldorf
1005,NCT01922440,University of Leipzig
1005,NCT01922440,Universitaetsklinik Aachen
1005,NCT01922440,Charite-Universitiitsmedizin Berlin (CCM)
1005,NCT01922440,Praxis an der Kaiserreiche
1005,NCT01922440,Medizinische Fakultaet Carl Gustav Carus Technische Universitaet Dresden
1005,NCT01922440,Endokrinologikum Frankfurt
1005,NCT01922440,MVZ endokrinologikum Göttingen
1005,NCT01922440,Universitaet Zur Luebeck
1005,NCT01922440,Medicover Neuroendokrinologie MVZ
1005,NCT01922440,Medicover Neu-Ulm Mvz
1005,NCT01922440,Medicover Oldenburg MVZ
1005,NCT01922440,Medicover Saarbuecken Mvz
1005,NCT01922440,Endokrinologie Zentrum Ulm
1005,NCT01922440,Universitaetsklinikum Wuerzburg
1005,NCT01922440,General Hospital Of Athens - Korgialenio-Benakio E.E.S.
1005,NCT01922440,General Hospital of Athens Georgios Gennimatas
1005,NCT01922440,General Hospital of Athens Alexandra
1005,NCT01922440,AHEPA University General Hospital of Thessaloniki
1005,NCT01922440,Hippokrateion General Hospital of Thessaloniki
1005,NCT01922440,Azienda Ospedaliero-Universitaria Careggi
1005,NCT01922440,Fondazione IRCCS Ca' Granda - Ospedale Maggiore Policlinico
1005,NCT01922440,Azienda Ospedaliera San Giovanni Addolorata
1005,NCT01922440,Azienda Ospedaliero-Universitaria Citta della Salute e della Scienza - Ospedale Molinette
1005,NCT01922440,Haukeland University Hospital
1005,NCT01922440,Spesialistsentret Pilestredet Park
1005,NCT01922440,Hospital Del Mar
1005,NCT01922440,Hospital Universitario San Cecilio
1005,NCT01922440,Hospital Universitario 12 de Octubre
1005,NCT01922440,Universitetssjukhuset I Linkoping
1005,NCT01922440,Universitetssjukhuset I Orebro
1005,NCT01922440,Karolinska Universitetssjukhuset Solna
1005,NCT01922440,Akademiska Sjukhuset - Uppsala University Hospital
1005,NCT01922440,Queen Elizabeth Hospital-Mindelsohn Way
1005,NCT01922440,University of Hospitals of Leicester
1005,NCT01922440,Norfolk And Norwich University Hospital - Norwich Medical School
1006,NCT01947023,Memorial Sloan Kettering Cancer Center
1007,NCT02012699,Penrose Cancer Center
1007,NCT02012699,Porter Adventist Hospital
1007,NCT02012699,Mercy Regional Medical Center
1007,NCT02012699,St. Anthony Hospital
1007,NCT02012699,Littleton Cancer Center
1007,NCT02012699,Longmont Cancer Center
1007,NCT02012699,Avista Cancer Center
1007,NCT02012699,Parker Adventist Hospital
1007,NCT02012699,St. Mary Corwin Medical Center
1007,NCT02012699,St. Anthony North Cancer Center
1007,NCT02012699,Florida Hospital Memorial Medical Center
1007,NCT02012699,Florida Hospital DeLand
1007,NCT02012699,Florida Hospital FISH
1007,NCT02012699,Florida Hospital Flagler
